date,amount,type,counterparty,note
2024-05-03,420000,inflow,青岛市消费电子品牌,月末结款
2024-05-04,115000,outflow,青岛市包装制品,物流运费
2024-05-06,181000,outflow,青岛市办公耗材,房租水电
2024-05-10,232000,outflow,青岛市电子元件原料供应,出口押汇偿还
2024-05-15,254000,outflow,青岛市物流运输有限公司,出口押汇偿还
2024-05-17,344000,inflow,青岛市智能终端厂,合同结款
2024-05-19,271000,outflow,青岛市外协加工,供应商货款
2024-05-27,276000,inflow,青岛市消费电子品牌,销售回款
2024-05-29,14900,fee,工商登记费,手续费
2024-05-30,254000,inflow,青岛市零售客户结算,月末结款
2024-06-01,324000,inflow,青岛市消费电子品牌,销售回款
2024-06-05,3400,fee,工商登记费,手续费
2024-06-06,265000,outflow,青岛市电子元件原料供应,设备采购付款
2024-06-07,221000,outflow,青岛市包装制品,外协加工
2024-06-12,426000,inflow,青岛市电子集成集团,月末结款
2024-06-15,13100,fee,青岛市社保中心,工本费
2024-06-16,312000,outflow,青岛市燃气服务,房租水电
2024-06-25,77000,inflow,青岛市电子集成集团,结算款
2024-06-26,470000,inflow,青岛市智能终端厂,工程款回款
2024-06-28,97000,inflow,青岛市电子集成集团,工程款回款
2024-06-29,191000,outflow,青岛市燃气服务,房租水电
2024-07-10,2700,fee,工商登记费,税费
2024-07-13,398000,inflow,青岛市消费电子品牌,工程款回款
2024-07-20,530000,inflow,青岛市消费电子品牌,订单回款
2024-07-23,208000,outflow,青岛市办公耗材,运营费用
2024-07-25,345000,outflow,青岛市设备维保,房租水电
2024-07-27,202000,inflow,青岛市零售客户结算,工程款回款
2024-07-29,343000,outflow,青岛市外协加工,税费缴纳
2024-08-01,120000,inflow,青岛市零售客户结算,货款回款
2024-08-07,263000,outflow,青岛市设备维保,设备采购付款
2024-08-13,135000,inflow,青岛市零售客户结算,货款回款
2024-08-14,430000,inflow,青岛市智能终端厂,结算款
2024-08-16,6400,fee,青岛市社保中心,税费
2024-08-21,510000,inflow,青岛市消费电子品牌,工程款回款
2024-08-23,13200,fee,银行手续费,公共事业
2024-08-25,119000,outflow,青岛市外协加工,外协加工
2024-08-28,207000,outflow,青岛市外协加工,工资发放
2024-08-30,119000,outflow,青岛市物流运输有限公司,房租水电
2024-09-06,332000,outflow,青岛市设备维保,外协加工
2024-09-07,112000,inflow,青岛市线上订单结算,月末结款
2024-09-08,268000,outflow,青岛市物流运输有限公司,原料采购付款
2024-09-09,258000,outflow,青岛市电子元件原料供应,外协加工
2024-09-10,145000,outflow,青岛市包装制品,房租水电
2024-09-13,256000,inflow,青岛市消费电子品牌,销售回款
2024-09-15,2100,fee,青岛市自来水公司,工本费
2024-09-16,244000,inflow,青岛市消费电子品牌,月末结款
2024-09-19,248000,inflow,青岛市线上订单结算,项目回款
2024-09-20,268000,inflow,青岛市智能终端厂,销售回款
2024-09-22,135000,outflow,青岛市包装制品,运营费用
2024-09-23,263000,inflow,青岛市消费电子品牌,销售回款
