date,amount,type,counterparty,note
2024-05-01,2610000,outflow,合肥市自来水公司,税费缴纳
2024-05-02,1200,fee,工商登记费,工本费
2024-05-06,2440000,inflow,合肥市下游涂料品牌,工程款回款
2024-05-08,2370000,outflow,合肥市物流运输有限公司,外协加工
2024-05-09,1000000,outflow,合肥市广告设计,税费缴纳
2024-05-11,2300000,outflow,合肥市广告设计,外协加工
2024-05-12,1720000,inflow,合肥市小额客户回款,合同结款
2024-05-14,2200000,outflow,合肥市包装制品,物流运费
2024-05-15,1330000,inflow,合肥市新材料应用集团,订单回款
2024-05-18,2370000,inflow,合肥市工程项目客户,结算款
2024-05-21,2510000,inflow,合肥市下游涂料品牌,合同结款
2024-05-22,2130000,outflow,合肥市外协加工,出口押汇偿还
2024-05-23,1720000,inflow,合肥市工程项目客户,工程款回款
2024-05-24,14400,fee,合肥市社保中心,税费
2024-05-25,2560000,outflow,合肥市广告设计,设备采购付款
2024-05-29,2670000,inflow,合肥市新材料应用集团,结算款
2024-06-04,6500000,inflow,合肥市下游涂料品牌,结算款
2024-06-07,1840000,inflow,合肥市工程项目客户,合同结款
2024-06-08,1690000,inflow,合肥市下游涂料品牌,货款回款
2024-06-11,2830000,outflow,合肥市自来水公司,原料采购付款
2024-06-13,1600000,inflow,合肥市下游涂料品牌,合同结款
2024-06-15,1790000,outflow,合肥市包装制品,运营费用
2024-06-16,2310000,outflow,合肥市设备维保,设备采购付款
2024-06-17,8800,fee,合肥市自来水公司,工本费
2024-06-18,1790000,outflow,合肥市设备维保,原料采购付款
2024-06-19,2150000,inflow,合肥市新材料应用集团,月末结款
2024-06-22,1520000,outflow,合肥市自来水公司,供应商货款
2024-06-23,2860000,outflow,合肥市化工材料原料供应,出口押汇偿还
2024-06-24,12200,fee,银行手续费,手续费
2024-06-25,2100000,inflow,合肥市新材料应用集团,月末结款
2024-06-30,1970000,inflow,合肥市工程项目客户,货款回款
2024-07-03,4980000,outflow,合肥市广告设计,外协加工
2024-07-06,1830000,inflow,合肥市工程项目客户,订单回款
2024-07-09,4920000,outflow,合肥市化工材料原料供应,外协加工
2024-07-10,2730000,outflow,合肥市外协加工,出口押汇偿还
2024-07-11,1130000,inflow,合肥市新材料应用集团,销售回款
2024-07-14,920000,inflow,合肥市小额客户回款,月末结款
2024-07-16,1760000,inflow,合肥市下游涂料品牌,月末结款
2024-07-17,1830000,inflow,合肥市新材料应用集团,货款回款
2024-07-19,1890000,inflow,合肥市工程项目客户,合同结款
2024-07-20,2330000,inflow,合肥市新材料应用集团,结算款
2024-07-21,1850000,inflow,合肥市工程项目客户,结算款
2024-07-26,11500,fee,合肥市社保中心,工本费
2024-07-28,3300000,outflow,合肥市包装制品,工资发放
2024-07-31,1500000,inflow,合肥市工程项目客户,工程款回款
2024-08-05,1850000,outflow,合肥市外协加工,工资发放
2024-08-06,10900,fee,合肥市社保中心,税费
2024-08-07,1670000,inflow,合肥市工程项目客户,订单回款
2024-08-12,1870000,inflow,合肥市下游涂料品牌,销售回款
2024-08-13,2030000,inflow,合肥市下游涂料品牌,项目回款
2024-08-14,4220000,outflow,合肥市自来水公司,房租水电
2024-08-15,1530000,inflow,合肥市工程项目客户,订单回款
2024-08-16,1270000,inflow,合肥市下游涂料品牌,项目回款
2024-08-20,5800000,inflow,合肥市新材料应用集团,合同结款
2024-08-21,1940000,inflow,合肥市工程项目客户,合同结款
2024-08-24,4710000,outflow,合肥市外协加工,供应商货款
2024-08-25,3700000,outflow,合肥市广告设计,税费缴纳
2024-08-27,1920000,inflow,合肥市下游涂料品牌,项目回款
2024-08-30,1300000,inflow,合肥市工程项目客户,销售回款
2024-09-01,7200,fee,工商登记费,工本费
2024-09-02,1400000,outflow,合肥市物流运输有限公司,房租水电
2024-09-04,2450000,outflow,合肥市物流运输有限公司,外协加工
2024-09-05,3110000,inflow,合肥市下游涂料品牌,销售回款
2024-09-06,2650000,outflow,合肥市化工材料原料供应,房租水电
2024-09-07,2450000,inflow,合肥市新材料应用集团,月末结款
2024-09-10,3180000,inflow,合肥市工程项目客户,订单回款
2024-09-11,2330000,outflow,合肥市自来水公司,物流运费
2024-09-13,1850000,outflow,合肥市包装制品,房租水电
2024-09-14,3910000,inflow,合肥市零售客户结算,项目回款
2024-09-16,2630000,outflow,合肥市外协加工,外协加工
2024-09-21,1230000,outflow,合肥市广告设计,物流运费
2024-09-24,3010000,inflow,合肥市新材料应用集团,销售回款
2024-09-26,11100,fee,合肥市物业服务,手续费
2024-10-01,1190000,inflow,合肥市小额客户回款,结算款
2024-10-02,1620000,outflow,合肥市设备维保,物流运费
2024-10-05,1480000,inflow,合肥市新材料应用集团,项目回款
2024-10-10,2890000,outflow,合肥市化工材料原料供应,物流运费
2024-10-11,2230000,outflow,合肥市自来水公司,税费缴纳
2024-10-15,2230000,inflow,合肥市新材料应用集团,销售回款
2024-10-18,2730000,inflow,合肥市下游涂料品牌,月末结款
2024-10-19,1730000,inflow,合肥市下游涂料品牌,结算款
2024-10-21,1690000,outflow,合肥市包装制品,设备采购付款
2024-10-22,2020000,inflow,合肥市工程项目客户,月末结款
2024-10-23,1920000,outflow,合肥市广告设计,工资发放
2024-10-25,2640000,outflow,合肥市化工材料原料供应,供应商货款
2024-10-26,1710000,inflow,合肥市工程项目客户,结算款
2024-10-29,3600,fee,工商登记费,手续费
2024-10-30,2110000,inflow,合肥市工程项目客户,工程款回款
2024-10-31,5500,fee,银行手续费,手续费
2024-11-01,2310000,inflow,合肥市下游涂料品牌,工程款回款
2024-11-02,1950000,inflow,合肥市工程项目客户,合同结款
2024-11-05,2740000,outflow,合肥市自来水公司,运营费用
2024-11-09,3960000,outflow,合肥市设备维保,出口押汇偿还
2024-11-10,2800000,outflow,合肥市物流运输有限公司,税费缴纳
2024-11-12,3900,fee,合肥市电力公司,工本费
2024-11-13,5300000,inflow,合肥市新材料应用集团,订单回款
2024-11-14,3420000,outflow,合肥市物流运输有限公司,房租水电
2024-11-17,2550000,inflow,合肥市工程项目客户,货款回款
2024-11-18,2390000,inflow,合肥市下游涂料品牌,项目回款
2024-11-21,2710000,outflow,合肥市化工材料原料供应,供应商货款
2024-11-24,2810000,inflow,合肥市工程项目客户,工程款回款
2024-11-25,2650000,inflow,合肥市新材料应用集团,结算款
2024-11-29,3510000,outflow,合肥市外协加工,运营费用
2024-11-30,3260000,inflow,合肥市下游涂料品牌,货款回款
2024-12-04,2150000,inflow,合肥市工程项目客户,销售回款
2024-12-05,2210000,inflow,合肥市新材料应用集团,工程款回款
2024-12-09,5900000,outflow,合肥市设备维保,外协加工
2024-12-11,3750000,inflow,合肥市新材料应用集团,项目回款
2024-12-15,1090000,inflow,合肥市线上订单结算,订单回款
2024-12-16,4350000,outflow,合肥市包装制品,供应商货款
2024-12-18,13100,fee,工商登记费,工本费
2024-12-19,2720000,inflow,合肥市新材料应用集团,货款回款
2024-12-20,6000000,outflow,合肥市广告设计,税费缴纳
2024-12-22,2460000,inflow,合肥市下游涂料品牌,订单回款
2024-12-28,3790000,inflow,合肥市新材料应用集团,合同结款
2024-12-29,3840000,inflow,合肥市下游涂料品牌,订单回款
2024-12-30,3650000,outflow,合肥市自来水公司,外协加工
2025-01-01,6400,fee,合肥市社保中心,公共事业
2025-01-05,3300,fee,合肥市税务局,公共事业
2025-01-06,2890000,outflow,合肥市化工材料原料供应,工资发放
2025-01-07,1120000,inflow,合肥市新材料应用集团,工程款回款
2025-01-08,1290000,inflow,合肥市工程项目客户,销售回款
2025-01-09,1380000,inflow,合肥市下游涂料品牌,货款回款
2025-01-12,1190000,inflow,合肥市工程项目客户,项目回款
2025-01-13,2750000,outflow,合肥市外协加工,物流运费
2025-01-17,2640000,outflow,合肥市物流运输有限公司,工资发放
2025-01-19,2490000,outflow,合肥市广告设计,设备采购付款
2025-01-23,1290000,inflow,合肥市下游涂料品牌,销售回款
2025-01-27,2220000,inflow,合肥市零售客户结算,订单回款
2025-01-29,1040000,inflow,合肥市工程项目客户,月末结款
2025-01-30,2440000,inflow,合肥市小额客户回款,销售回款
2025-02-01,1330000,outflow,合肥市广告设计,运营费用
2025-02-02,1580000,inflow,合肥市新材料应用集团,销售回款
2025-02-03,1000,fee,合肥市社保中心,税费
2025-02-04,1700000,outflow,合肥市自来水公司,原料采购付款
2025-02-07,1070000,outflow,合肥市广告设计,工资发放
2025-02-13,2140000,inflow,合肥市新材料应用集团,货款回款
2025-02-14,1060000,outflow,合肥市化工材料原料供应,房租水电
2025-02-16,2110000,inflow,合肥市新材料应用集团,合同结款
2025-02-21,1610000,outflow,合肥市外协加工,外协加工
2025-02-22,1410000,outflow,合肥市化工材料原料供应,房租水电
2025-02-24,1590000,inflow,合肥市新材料应用集团,销售回款
2025-02-26,1140000,outflow,合肥市广告设计,运营费用
2025-02-28,2740000,inflow,合肥市下游涂料品牌,订单回款
2025-03-02,2440000,outflow,合肥市化工材料原料供应,房租水电
2025-03-06,1580000,inflow,合肥市新材料应用集团,项目回款
2025-03-09,1450000,outflow,合肥市设备维保,设备采购付款
2025-03-10,2610000,outflow,合肥市广告设计,出口押汇偿还
2025-03-11,1790000,inflow,合肥市新材料应用集团,销售回款
2025-03-13,1370000,inflow,合肥市工程项目客户,销售回款
2025-03-16,1940000,inflow,合肥市工程项目客户,销售回款
