date,amount,type,counterparty,note
2024-05-02,229000,inflow,无锡市汽车零部件客户,工程款回款
2024-05-05,84000,inflow,无锡市日用塑胶品牌,货款回款
2024-05-07,265000,outflow,无锡市外协加工,物流运费
2024-05-15,1500,fee,无锡市税务局,工本费
2024-05-18,297000,inflow,无锡市汽车零部件客户,货款回款
2024-05-23,179000,outflow,无锡市外协加工,供应商货款
2024-05-25,114000,inflow,无锡市小额客户回款,订单回款
2024-05-27,239000,outflow,无锡市物流运输有限公司,出口押汇偿还
2024-06-02,94000,outflow,无锡市物流运输有限公司,外协加工
2024-06-03,410000,inflow,无锡市日用塑胶品牌,销售回款
2024-06-04,145000,outflow,无锡市包装制品,物流运费
2024-06-09,83000,inflow,无锡市零售客户结算,销售回款
2024-06-14,257000,inflow,无锡市家电集团采购部,销售回款
2024-06-15,152000,outflow,无锡市物流运输有限公司,出口押汇偿还
2024-06-21,188000,outflow,无锡市设备维保,外协加工
2024-06-29,3500,fee,无锡市税务局,公共事业
2024-07-01,161000,inflow,无锡市汽车零部件客户,项目回款
2024-07-03,316000,outflow,无锡市物流运输有限公司,工资发放
2024-07-13,167000,inflow,无锡市日用塑胶品牌,项目回款
2024-07-15,148000,inflow,无锡市日用塑胶品牌,货款回款
2024-07-16,300000,outflow,无锡市电力公司,原料采购付款
2024-07-17,187000,inflow,无锡市汽车零部件客户,月末结款
2024-07-18,225000,inflow,无锡市汽车零部件客户,货款回款
2024-07-24,3200,fee,无锡市电力公司,手续费
2024-07-27,9600,fee,无锡市物业服务,手续费
2024-08-05,150000,inflow,无锡市家电集团采购部,销售回款
2024-08-13,85000,outflow,无锡市物流运输有限公司,物流运费
2024-08-14,215000,inflow,无锡市日用塑胶品牌,工程款回款
2024-08-16,173000,outflow,无锡市设备维保,原料采购付款
2024-08-17,229000,inflow,无锡市家电集团采购部,合同结款
2024-08-23,148000,outflow,无锡市外协加工,供应商货款
2024-08-24,210000,inflow,无锡市日用塑胶品牌,工程款回款
