date,amount,type,counterparty,note
2024-05-02,14500000,outflow,郑州市燃气服务,物流运费
2024-05-05,9500000,outflow,郑州市社保中心,设备采购付款
2024-05-06,13000000,inflow,郑州市SaaS订阅回款,货款回款
2024-05-07,20800000,outflow,郑州市燃气服务,工资发放
2024-05-08,12700000,inflow,郑州市系统集成客户,货款回款
2024-05-09,10700000,inflow,郑州市政企项目回款,订单回款
2024-05-10,19700000,outflow,郑州市燃气服务,供应商货款
2024-05-13,21600000,outflow,郑州市包装制品,房租水电
2024-05-14,20400000,outflow,郑州市燃气服务,物流运费
2024-05-15,8100000,inflow,郑州市政企项目回款,订单回款
2024-05-16,30100000,inflow,郑州市系统集成客户,项目回款
2024-05-19,11000000,inflow,郑州市系统集成客户,货款回款
2024-05-20,10800000,outflow,郑州市设备维保,工资发放
2024-05-21,12900000,inflow,郑州市SaaS订阅回款,销售回款
2024-05-22,11000000,outflow,郑州市社保中心,工资发放
2024-05-23,9200000,inflow,郑州市系统集成客户,货款回款
2024-05-24,8600000,inflow,郑州市政企项目回款,工程款回款
2024-05-27,9200000,inflow,郑州市政企项目回款,合同结款
2024-05-28,2100,fee,郑州市自来水公司,公共事业
2024-05-30,10900000,inflow,郑州市政企项目回款,月末结款
2024-05-31,9900000,inflow,郑州市系统集成客户,结算款
2024-06-01,25000000,inflow,郑州市政企项目回款,工程款回款
2024-06-04,25900000,inflow,郑州市系统集成客户,合同结款
2024-06-06,34600000,inflow,郑州市小额客户回款,结算款
2024-06-07,14500000,inflow,郑州市系统集成客户,月末结款
2024-06-09,27900000,outflow,郑州市设备维保,供应商货款
2024-06-10,12500,fee,郑州市电力公司,工本费
2024-06-11,27100000,outflow,郑州市包装制品,原料采购付款
2024-06-14,20800000,inflow,郑州市政企项目回款,订单回款
2024-06-17,13500000,outflow,郑州市设备维保,设备采购付款
2024-06-18,17700000,outflow,郑州市燃气服务,物流运费
2024-06-21,25200000,inflow,郑州市系统集成客户,货款回款
2024-06-24,17400000,inflow,郑州市系统集成客户,结算款
2024-06-28,27100000,outflow,郑州市外协加工,税费缴纳
2024-07-02,14200000,inflow,郑州市政企项目回款,结算款
2024-07-03,12900000,inflow,郑州市政企项目回款,结算款
2024-07-04,12500000,inflow,郑州市政企项目回款,月末结款
2024-07-06,12400000,inflow,郑州市系统集成客户,工程款回款
2024-07-12,8500000,inflow,郑州市政企项目回款,合同结款
2024-07-13,12000000,inflow,郑州市SaaS订阅回款,工程款回款
2024-07-15,14800000,outflow,郑州市设备维保,税费缴纳
2024-07-17,13000000,inflow,郑州市政企项目回款,销售回款
2024-07-18,10500000,outflow,郑州市物流运输有限公司,物流运费
2024-07-19,23900000,outflow,郑州市燃气服务,运营费用
2024-07-20,12700000,inflow,郑州市系统集成客户,订单回款
2024-07-22,10200000,inflow,郑州市零售客户结算,月末结款
