date,amount,type,counterparty,note
2024-05-01,1270000,outflow,珠海市燃气服务,税费缴纳
2024-05-02,2410000,outflow,珠海市设备维保,物流运费
2024-05-03,1750000,outflow,珠海市燃气服务,物流运费
2024-05-04,1450000,outflow,珠海市设备维保,供应商货款
2024-05-06,2310000,inflow,珠海市能源集团结算,工程款回款
2024-05-07,1490000,outflow,珠海市广告设计,出口押汇偿还
2024-05-08,2260000,inflow,珠海市电厂大宗采购,工程款回款
2024-05-19,4190000,inflow,珠海市线上订单结算,合同结款
2024-05-20,2590000,outflow,珠海市包装制品,供应商货款
2024-05-21,1030000,outflow,珠海市广告设计,供应商货款
2024-05-23,11200,fee,珠海市自来水公司,工本费
2024-05-27,1840000,inflow,珠海市电厂大宗采购,月末结款
2024-05-29,2140000,inflow,珠海市能源集团结算,货款回款
2024-05-30,1920000,inflow,珠海市钢铁下游客户,月末结款
2024-05-31,2060000,inflow,珠海市能源集团结算,结算款
2024-06-01,1730000,inflow,珠海市钢铁下游客户,月末结款
2024-06-05,7000,fee,珠海市税务局,工本费
2024-06-06,1360000,outflow,珠海市大宗商品贸易原料供应,出口押汇偿还
2024-06-09,2180000,outflow,珠海市包装制品,物流运费
2024-06-10,1830000,outflow,珠海市包装制品,供应商货款
2024-06-11,12000,fee,银行手续费,公共事业
2024-06-12,1910000,inflow,珠海市能源集团结算,订单回款
2024-06-13,2560000,inflow,珠海市零售客户结算,项目回款
2024-06-16,1850000,outflow,珠海市大宗商品贸易原料供应,税费缴纳
2024-06-17,1810000,inflow,珠海市能源集团结算,月末结款
2024-06-18,1130000,outflow,珠海市燃气服务,设备采购付款
2024-06-20,1330000,inflow,珠海市钢铁下游客户,销售回款
2024-06-21,1490000,inflow,珠海市零售客户结算,订单回款
2024-06-26,1670000,outflow,珠海市广告设计,供应商货款
2024-06-27,1720000,inflow,珠海市电厂大宗采购,订单回款
2024-06-29,1170000,outflow,珠海市包装制品,运营费用
2024-06-30,1440000,inflow,珠海市电厂大宗采购,合同结款
2024-07-01,2940000,inflow,珠海市电厂大宗采购,工程款回款
2024-07-03,2620000,inflow,珠海市零售客户结算,结算款
2024-07-13,1900000,inflow,珠海市钢铁下游客户,项目回款
2024-07-15,2390000,inflow,珠海市能源集团结算,月末结款
2024-07-17,2980000,outflow,珠海市燃气服务,运营费用
2024-07-22,3030000,outflow,珠海市外协加工,原料采购付款
2024-07-23,3060000,outflow,珠海市大宗商品贸易原料供应,设备采购付款
2024-07-25,2850000,inflow,珠海市钢铁下游客户,销售回款
2024-07-28,10500,fee,珠海市社保中心,工本费
2024-07-29,2710000,outflow,珠海市燃气服务,原料采购付款
2024-07-31,2910000,outflow,珠海市广告设计,房租水电
2024-08-03,3140000,outflow,珠海市外协加工,工资发放
2024-08-04,3050000,inflow,珠海市电厂大宗采购,货款回款
2024-08-06,950000,inflow,珠海市小额客户回款,合同结款
2024-08-10,2020000,inflow,珠海市电厂大宗采购,合同结款
2024-08-12,2160000,inflow,珠海市能源集团结算,工程款回款
2024-08-13,3420000,outflow,珠海市设备维保,物流运费
2024-08-14,1790000,outflow,珠海市物流运输有限公司,原料采购付款
2024-08-18,2850000,outflow,珠海市广告设计,运营费用
2024-08-22,2670000,inflow,珠海市能源集团结算,订单回款
2024-08-24,2310000,inflow,珠海市钢铁下游客户,工程款回款
2024-08-26,1430000,inflow,珠海市零售客户结算,结算款
2024-08-27,3660000,outflow,珠海市物流运输有限公司,供应商货款
2024-09-04,3510000,outflow,珠海市外协加工,设备采购付款
2024-09-12,4580000,outflow,珠海市燃气服务,工资发放
2024-09-17,2210000,inflow,珠海市电厂大宗采购,工程款回款
2024-09-18,2830000,outflow,珠海市物流运输有限公司,工资发放
2024-09-20,4180000,inflow,珠海市小额客户回款,工程款回款
2024-09-22,3950000,inflow,珠海市电厂大宗采购,销售回款
2024-09-23,2380000,inflow,珠海市能源集团结算,订单回款
2024-09-24,2520000,inflow,珠海市电厂大宗采购,工程款回款
2024-09-30,3690000,outflow,珠海市大宗商品贸易原料供应,出口押汇偿还
2024-10-01,3100000,inflow,珠海市小额客户回款,结算款
2024-10-08,2200000,inflow,珠海市电厂大宗采购,工程款回款
2024-10-09,3200000,outflow,珠海市燃气服务,供应商货款
2024-10-10,2910000,inflow,珠海市能源集团结算,货款回款
2024-10-13,6000,fee,珠海市物业服务,工本费
2024-10-14,2090000,inflow,珠海市电厂大宗采购,订单回款
2024-10-15,2580000,inflow,珠海市电厂大宗采购,月末结款
2024-10-17,1300000,outflow,珠海市包装制品,物流运费
2024-10-24,6600,fee,珠海市电力公司,税费
2024-10-25,1350000,outflow,珠海市燃气服务,物流运费
2024-10-26,3150000,inflow,珠海市能源集团结算,货款回款
2024-10-29,1440000,outflow,珠海市物流运输有限公司,税费缴纳
2024-10-30,1720000,outflow,珠海市包装制品,供应商货款
2024-11-02,3230000,outflow,珠海市设备维保,出口押汇偿还
2024-11-04,4040000,inflow,珠海市能源集团结算,月末结款
2024-11-07,1740000,outflow,珠海市包装制品,供应商货款
2024-11-08,2700,fee,银行手续费,手续费
2024-11-10,2570000,inflow,珠海市电厂大宗采购,订单回款
2024-11-11,2030000,outflow,珠海市物流运输有限公司,运营费用
2024-11-12,3100,fee,珠海市电力公司,手续费
2024-11-22,6000000,inflow,珠海市线上订单结算,月末结款
2024-11-23,3070000,outflow,珠海市包装制品,设备采购付款
2024-11-25,3810000,outflow,珠海市包装制品,供应商货款
2024-11-26,2940000,inflow,珠海市钢铁下游客户,月末结款
2024-11-29,4470000,inflow,珠海市钢铁下游客户,订单回款
2024-11-30,3540000,outflow,珠海市包装制品,供应商货款
2024-12-05,3100,fee,珠海市社保中心,税费
2024-12-07,2350000,outflow,珠海市设备维保,原料采购付款
2024-12-08,1560000,outflow,珠海市广告设计,工资发放
2024-12-09,2230000,inflow,珠海市能源集团结算,货款回款
2024-12-11,2540000,inflow,珠海市钢铁下游客户,结算款
2024-12-13,2170000,outflow,珠海市包装制品,出口押汇偿还
2024-12-15,1990000,inflow,珠海市能源集团结算,货款回款
2024-12-16,6600000,inflow,珠海市钢铁下游客户,工程款回款
2024-12-17,5100,fee,珠海市自来水公司,手续费
2024-12-18,3030000,inflow,珠海市电厂大宗采购,项目回款
2024-12-27,2510000,inflow,珠海市能源集团结算,合同结款
2024-12-29,1690000,outflow,珠海市外协加工,设备采购付款
2024-12-30,2420000,outflow,珠海市燃气服务,房租水电
2025-01-05,1940000,outflow,珠海市设备维保,设备采购付款
2025-01-07,810000,outflow,珠海市大宗商品贸易原料供应,物流运费
2025-01-08,14800,fee,银行手续费,工本费
2025-01-09,1430000,inflow,珠海市能源集团结算,订单回款
