date,amount,type,counterparty,note
2024-05-04,3260000,inflow,中山市品牌集团采购,销售回款
2024-05-05,4140000,inflow,中山市外贸出口客户,销售回款
2024-05-07,3560000,inflow,中山市电商平台结算,货款回款
2024-05-08,2320000,outflow,中山市纺织服装原料供应,出口押汇偿还
2024-05-09,1730000,outflow,中山市设备维保,外协加工
2024-05-11,2070000,outflow,中山市包装制品,工资发放
2024-05-12,1130000,outflow,中山市物流运输有限公司,出口押汇偿还
2024-05-23,8300,fee,中山市电力公司,手续费
2024-05-25,2080000,outflow,中山市电力公司,外协加工
2024-05-26,4230000,inflow,中山市电商平台结算,结算款
2024-05-27,4600000,inflow,中山市零售客户结算,工程款回款
2024-05-29,2460000,outflow,中山市设备维保,供应商货款
2024-05-31,2520000,outflow,中山市设备维保,供应商货款
2024-06-01,2540000,inflow,中山市品牌集团采购,销售回款
2024-06-10,2060000,outflow,中山市物流运输有限公司,工资发放
2024-06-11,2950000,inflow,中山市服饰品牌客户,订单回款
2024-06-12,1890000,outflow,中山市设备维保,设备采购付款
2024-06-13,2150000,outflow,中山市纺织服装原料供应,设备采购付款
2024-06-19,1480000,outflow,中山市差旅报销,出口押汇偿还
2024-06-20,1490000,outflow,中山市包装制品,工资发放
2024-06-23,4030000,inflow,中山市电商平台结算,结算款
2024-06-26,1220000,outflow,中山市物流运输有限公司,税费缴纳
2024-06-28,2760000,inflow,中山市品牌集团采购,货款回款
2024-06-30,3610000,inflow,中山市品牌集团采购,月末结款
2024-07-01,1720000,outflow,中山市差旅报销,设备采购付款
2024-07-04,1560000,inflow,中山市品牌集团采购,合同结款
2024-07-06,1860000,inflow,中山市电商平台结算,销售回款
2024-07-10,1500000,inflow,中山市外贸出口客户,项目回款
2024-07-12,1160000,inflow,中山市品牌集团采购,月末结款
2024-07-13,1500000,outflow,中山市差旅报销,设备采购付款
2024-07-16,1560000,inflow,中山市服饰品牌客户,结算款
2024-07-17,2190000,outflow,中山市电力公司,供应商货款
2024-07-20,2240000,outflow,中山市电力公司,运营费用
2024-07-21,3440000,inflow,中山市零售客户结算,合同结款
2024-07-23,1630000,inflow,中山市电商平台结算,项目回款
2024-07-25,1620000,inflow,中山市服饰品牌客户,合同结款
2024-07-29,1120000,inflow,中山市电商平台结算,销售回款
2024-07-30,1660000,outflow,中山市电力公司,税费缴纳
2024-07-31,970000,outflow,中山市电力公司,出口押汇偿还
2024-08-03,2870000,inflow,中山市品牌集团采购,月末结款
2024-08-04,1810000,inflow,中山市电商平台结算,结算款
2024-08-10,2250000,outflow,中山市物流运输有限公司,税费缴纳
2024-08-12,1280000,inflow,中山市电商平台结算,订单回款
2024-08-13,1600000,inflow,中山市服饰品牌客户,工程款回款
2024-08-15,2190000,outflow,中山市包装制品,供应商货款
2024-08-22,1790000,outflow,中山市包装制品,出口押汇偿还
2024-08-25,1280000,outflow,中山市物流运输有限公司,房租水电
2024-08-26,1580000,inflow,中山市外贸出口客户,销售回款
2024-08-27,2170000,inflow,中山市品牌集团采购,订单回款
2024-08-29,2830000,inflow,中山市品牌集团采购,合同结款
2024-09-01,2120000,outflow,中山市电力公司,税费缴纳
2024-09-02,11900,fee,中山市电力公司,工本费
2024-09-05,2750000,inflow,中山市外贸出口客户,订单回款
2024-09-06,2830000,inflow,中山市电商平台结算,月末结款
2024-09-10,1320000,outflow,中山市物流运输有限公司,税费缴纳
2024-09-13,4120000,inflow,中山市服饰品牌客户,工程款回款
2024-09-17,1450000,inflow,中山市外贸出口客户,结算款
2024-09-21,2280000,outflow,中山市物流运输有限公司,工资发放
2024-09-24,3300000,outflow,中山市差旅报销,供应商货款
2024-09-25,1860000,outflow,中山市外协加工,物流运费
2024-09-26,1480000,inflow,中山市外贸出口客户,销售回款
2024-09-28,3020000,inflow,中山市外贸出口客户,结算款
2024-10-02,2010000,inflow,中山市电商平台结算,销售回款
2024-10-04,2940000,inflow,中山市线上订单结算,结算款
2024-10-07,1850000,inflow,中山市外贸出口客户,合同结款
2024-10-11,960000,outflow,中山市外协加工,运营费用
2024-10-12,2010000,outflow,中山市物流运输有限公司,运营费用
2024-10-13,2260000,inflow,中山市品牌集团采购,工程款回款
2024-10-14,1370000,outflow,中山市包装制品,税费缴纳
2024-10-15,9000,fee,中山市税务局,工本费
2024-10-16,1550000,outflow,中山市外协加工,原料采购付款
2024-10-20,2170000,outflow,中山市差旅报销,出口押汇偿还
2024-10-26,2920000,inflow,中山市服饰品牌客户,销售回款
2024-10-30,2160000,outflow,中山市包装制品,设备采购付款
2024-11-01,2440000,outflow,中山市差旅报销,税费缴纳
2024-11-02,4240000,inflow,中山市电商平台结算,订单回款
2024-11-07,3730000,outflow,中山市物流运输有限公司,供应商货款
2024-11-09,1840000,outflow,中山市设备维保,运营费用
2024-11-10,2880000,outflow,中山市电力公司,外协加工
2024-11-13,6700,fee,中山市自来水公司,税费
2024-11-15,4740000,inflow,中山市外贸出口客户,订单回款
2024-11-21,2540000,inflow,中山市电商平台结算,项目回款
2024-11-22,2690000,outflow,中山市物流运输有限公司,房租水电
2024-11-25,3400000,inflow,中山市电商平台结算,月末结款
2024-11-30,4930000,inflow,中山市品牌集团采购,项目回款
2024-12-02,1730000,inflow,中山市服饰品牌客户,合同结款
2024-12-03,2250000,inflow,中山市品牌集团采购,销售回款
2024-12-04,2460000,inflow,中山市电商平台结算,销售回款
2024-12-06,1910000,outflow,中山市包装制品,外协加工
2024-12-07,2570000,outflow,中山市电力公司,设备采购付款
2024-12-09,2750000,outflow,中山市包装制品,税费缴纳
2024-12-15,2020000,outflow,中山市纺织服装原料供应,外协加工
2024-12-20,1630000,outflow,中山市包装制品,运营费用
2024-12-21,1860000,outflow,中山市外协加工,外协加工
2024-12-22,2950000,inflow,中山市服饰品牌客户,工程款回款
2024-12-23,2090000,inflow,中山市品牌集团采购,结算款
2024-12-24,2200,fee,中山市社保中心,税费
2024-12-26,2840000,inflow,中山市品牌集团采购,合同结款
2024-12-27,6300000,inflow,中山市外贸出口客户,订单回款
2024-12-31,1760000,inflow,中山市外贸出口客户,订单回款
2025-01-03,1050000,outflow,中山市设备维保,外协加工
2025-01-05,13300,fee,银行手续费,工本费
2025-01-06,1490000,outflow,中山市电力公司,物流运费
2025-01-10,630000,outflow,中山市差旅报销,工资发放
2025-01-11,4330000,inflow,中山市线上订单结算,销售回款
2025-01-12,1240000,inflow,中山市电商平台结算,月末结款
2025-01-14,1730000,outflow,中山市外协加工,物流运费
2025-01-16,660000,outflow,中山市包装制品,原料采购付款
2025-01-18,1240000,outflow,中山市物流运输有限公司,运营费用
2025-01-20,1490000,inflow,中山市外贸出口客户,月末结款
2025-01-22,970000,inflow,中山市电商平台结算,货款回款
2025-01-23,1750000,inflow,中山市电商平台结算,项目回款
2025-01-29,1590000,inflow,中山市外贸出口客户,项目回款
2025-02-01,1100000,inflow,中山市外贸出口客户,销售回款
2025-02-05,810000,inflow,中山市外贸出口客户,订单回款
2025-02-09,1200000,inflow,中山市外贸出口客户,货款回款
2025-02-10,1250000,outflow,中山市差旅报销,设备采购付款
2025-02-12,2280000,outflow,中山市外协加工,原料采购付款
2025-02-13,5200,fee,中山市税务局,手续费
2025-02-16,1350000,outflow,中山市物流运输有限公司,物流运费
2025-02-17,2100000,outflow,中山市设备维保,运营费用
2025-02-19,1260000,inflow,中山市服饰品牌客户,货款回款
2025-02-22,820000,inflow,中山市服饰品牌客户,合同结款
2025-02-23,1280000,inflow,中山市小额客户回款,结算款
2025-02-25,1010000,inflow,中山市电商平台结算,合同结款
2025-02-26,1230000,inflow,中山市品牌集团采购,项目回款
2025-03-03,1460000,inflow,中山市服饰品牌客户,合同结款
2025-03-04,1220000,outflow,中山市纺织服装原料供应,工资发放
2025-03-06,880000,outflow,中山市纺织服装原料供应,设备采购付款
2025-03-09,2380000,outflow,中山市电力公司,供应商货款
2025-03-10,1560000,inflow,中山市外贸出口客户,工程款回款
2025-03-12,2030000,inflow,中山市外贸出口客户,月末结款
2025-03-13,1400000,outflow,中山市物流运输有限公司,出口押汇偿还
2025-03-16,890000,inflow,中山市品牌集团采购,工程款回款
2025-03-17,2040000,inflow,中山市品牌集团采购,合同结款
2025-03-18,1590000,inflow,中山市服饰品牌客户,合同结款
2025-03-22,1340000,inflow,中山市服饰品牌客户,工程款回款
2025-03-24,1560000,outflow,中山市设备维保,工资发放
2025-03-28,1270000,inflow,中山市品牌集团采购,月末结款
2025-03-29,2120000,inflow,中山市服饰品牌客户,订单回款
2025-03-30,1070000,outflow,中山市设备维保,运营费用
2025-04-02,1930000,outflow,中山市电力公司,工资发放
2025-04-06,2140000,inflow,中山市服饰品牌客户,月末结款
2025-04-12,1880000,outflow,中山市电力公司,运营费用
2025-04-15,2310000,outflow,中山市设备维保,供应商货款
2025-04-16,2630000,outflow,中山市差旅报销,税费缴纳
2025-04-18,2260000,outflow,中山市纺织服装原料供应,工资发放
2025-04-19,2100000,inflow,中山市外贸出口客户,销售回款
2025-04-20,3880000,inflow,中山市服饰品牌客户,合同结款
2025-04-24,2680000,inflow,中山市电商平台结算,销售回款
2025-04-25,2640000,inflow,中山市服饰品牌客户,销售回款
2025-04-28,2440000,inflow,中山市品牌集团采购,项目回款
2025-04-30,910000,outflow,中山市物流运输有限公司,出口押汇偿还
2025-05-01,1430000,outflow,中山市物流运输有限公司,原料采购付款
2025-05-05,3240000,inflow,中山市品牌集团采购,结算款
2025-05-07,2910000,outflow,中山市电力公司,运营费用
2025-05-09,7500,fee,中山市物业服务,税费
2025-05-12,3280000,inflow,中山市外贸出口客户,订单回款
2025-05-13,2690000,inflow,中山市电商平台结算,月末结款
2025-05-14,3270000,inflow,中山市电商平台结算,结算款
2025-05-16,2890000,outflow,中山市纺织服装原料供应,房租水电
2025-05-17,2210000,outflow,中山市包装制品,设备采购付款
2025-05-20,2040000,inflow,中山市服饰品牌客户,货款回款
2025-05-21,1680000,outflow,中山市差旅报销,出口押汇偿还
2025-05-23,2380000,outflow,中山市物流运输有限公司,物流运费
2025-05-27,2520000,inflow,中山市外贸出口客户,订单回款
2025-05-30,11500,fee,中山市自来水公司,工本费
2025-06-01,1350000,outflow,中山市差旅报销,原料采购付款
2025-06-02,1880000,outflow,中山市差旅报销,工资发放
2025-06-03,1500000,outflow,中山市物流运输有限公司,工资发放
2025-06-04,1920000,inflow,中山市电商平台结算,销售回款
2025-06-07,1400000,outflow,中山市包装制品,原料采购付款
2025-06-08,1960000,inflow,中山市外贸出口客户,项目回款
2025-06-09,2020000,outflow,中山市包装制品,设备采购付款
2025-06-11,2120000,inflow,中山市品牌集团采购,项目回款
2025-06-12,7100,fee,中山市社保中心,工本费
2025-06-13,3540000,inflow,中山市外贸出口客户,合同结款
2025-06-16,2020000,inflow,中山市外贸出口客户,结算款
2025-06-18,2110000,inflow,中山市服饰品牌客户,月末结款
2025-06-26,2610000,outflow,中山市差旅报销,运营费用
2025-06-27,1990000,inflow,中山市外贸出口客户,销售回款
2025-06-29,2380000,inflow,中山市品牌集团采购,销售回款
2025-06-30,2340000,outflow,中山市包装制品,工资发放
2025-07-02,2920000,outflow,中山市设备维保,房租水电
2025-07-05,1080000,inflow,中山市外贸出口客户,结算款
2025-07-06,1940000,outflow,中山市设备维保,物流运费
2025-07-08,2590000,outflow,中山市电力公司,设备采购付款
2025-07-09,1200000,inflow,中山市服饰品牌客户,结算款
2025-07-11,1820000,inflow,中山市外贸出口客户,工程款回款
2025-07-12,12700,fee,中山市电力公司,手续费
2025-07-14,1740000,inflow,中山市品牌集团采购,工程款回款
2025-07-16,1860000,inflow,中山市服饰品牌客户,销售回款
2025-07-17,1370000,inflow,中山市品牌集团采购,货款回款
2025-07-19,1770000,inflow,中山市品牌集团采购,结算款
2025-07-22,2330000,outflow,中山市差旅报销,工资发放
2025-07-24,2540000,outflow,中山市物流运输有限公司,原料采购付款
2025-07-27,1380000,inflow,中山市电商平台结算,结算款
2025-07-30,1150000,inflow,中山市电商平台结算,项目回款
2025-08-05,1400000,outflow,中山市物流运输有限公司,房租水电
2025-08-07,2860000,outflow,中山市设备维保,出口押汇偿还
2025-08-10,3680000,inflow,中山市品牌集团采购,销售回款
2025-08-15,3640000,inflow,中山市品牌集团采购,月末结款
2025-08-20,3430000,inflow,中山市品牌集团采购,项目回款
2025-08-23,2070000,outflow,中山市物流运输有限公司,出口押汇偿还
2025-08-26,2630000,inflow,中山市外贸出口客户,工程款回款
2025-08-27,1600000,outflow,中山市包装制品,工资发放
2025-08-30,2840000,inflow,中山市零售客户结算,销售回款
2025-09-02,2370000,inflow,中山市外贸出口客户,月末结款
2025-09-03,1810000,inflow,中山市电商平台结算,项目回款
2025-09-05,1240000,outflow,中山市设备维保,原料采购付款
2025-09-07,1510000,inflow,中山市服饰品牌客户,销售回款
2025-09-08,990000,outflow,中山市外协加工,运营费用
2025-09-10,10200,fee,工商登记费,税费
2025-09-12,1480000,outflow,中山市外协加工,物流运费
2025-09-16,1860000,inflow,中山市服饰品牌客户,结算款
2025-09-18,2170000,inflow,中山市外贸出口客户,结算款
2025-09-19,1760000,inflow,中山市服饰品牌客户,订单回款
2025-09-24,1310000,outflow,中山市纺织服装原料供应,外协加工
2025-09-26,1460000,inflow,中山市外贸出口客户,月末结款
2025-09-27,2750000,outflow,中山市外协加工,税费缴纳
2025-09-28,2760000,inflow,中山市小额客户回款,货款回款
2025-09-29,1640000,outflow,中山市电力公司,出口押汇偿还
