date,amount,type,counterparty,note
2024-05-03,3170000,outflow,温州市税务局,外协加工
2024-05-06,2180000,outflow,温州市物流运输有限公司,供应商货款
2024-05-09,5700000,inflow,温州市小额客户回款,结算款
2024-05-10,2240000,outflow,温州市包装制品,工资发放
2024-05-17,3550000,inflow,温州市餐饮集团客户,销售回款
2024-05-18,2900000,outflow,温州市税务局,税费缴纳
2024-05-21,2460000,inflow,温州市餐饮集团客户,工程款回款
2024-05-22,2490000,outflow,温州市包装制品,设备采购付款
2024-05-23,13100,fee,温州市电力公司,税费
2024-05-24,3440000,inflow,温州市餐饮集团客户,订单回款
2024-05-25,2760000,inflow,温州市餐饮集团客户,月末结款
2024-05-28,2570000,inflow,温州市连锁商超采购,项目回款
2024-05-29,2900000,outflow,温州市外协加工,税费缴纳
2024-06-01,1900000,inflow,温州市电商平台结算,销售回款
2024-06-02,3470000,outflow,温州市包装制品,设备采购付款
2024-06-04,2510000,inflow,温州市电商平台结算,工程款回款
2024-06-05,3420000,outflow,温州市物流运输有限公司,工资发放
2024-06-09,2590000,inflow,温州市餐饮集团客户,订单回款
2024-06-10,2570000,inflow,温州市电商平台结算,订单回款
2024-06-11,1870000,outflow,温州市外协加工,工资发放
2024-06-12,2510000,inflow,温州市餐饮集团客户,工程款回款
2024-06-14,3010000,outflow,温州市外协加工,原料采购付款
2024-06-16,2540000,inflow,温州市连锁商超采购,结算款
2024-06-19,2790000,outflow,温州市包装制品,物流运费
2024-06-20,1620000,inflow,温州市电商平台结算,工程款回款
2024-06-21,1420000,inflow,温州市连锁商超采购,结算款
2024-06-22,1600000,inflow,温州市餐饮集团客户,订单回款
2024-07-01,1880000,inflow,温州市连锁商超采购,订单回款
2024-07-02,3700000,outflow,温州市社保中心,运营费用
2024-07-03,8400,fee,温州市物业服务,手续费
2024-07-04,2070000,outflow,温州市社保中心,物流运费
2024-07-05,14900,fee,温州市税务局,工本费
2024-07-08,2130000,inflow,温州市连锁商超采购,货款回款
2024-07-11,1690000,inflow,温州市餐饮集团客户,结算款
2024-07-12,3530000,outflow,温州市设备维保,房租水电
2024-07-16,1660000,inflow,温州市电商平台结算,项目回款
2024-07-18,2790000,inflow,温州市小额客户回款,销售回款
2024-07-19,4010000,outflow,温州市社保中心,物流运费
2024-07-20,2340000,inflow,温州市餐饮集团客户,项目回款
2024-07-21,1720000,inflow,温州市餐饮集团客户,工程款回款
2024-07-22,2370000,inflow,温州市连锁商超采购,货款回款
2024-07-26,1590000,outflow,温州市社保中心,税费缴纳
2024-07-28,1880000,outflow,温州市外协加工,供应商货款
