date,amount,type,counterparty,note
2024-05-05,269000,outflow,大连市物流运输有限公司,原料采购付款
2024-05-11,393000,inflow,大连市市政项目结算,工程款回款
2024-05-18,4800,fee,银行手续费,公共事业
2024-05-20,463000,inflow,大连市产业园业主结算,月末结款
2024-05-22,14600,fee,大连市自来水公司,税费
2024-05-27,291000,outflow,大连市设备维保,原料采购付款
2024-05-28,185000,inflow,大连市市政项目结算,项目回款
2024-05-29,201000,inflow,大连市产业园业主结算,结算款
2024-06-01,169000,outflow,大连市外协加工,外协加工
2024-06-06,304000,outflow,大连市外协加工,出口押汇偿还
2024-06-07,10900,fee,工商登记费,手续费
2024-06-08,287000,outflow,大连市物业服务,运营费用
2024-06-11,630000,inflow,大连市产业园业主结算,销售回款
2024-06-17,202000,inflow,大连市小额客户回款,工程款回款
2024-06-18,129000,outflow,大连市专业工程原料供应,税费缴纳
2024-06-21,271000,outflow,专业工程协会会费,原料采购付款
2024-06-26,373000,inflow,大连市市政项目结算,订单回款
2024-06-28,13400,fee,银行手续费,税费
2024-07-09,443000,inflow,大连市市政项目结算,项目回款
2024-07-12,700000,outflow,大连市专业工程原料供应,原料采购付款
2024-07-13,305000,inflow,大连市房建项目结算,工程款回款
2024-07-14,210000,inflow,大连市小额客户回款,项目回款
2024-07-15,222000,inflow,大连市产业园业主结算,月末结款
2024-07-18,10900,fee,大连市税务局,税费
2024-07-23,570000,outflow,大连市专业工程原料供应,房租水电
2024-07-30,347000,inflow,大连市产业园业主结算,订单回款
2024-08-02,174000,inflow,大连市市政项目结算,结算款
2024-08-05,212000,inflow,大连市房建项目结算,订单回款
2024-08-07,361000,outflow,大连市设备维保,工资发放
2024-08-08,96000,inflow,大连市产业园业主结算,货款回款
2024-08-13,8800,fee,银行手续费,税费
2024-08-22,6000,fee,银行手续费,税费
2024-08-23,206000,inflow,大连市产业园业主结算,货款回款
2024-08-24,269000,inflow,大连市市政项目结算,结算款
2024-08-27,384000,outflow,专业工程协会会费,原料采购付款
2024-08-28,220000,outflow,专业工程协会会费,供应商货款
2024-08-29,246000,inflow,大连市房建项目结算,货款回款
2024-09-02,500000,inflow,大连市产业园业主结算,销售回款
2024-09-04,337000,outflow,大连市专业工程原料供应,工资发放
2024-09-05,550000,inflow,大连市市政项目结算,销售回款
2024-09-07,240000,inflow,大连市市政项目结算,工程款回款
2024-09-08,520000,outflow,大连市设备维保,出口押汇偿还
2024-09-23,355000,outflow,大连市物流运输有限公司,出口押汇偿还
2024-09-26,13600,fee,大连市电力公司,税费
2024-10-01,203000,inflow,大连市小额客户回款,合同结款
2024-10-02,419000,outflow,大连市物业服务,原料采购付款
2024-10-07,540000,inflow,大连市产业园业主结算,货款回款
2024-10-10,630000,inflow,大连市市政项目结算,月末结款
2024-10-18,451000,outflow,大连市外协加工,房租水电
2024-10-27,160000,inflow,大连市市政项目结算,销售回款
2024-10-31,219000,outflow,专业工程协会会费,运营费用
2024-11-02,3500,fee,工商登记费,工本费
2024-11-05,1900,fee,大连市电力公司,公共事业
2024-11-06,309000,outflow,大连市专业工程原料供应,税费缴纳
