date,amount,type,counterparty,note
2024-05-01,880000,outflow,青岛市设备维保,物流运费
2024-05-07,1760000,inflow,青岛市家电集团采购部,工程款回款
2024-05-09,1480000,inflow,青岛市家电集团采购部,销售回款
2024-05-10,1460000,inflow,青岛市家电集团采购部,项目回款
2024-05-11,1340000,inflow,青岛市家电集团采购部,工程款回款
2024-05-13,1370000,outflow,青岛市税务局,工资发放
2024-05-16,780000,inflow,青岛市日用塑胶品牌,货款回款
2024-05-17,690000,outflow,青岛市税务局,出口押汇偿还
2024-05-19,1180000,outflow,青岛市广告设计,物流运费
2024-05-20,1690000,inflow,青岛市日用塑胶品牌,订单回款
2024-05-21,1950000,inflow,青岛市汽车零部件客户,订单回款
2024-05-22,8700,fee,工商登记费,手续费
2024-05-23,940000,outflow,青岛市模具注塑原料供应,工资发放
2024-05-26,1480000,inflow,青岛市日用塑胶品牌,工程款回款
2024-05-29,1760000,outflow,青岛市模具注塑原料供应,原料采购付款
2024-05-31,1270000,outflow,青岛市模具注塑原料供应,设备采购付款
2024-06-01,1600000,outflow,青岛市模具注塑原料供应,供应商货款
2024-06-03,1380000,inflow,青岛市汽车零部件客户,订单回款
2024-06-09,12800,fee,工商登记费,手续费
2024-06-10,1880000,inflow,青岛市日用塑胶品牌,结算款
2024-06-11,900000,outflow,青岛市广告设计,外协加工
2024-06-12,1530000,inflow,青岛市汽车零部件客户,合同结款
2024-06-16,1420000,outflow,青岛市包装制品,出口押汇偿还
2024-06-17,2530000,inflow,青岛市家电集团采购部,月末结款
2024-06-19,1700000,inflow,青岛市零售客户结算,销售回款
2024-06-21,1980000,inflow,青岛市家电集团采购部,货款回款
2024-06-22,2100000,outflow,青岛市包装制品,设备采购付款
2024-06-24,1130000,outflow,青岛市包装制品,税费缴纳
2024-06-25,1940000,inflow,青岛市家电集团采购部,货款回款
2024-06-26,2000000,outflow,青岛市包装制品,外协加工
2024-06-29,880000,outflow,青岛市税务局,物流运费
2024-06-30,1320000,inflow,青岛市日用塑胶品牌,月末结款
2024-07-01,1610000,inflow,青岛市汽车零部件客户,订单回款
2024-07-02,2780000,outflow,青岛市物流运输有限公司,物流运费
2024-07-04,2820000,outflow,青岛市税务局,房租水电
2024-07-05,1100000,inflow,青岛市汽车零部件客户,结算款
2024-07-06,1690000,inflow,青岛市日用塑胶品牌,货款回款
2024-07-08,1310000,inflow,青岛市家电集团采购部,销售回款
2024-07-16,1010000,inflow,青岛市日用塑胶品牌,销售回款
2024-07-21,7800,fee,工商登记费,公共事业
2024-07-23,1750000,outflow,青岛市设备维保,外协加工
2024-07-24,1850000,outflow,青岛市外协加工,房租水电
2024-07-26,2670000,inflow,青岛市日用塑胶品牌,项目回款
