date,amount,type,counterparty,note
2024-05-03,13100000,inflow,珠海市汽车零部件客户,货款回款
2024-05-04,13800000,inflow,珠海市日用塑胶品牌,货款回款
2024-05-05,30400000,outflow,珠海市设备维保,税费缴纳
2024-05-07,11400000,inflow,珠海市家电集团采购部,月末结款
2024-05-08,14100000,outflow,珠海市物流运输有限公司,供应商货款
2024-05-09,16400000,outflow,珠海市电力公司,税费缴纳
2024-05-11,23600000,inflow,珠海市汽车零部件客户,合同结款
2024-05-12,9100000,inflow,珠海市日用塑胶品牌,货款回款
2024-05-17,13200000,outflow,珠海市电力公司,工资发放
2024-05-18,18000000,outflow,珠海市电力公司,税费缴纳
2024-05-20,13000000,inflow,珠海市家电集团采购部,订单回款
2024-05-21,15000000,inflow,珠海市汽车零部件客户,结算款
2024-05-22,14500000,inflow,珠海市日用塑胶品牌,月末结款
2024-05-23,13500000,inflow,珠海市汽车零部件客户,项目回款
2024-05-25,29900000,outflow,珠海市包装制品,出口押汇偿还
2024-05-27,13900000,inflow,珠海市日用塑胶品牌,结算款
2024-05-28,26300000,outflow,珠海市电力公司,房租水电
2024-05-30,8400000,inflow,珠海市汽车零部件客户,合同结款
2024-05-31,21100000,inflow,珠海市零售客户结算,工程款回款
2024-06-01,9700000,inflow,珠海市汽车零部件客户,项目回款
2024-06-03,9800000,outflow,珠海市电力公司,出口押汇偿还
2024-06-05,8800000,outflow,珠海市设备维保,外协加工
2024-06-06,9400000,inflow,珠海市日用塑胶品牌,订单回款
2024-06-09,18100000,inflow,珠海市小额客户回款,月末结款
2024-06-10,12900,fee,珠海市社保中心,公共事业
2024-06-11,15200000,outflow,珠海市快递服务,供应商货款
2024-06-12,21300000,outflow,珠海市包装制品,外协加工
2024-06-13,10000000,inflow,珠海市日用塑胶品牌,工程款回款
2024-06-15,8000000,inflow,珠海市汽车零部件客户,订单回款
2024-06-16,8900000,inflow,珠海市日用塑胶品牌,项目回款
2024-06-18,20800000,outflow,珠海市快递服务,出口押汇偿还
2024-06-19,8300000,outflow,珠海市包装制品,物流运费
2024-06-21,12300000,inflow,珠海市汽车零部件客户,销售回款
2024-06-23,12300000,inflow,珠海市日用塑胶品牌,结算款
2024-06-24,14300000,outflow,珠海市电力公司,供应商货款
2024-06-28,9800000,inflow,珠海市家电集团采购部,合同结款
2024-06-29,9000000,inflow,珠海市汽车零部件客户,工程款回款
2024-06-30,11100000,inflow,珠海市日用塑胶品牌,销售回款
2024-07-01,13500000,inflow,珠海市日用塑胶品牌,销售回款
2024-07-03,18400000,inflow,珠海市日用塑胶品牌,合同结款
2024-07-05,8500000,outflow,珠海市快递服务,税费缴纳
2024-07-07,22600000,inflow,珠海市汽车零部件客户,合同结款
2024-07-09,15400000,outflow,珠海市快递服务,工资发放
2024-07-10,21700000,inflow,珠海市日用塑胶品牌,工程款回款
2024-07-13,9400000,outflow,珠海市快递服务,原料采购付款
2024-07-17,10500000,outflow,珠海市外协加工,工资发放
2024-07-19,12500000,inflow,珠海市汽车零部件客户,合同结款
2024-07-20,34000000,inflow,珠海市汽车零部件客户,结算款
2024-07-22,12200000,outflow,珠海市物流运输有限公司,设备采购付款
2024-07-24,16700000,outflow,珠海市电力公司,原料采购付款
2024-07-25,15900000,inflow,珠海市家电集团采购部,月末结款
2024-07-26,13500000,outflow,珠海市包装制品,房租水电
2024-07-27,14200000,outflow,珠海市外协加工,运营费用
2024-07-30,12500000,inflow,珠海市日用塑胶品牌,项目回款
2024-07-31,17000000,outflow,珠海市模具注塑原料供应,供应商货款
2024-08-01,12800000,inflow,珠海市日用塑胶品牌,结算款
2024-08-02,9500000,inflow,珠海市家电集团采购部,项目回款
2024-08-04,10400000,outflow,珠海市快递服务,供应商货款
2024-08-06,9400000,outflow,珠海市电力公司,外协加工
2024-08-07,18200000,outflow,珠海市包装制品,物流运费
2024-08-11,7700000,outflow,珠海市外协加工,物流运费
2024-08-13,13500000,inflow,珠海市日用塑胶品牌,合同结款
2024-08-14,7100000,outflow,珠海市包装制品,税费缴纳
2024-08-15,10800000,inflow,珠海市家电集团采购部,订单回款
2024-08-16,13800000,outflow,珠海市设备维保,设备采购付款
2024-08-17,13700000,inflow,珠海市日用塑胶品牌,订单回款
2024-08-24,15300000,inflow,珠海市日用塑胶品牌,销售回款
2024-08-26,15200000,inflow,珠海市日用塑胶品牌,项目回款
2024-08-27,16100000,inflow,珠海市小额客户回款,订单回款
2024-08-28,14000000,outflow,珠海市物流运输有限公司,出口押汇偿还
2024-08-30,10000000,inflow,珠海市汽车零部件客户,合同结款
2024-08-31,18500000,outflow,珠海市外协加工,工资发放
2024-09-02,17200000,outflow,珠海市物流运输有限公司,外协加工
2024-09-05,40900000,outflow,珠海市设备维保,工资发放
2024-09-08,7300,fee,珠海市物业服务,公共事业
2024-09-11,24200000,inflow,珠海市汽车零部件客户,结算款
2024-09-12,14100000,inflow,珠海市日用塑胶品牌,月末结款
2024-09-13,39600000,outflow,珠海市电力公司,运营费用
2024-09-14,17700000,inflow,珠海市线上订单结算,货款回款
2024-09-17,18200000,inflow,珠海市汽车零部件客户,工程款回款
2024-09-18,26600000,outflow,珠海市快递服务,运营费用
2024-09-19,22600000,inflow,珠海市家电集团采购部,结算款
2024-09-21,17900000,inflow,珠海市汽车零部件客户,项目回款
2024-09-24,16500000,inflow,珠海市汽车零部件客户,月末结款
2024-09-25,14800000,inflow,珠海市日用塑胶品牌,货款回款
2024-09-27,40000000,outflow,珠海市物流运输有限公司,物流运费
2024-09-28,18200000,inflow,珠海市日用塑胶品牌,销售回款
2024-10-01,11500000,outflow,珠海市电力公司,供应商货款
2024-10-02,11900000,outflow,珠海市快递服务,房租水电
2024-10-03,11700000,inflow,珠海市日用塑胶品牌,月末结款
2024-10-04,16800000,outflow,珠海市电力公司,房租水电
2024-10-05,13400000,inflow,珠海市汽车零部件客户,合同结款
2024-10-07,10200000,inflow,珠海市汽车零部件客户,订单回款
2024-10-12,18500000,outflow,珠海市快递服务,设备采购付款
2024-10-13,11700000,inflow,珠海市家电集团采购部,项目回款
2024-10-14,19500000,outflow,珠海市设备维保,房租水电
2024-10-16,8500000,outflow,珠海市快递服务,工资发放
2024-10-17,11900000,outflow,珠海市物流运输有限公司,税费缴纳
2024-10-18,10300000,inflow,珠海市汽车零部件客户,销售回款
2024-10-19,22100000,inflow,珠海市线上订单结算,合同结款
2024-10-21,19500000,inflow,珠海市家电集团采购部,订单回款
2024-10-22,13600000,inflow,珠海市日用塑胶品牌,订单回款
2024-10-23,10800000,inflow,珠海市日用塑胶品牌,工程款回款
2024-10-25,11400000,inflow,珠海市日用塑胶品牌,结算款
2024-10-27,8800000,inflow,珠海市家电集团采购部,工程款回款
2024-10-29,8600000,inflow,珠海市家电集团采购部,货款回款
2024-10-31,17600000,outflow,珠海市快递服务,运营费用
2024-11-02,19400000,outflow,珠海市包装制品,设备采购付款
2024-11-03,17100000,inflow,珠海市日用塑胶品牌,合同结款
2024-11-04,24200000,outflow,珠海市快递服务,出口押汇偿还
2024-11-05,12500000,inflow,珠海市日用塑胶品牌,货款回款
2024-11-06,41600000,inflow,珠海市线上订单结算,结算款
2024-11-09,26700000,outflow,珠海市电力公司,出口押汇偿还
2024-11-10,19400000,inflow,珠海市日用塑胶品牌,结算款
2024-11-12,30500000,outflow,珠海市电力公司,房租水电
2024-11-13,12300000,inflow,珠海市日用塑胶品牌,结算款
2024-11-18,27500000,outflow,珠海市模具注塑原料供应,供应商货款
2024-11-20,24800000,outflow,珠海市电力公司,外协加工
2024-11-21,3100,fee,珠海市税务局,工本费
2024-11-23,13100000,inflow,珠海市汽车零部件客户,月末结款
2024-11-24,31300000,inflow,珠海市日用塑胶品牌,项目回款
2024-11-26,18800000,inflow,珠海市家电集团采购部,货款回款
2024-11-27,18500000,inflow,珠海市汽车零部件客户,月末结款
2024-11-28,26300000,outflow,珠海市包装制品,工资发放
2024-11-29,13600000,inflow,珠海市日用塑胶品牌,结算款
2024-11-30,29700000,outflow,珠海市包装制品,出口押汇偿还
2024-12-02,27100000,inflow,珠海市零售客户结算,销售回款
2024-12-03,25300000,inflow,珠海市小额客户回款,结算款
2024-12-04,9900000,inflow,珠海市汽车零部件客户,工程款回款
2024-12-05,13200000,inflow,珠海市汽车零部件客户,合同结款
2024-12-06,15400000,inflow,珠海市汽车零部件客户,合同结款
2024-12-08,21500000,outflow,珠海市电力公司,外协加工
2024-12-09,13200000,inflow,珠海市日用塑胶品牌,订单回款
2024-12-10,14900000,outflow,珠海市电力公司,出口押汇偿还
2024-12-11,14100000,inflow,珠海市汽车零部件客户,结算款
2024-12-12,14500000,inflow,珠海市汽车零部件客户,月末结款
2024-12-17,15100000,inflow,珠海市日用塑胶品牌,销售回款
2024-12-18,26400000,outflow,珠海市包装制品,供应商货款
2024-12-19,13600000,outflow,珠海市物流运输有限公司,运营费用
2024-12-20,11400000,inflow,珠海市汽车零部件客户,销售回款
2024-12-22,14000000,inflow,珠海市汽车零部件客户,月末结款
2024-12-23,13400000,outflow,珠海市电力公司,税费缴纳
2024-12-26,12400000,inflow,珠海市家电集团采购部,订单回款
2024-12-28,7100,fee,工商登记费,工本费
2024-12-29,11200000,outflow,珠海市物流运输有限公司,外协加工
2024-12-30,18100000,outflow,珠海市快递服务,外协加工
2025-01-01,8400000,outflow,珠海市快递服务,出口押汇偿还
2025-01-03,12300000,inflow,珠海市汽车零部件客户,工程款回款
2025-01-04,9000000,inflow,珠海市汽车零部件客户,工程款回款
2025-01-05,7700000,inflow,珠海市日用塑胶品牌,工程款回款
2025-01-06,15100000,outflow,珠海市模具注塑原料供应,供应商货款
2025-01-07,10700000,inflow,珠海市家电集团采购部,销售回款
2025-01-08,7600000,inflow,珠海市汽车零部件客户,销售回款
2025-01-18,13000000,inflow,珠海市日用塑胶品牌,项目回款
2025-01-19,34300000,inflow,珠海市小额客户回款,项目回款
2025-01-20,12600000,outflow,珠海市物流运输有限公司,税费缴纳
2025-01-21,14900000,outflow,珠海市设备维保,设备采购付款
2025-01-24,8800000,inflow,珠海市日用塑胶品牌,项目回款
2025-01-25,21200000,outflow,珠海市模具注塑原料供应,运营费用
2025-01-27,10300000,outflow,珠海市快递服务,税费缴纳
2025-01-28,13800000,outflow,珠海市包装制品,工资发放
2025-01-31,13800000,inflow,珠海市家电集团采购部,销售回款
2025-02-01,6000000,outflow,珠海市设备维保,运营费用
2025-02-02,11700000,inflow,珠海市汽车零部件客户,结算款
2025-02-03,7800000,inflow,珠海市汽车零部件客户,订单回款
2025-02-04,13500000,outflow,珠海市快递服务,房租水电
2025-02-05,5700000,outflow,珠海市外协加工,运营费用
2025-02-06,8600000,inflow,珠海市日用塑胶品牌,销售回款
2025-02-07,9700000,inflow,珠海市家电集团采购部,月末结款
2025-02-08,11800000,inflow,珠海市家电集团采购部,项目回款
2025-02-09,11500000,outflow,珠海市模具注塑原料供应,工资发放
2025-02-10,13100000,inflow,珠海市日用塑胶品牌,订单回款
2025-02-12,13200000,outflow,珠海市模具注塑原料供应,外协加工
2025-02-13,11100000,inflow,珠海市家电集团采购部,销售回款
2025-02-14,10100000,inflow,珠海市家电集团采购部,订单回款
2025-02-17,12500000,inflow,珠海市汽车零部件客户,工程款回款
2025-02-18,12800000,outflow,珠海市模具注塑原料供应,房租水电
2025-02-20,14000000,outflow,珠海市物流运输有限公司,设备采购付款
2025-02-24,10400000,inflow,珠海市家电集团采购部,项目回款
2025-02-25,5200000,outflow,珠海市模具注塑原料供应,设备采购付款
2025-02-27,5900000,outflow,珠海市物流运输有限公司,出口押汇偿还
2025-03-05,7400,fee,珠海市电力公司,公共事业
2025-03-07,21300000,outflow,珠海市电力公司,原料采购付款
2025-03-11,25800000,outflow,珠海市物流运输有限公司,税费缴纳
2025-03-12,18500000,inflow,珠海市日用塑胶品牌,货款回款
2025-03-14,33900000,outflow,珠海市外协加工,工资发放
2025-03-15,22000000,inflow,珠海市日用塑胶品牌,订单回款
2025-03-17,15000000,outflow,珠海市包装制品,原料采购付款
2025-03-21,19000000,inflow,珠海市家电集团采购部,项目回款
2025-03-22,58300000,inflow,珠海市小额客户回款,货款回款
2025-03-23,19700000,inflow,珠海市汽车零部件客户,项目回款
2025-03-25,22700000,inflow,珠海市汽车零部件客户,工程款回款
2025-03-26,15300000,inflow,珠海市家电集团采购部,销售回款
2025-03-27,24600000,outflow,珠海市外协加工,外协加工
2025-03-30,19800000,outflow,珠海市设备维保,工资发放
2025-04-01,11200000,inflow,珠海市家电集团采购部,货款回款
2025-04-02,15300000,outflow,珠海市模具注塑原料供应,税费缴纳
2025-04-03,8700000,outflow,珠海市设备维保,外协加工
2025-04-04,7700000,outflow,珠海市物流运输有限公司,出口押汇偿还
2025-04-06,9100000,inflow,珠海市家电集团采购部,货款回款
2025-04-07,9900000,inflow,珠海市家电集团采购部,月末结款
2025-04-08,10000000,inflow,珠海市家电集团采购部,工程款回款
2025-04-11,14200000,inflow,珠海市线上订单结算,货款回款
2025-04-13,8300000,outflow,珠海市包装制品,房租水电
2025-04-14,14700000,inflow,珠海市汽车零部件客户,月末结款
2025-04-15,12200000,inflow,珠海市日用塑胶品牌,工程款回款
2025-04-17,21700000,outflow,珠海市设备维保,外协加工
2025-04-19,20800000,outflow,珠海市设备维保,房租水电
2025-04-20,20600000,outflow,珠海市快递服务,原料采购付款
2025-04-22,13400000,inflow,珠海市日用塑胶品牌,货款回款
2025-04-23,37700000,inflow,珠海市汽车零部件客户,订单回款
2025-04-25,14000000,inflow,珠海市日用塑胶品牌,工程款回款
2025-04-27,21200000,outflow,珠海市设备维保,运营费用
2025-04-28,12500000,inflow,珠海市家电集团采购部,月末结款
2025-04-29,9500000,outflow,珠海市快递服务,供应商货款
2025-04-30,9800000,inflow,珠海市日用塑胶品牌,合同结款
2025-05-03,11300000,outflow,珠海市包装制品,外协加工
