date,amount,type,counterparty,note
2024-05-01,4610000,inflow,北京市在线预订平台结算,订单回款
2024-05-03,3890000,inflow,北京市在线预订平台结算,月末结款
2024-05-08,3010000,outflow,北京市包装制品,供应商货款
2024-05-13,4380000,outflow,北京市设备维保,物流运费
2024-05-19,3550000,inflow,北京市会议活动回款,工程款回款
2024-05-20,2910000,inflow,北京市在线预订平台结算,项目回款
2024-05-23,2040000,outflow,北京市自来水公司,运营费用
2024-05-25,13500,fee,北京市物业服务,公共事业
2024-05-27,4320000,outflow,北京市外协加工,工资发放
2024-05-28,3750000,inflow,北京市会议活动回款,销售回款
2024-06-01,3570000,outflow,北京市物流运输有限公司,房租水电
2024-06-02,2920000,inflow,北京市在线预订平台结算,项目回款
2024-06-04,2870000,inflow,北京市会议活动回款,月末结款
2024-06-10,2630000,inflow,北京市企业客户结算,工程款回款
2024-06-11,1790000,outflow,北京市设备维保,设备采购付款
2024-06-12,1150000,inflow,北京市线上订单结算,项目回款
2024-06-16,2450000,inflow,北京市在线预订平台结算,月末结款
2024-06-17,2210000,inflow,北京市在线预订平台结算,货款回款
2024-06-19,1850000,inflow,北京市会议活动回款,月末结款
2024-06-20,2130000,outflow,北京市设备维保,税费缴纳
2024-06-22,1970000,inflow,北京市企业客户结算,合同结款
2024-06-25,2400000,outflow,北京市商旅酒店原料供应,供应商货款
2024-06-26,3240000,outflow,北京市外协加工,原料采购付款
2024-06-27,2620000,outflow,北京市电力公司,房租水电
2024-06-28,8900,fee,北京市电力公司,税费
2024-06-30,2900000,inflow,北京市企业客户结算,销售回款
2024-07-05,2290000,outflow,北京市外协加工,出口押汇偿还
2024-07-06,3720000,outflow,北京市电力公司,物流运费
2024-07-07,2610000,inflow,北京市企业客户结算,货款回款
2024-07-09,3990000,inflow,北京市企业客户结算,项目回款
2024-07-15,2430000,inflow,北京市企业客户结算,工程款回款
2024-07-16,2170000,outflow,北京市设备维保,供应商货款
2024-07-17,4250000,inflow,北京市会议活动回款,销售回款
2024-07-18,3900000,inflow,北京市企业客户结算,结算款
2024-07-21,2850000,inflow,北京市企业客户结算,订单回款
2024-07-25,3780000,outflow,北京市外协加工,物流运费
2024-07-27,1840000,inflow,北京市在线预订平台结算,合同结款
2024-07-29,1440000,outflow,北京市自来水公司,税费缴纳
2024-08-01,2330000,outflow,北京市设备维保,工资发放
2024-08-02,2740000,outflow,北京市电力公司,供应商货款
2024-08-04,1640000,inflow,北京市会议活动回款,订单回款
2024-08-11,5500000,inflow,北京市线上订单结算,结算款
2024-08-13,2240000,inflow,北京市企业客户结算,货款回款
2024-08-15,2070000,inflow,北京市企业客户结算,项目回款
2024-08-18,2550000,inflow,北京市企业客户结算,月末结款
2024-08-20,1860000,inflow,北京市会议活动回款,结算款
2024-08-21,1860000,inflow,北京市在线预订平台结算,货款回款
2024-08-23,3020000,outflow,北京市设备维保,外协加工
2024-08-24,3540000,outflow,北京市包装制品,出口押汇偿还
2024-08-25,1910000,inflow,北京市在线预订平台结算,合同结款
2024-08-26,3650000,outflow,北京市电力公司,物流运费
2024-08-28,4600,fee,银行手续费,工本费
2024-08-31,6100,fee,银行手续费,公共事业
2024-09-04,1780000,outflow,北京市包装制品,出口押汇偿还
2024-09-05,2500000,inflow,北京市在线预订平台结算,工程款回款
2024-09-07,1300000,outflow,北京市电力公司,运营费用
2024-09-10,2910000,outflow,北京市物流运输有限公司,物流运费
2024-09-13,3080000,inflow,北京市在线预订平台结算,项目回款
2024-09-14,2990000,inflow,北京市在线预订平台结算,货款回款
2024-09-15,3380000,outflow,北京市商旅酒店原料供应,税费缴纳
2024-09-17,2470000,outflow,北京市电力公司,外协加工
2024-09-19,1910000,outflow,北京市电力公司,外协加工
2024-09-20,3940000,inflow,北京市会议活动回款,项目回款
2024-09-23,3280000,inflow,北京市企业客户结算,订单回款
2024-09-26,3340000,inflow,北京市会议活动回款,工程款回款
2024-09-30,3580000,inflow,北京市在线预订平台结算,月末结款
2024-10-02,3010000,outflow,北京市包装制品,出口押汇偿还
2024-10-06,2550000,inflow,北京市会议活动回款,月末结款
2024-10-07,2170000,outflow,北京市设备维保,设备采购付款
2024-10-08,2410000,outflow,北京市自来水公司,工资发放
2024-10-13,2240000,inflow,北京市会议活动回款,工程款回款
