date,amount,type,counterparty,note
2024-05-03,168000,outflow,合肥市包装制品,物流运费
2024-05-06,266000,outflow,合肥市物业服务,供应商货款
2024-05-07,468000,inflow,合肥市连锁商超集采,结算款
2024-05-09,225000,inflow,合肥市食品加工集团,项目回款
2024-05-15,278000,outflow,合肥市差旅报销,原料采购付款
2024-05-21,6700,fee,合肥市税务局,手续费
2024-05-23,292000,outflow,合肥市农产品加工原料供应,设备采购付款
2024-05-25,3700,fee,合肥市物业服务,手续费
2024-05-27,158000,outflow,合肥市设备维保,原料采购付款
2024-05-30,462000,inflow,合肥市连锁商超集采,订单回款
2024-06-06,281000,inflow,合肥市零售客户结算,销售回款
2024-06-16,690000,outflow,合肥市包装制品,税费缴纳
2024-06-19,368000,outflow,合肥市物流运输有限公司,工资发放
2024-06-24,1300,fee,工商登记费,手续费
2024-06-25,740000,inflow,合肥市连锁商超集采,工程款回款
2024-06-27,550000,inflow,合肥市连锁商超集采,项目回款
2024-07-02,314000,outflow,合肥市差旅报销,工资发放
2024-07-03,161000,outflow,合肥市差旅报销,设备采购付款
2024-07-04,9200,fee,合肥市电力公司,手续费
2024-07-10,369000,inflow,合肥市零售客户结算,结算款
2024-07-16,203000,inflow,合肥市连锁商超集采,结算款
2024-07-17,322000,inflow,合肥市粮油批发客户,月末结款
2024-07-18,302000,inflow,合肥市食品加工集团,销售回款
2024-07-22,293000,outflow,合肥市外协加工,出口押汇偿还
2024-07-25,355000,outflow,合肥市差旅报销,供应商货款
2024-07-30,317000,inflow,合肥市食品加工集团,合同结款
2024-08-03,169000,inflow,合肥市食品加工集团,合同结款
2024-08-05,384000,outflow,合肥市包装制品,房租水电
2024-08-06,306000,inflow,合肥市食品加工集团,合同结款
2024-08-08,218000,inflow,合肥市食品加工集团,工程款回款
2024-08-10,488000,outflow,合肥市外协加工,原料采购付款
2024-08-13,245000,inflow,合肥市食品加工集团,项目回款
2024-08-16,301000,inflow,合肥市零售客户结算,货款回款
2024-08-25,219000,inflow,合肥市食品加工集团,结算款
2024-08-28,2800,fee,银行手续费,公共事业
2024-09-02,454000,inflow,合肥市连锁商超集采,月末结款
2024-09-04,452000,inflow,合肥市连锁商超集采,月末结款
2024-09-12,325000,inflow,合肥市小额客户回款,结算款
2024-09-14,333000,outflow,合肥市物业服务,物流运费
2024-09-19,263000,outflow,合肥市设备维保,运营费用
2024-09-26,270000,outflow,合肥市设备维保,出口押汇偿还
2024-09-30,325000,outflow,合肥市物流运输有限公司,出口押汇偿还
2024-10-02,306000,outflow,合肥市外协加工,物流运费
2024-10-04,265000,inflow,合肥市食品加工集团,合同结款
2024-10-05,189000,inflow,合肥市食品加工集团,工程款回款
2024-10-14,111000,outflow,合肥市外协加工,工资发放
2024-10-15,235000,inflow,合肥市食品加工集团,销售回款
2024-10-21,336000,inflow,合肥市连锁商超集采,货款回款
2024-10-22,393000,inflow,合肥市食品加工集团,月末结款
2024-10-23,255000,outflow,合肥市物流运输有限公司,运营费用
2024-10-26,163000,outflow,合肥市差旅报销,供应商货款
2024-10-27,199000,outflow,合肥市物业服务,出口押汇偿还
2024-10-28,9900,fee,工商登记费,工本费
2024-11-02,161000,outflow,合肥市设备维保,工资发放
2024-11-05,12900,fee,合肥市自来水公司,公共事业
2024-11-06,206000,inflow,合肥市小额客户回款,销售回款
2024-11-08,449000,inflow,合肥市食品加工集团,工程款回款
2024-11-15,332000,inflow,合肥市食品加工集团,订单回款
2024-11-17,252000,outflow,合肥市农产品加工原料供应,外协加工
2024-11-21,91000,inflow,合肥市食品加工集团,销售回款
2024-11-22,313000,inflow,合肥市连锁商超集采,订单回款
2024-11-24,387000,outflow,合肥市物流运输有限公司,设备采购付款
2024-11-26,3900,fee,合肥市电力公司,手续费
2024-11-29,305000,outflow,合肥市外协加工,出口押汇偿还
2024-12-07,243000,outflow,合肥市包装制品,工资发放
2024-12-09,244000,inflow,合肥市食品加工集团,销售回款
2024-12-18,325000,outflow,合肥市差旅报销,设备采购付款
2024-12-19,206000,inflow,合肥市食品加工集团,销售回款
2024-12-20,267000,inflow,合肥市粮油批发客户,结算款
2024-12-21,191000,inflow,合肥市线上订单结算,结算款
2024-12-24,510000,outflow,合肥市物流运输有限公司,原料采购付款
2024-12-25,164000,inflow,合肥市连锁商超集采,月末结款
2024-12-26,287000,inflow,合肥市粮油批发客户,销售回款
2024-12-29,8000,fee,合肥市税务局,税费
2025-01-04,265000,inflow,合肥市食品加工集团,项目回款
2025-01-06,14000,fee,工商登记费,手续费
2025-01-09,11700,fee,合肥市电力公司,工本费
2025-01-10,121000,inflow,合肥市小额客户回款,工程款回款
2025-01-11,124000,outflow,合肥市物流运输有限公司,设备采购付款
2025-01-14,57000,inflow,合肥市小额客户回款,货款回款
2025-01-15,209000,inflow,合肥市连锁商超集采,合同结款
2025-01-26,218000,inflow,合肥市食品加工集团,合同结款
2025-01-27,208000,outflow,合肥市物业服务,物流运费
2025-01-28,97000,outflow,合肥市农产品加工原料供应,外协加工
2025-01-31,175000,outflow,合肥市外协加工,运营费用
2025-02-03,182000,inflow,合肥市食品加工集团,订单回款
2025-02-09,139000,inflow,合肥市食品加工集团,结算款
2025-02-11,169000,inflow,合肥市粮油批发客户,合同结款
2025-02-12,465000,outflow,合肥市差旅报销,物流运费
2025-02-13,142000,inflow,合肥市零售客户结算,销售回款
2025-02-18,56000,inflow,合肥市连锁商超集采,订单回款
2025-02-22,500000,outflow,合肥市物业服务,房租水电
2025-02-24,215000,inflow,合肥市连锁商超集采,工程款回款
2025-02-26,1900,fee,合肥市自来水公司,工本费
2025-03-01,439000,outflow,合肥市外协加工,原料采购付款
2025-03-06,408000,outflow,合肥市设备维保,物流运费
2025-03-09,120000,inflow,合肥市线上订单结算,订单回款
2025-03-10,394000,inflow,合肥市粮油批发客户,工程款回款
2025-03-17,9100,fee,合肥市电力公司,公共事业
2025-03-24,83000,inflow,合肥市小额客户回款,项目回款
2025-03-26,474000,outflow,合肥市外协加工,物流运费
2025-03-30,490000,inflow,合肥市粮油批发客户,订单回款
2025-04-02,364000,inflow,合肥市食品加工集团,月末结款
2025-04-03,208000,inflow,合肥市食品加工集团,项目回款
2025-04-05,1200,fee,合肥市社保中心,工本费
2025-04-07,206000,inflow,合肥市粮油批发客户,月末结款
2025-04-11,177000,inflow,合肥市线上订单结算,项目回款
2025-04-12,152000,inflow,合肥市线上订单结算,结算款
2025-04-25,385000,outflow,合肥市物业服务,运营费用
2025-04-29,590000,outflow,合肥市包装制品,供应商货款
2025-04-30,209000,inflow,合肥市粮油批发客户,工程款回款
2025-05-01,272000,inflow,合肥市食品加工集团,订单回款
2025-05-07,201000,inflow,合肥市粮油批发客户,销售回款
2025-05-08,152000,inflow,合肥市小额客户回款,销售回款
2025-05-17,310000,outflow,合肥市物流运输有限公司,外协加工
2025-05-21,442000,outflow,合肥市物流运输有限公司,外协加工
2025-05-26,307000,outflow,合肥市设备维保,原料采购付款
2025-05-27,341000,inflow,合肥市粮油批发客户,结算款
2025-05-31,367000,inflow,合肥市粮油批发客户,订单回款
2025-06-06,475000,inflow,合肥市连锁商超集采,月末结款
2025-06-11,377000,outflow,合肥市物流运输有限公司,设备采购付款
2025-06-12,385000,inflow,合肥市零售客户结算,合同结款
2025-06-14,431000,inflow,合肥市粮油批发客户,合同结款
2025-06-17,850000,outflow,合肥市包装制品,出口押汇偿还
2025-06-20,374000,inflow,合肥市连锁商超集采,结算款
2025-07-06,291000,outflow,合肥市差旅报销,供应商货款
2025-07-09,130000,outflow,合肥市差旅报销,税费缴纳
2025-07-10,213000,inflow,合肥市连锁商超集采,结算款
2025-07-14,230000,inflow,合肥市食品加工集团,订单回款
2025-07-15,188000,outflow,合肥市包装制品,原料采购付款
2025-07-17,130000,outflow,合肥市差旅报销,运营费用
2025-07-19,5600,fee,合肥市物业服务,工本费
2025-07-21,207000,inflow,合肥市连锁商超集采,销售回款
2025-07-22,164000,inflow,合肥市连锁商超集采,项目回款
2025-07-23,198000,inflow,合肥市食品加工集团,合同结款
2025-07-27,143000,inflow,合肥市连锁商超集采,订单回款
2025-07-28,239000,outflow,合肥市外协加工,外协加工
2025-08-14,406000,outflow,合肥市物业服务,房租水电
2025-08-15,317000,inflow,合肥市粮油批发客户,货款回款
2025-08-18,376000,inflow,合肥市粮油批发客户,结算款
2025-08-24,360000,inflow,合肥市粮油批发客户,合同结款
2025-08-29,367000,inflow,合肥市连锁商超集采,货款回款
2025-08-31,309000,outflow,合肥市物流运输有限公司,物流运费
2025-09-07,346000,outflow,合肥市设备维保,运营费用
2025-09-08,307000,outflow,合肥市包装制品,运营费用
2025-09-11,368000,outflow,合肥市物流运输有限公司,供应商货款
2025-09-12,283000,inflow,合肥市零售客户结算,销售回款
2025-09-13,165000,inflow,合肥市食品加工集团,工程款回款
2025-09-14,8300,fee,工商登记费,工本费
2025-09-15,373000,outflow,合肥市包装制品,工资发放
2025-09-18,530000,inflow,合肥市粮油批发客户,合同结款
2025-09-23,5700,fee,工商登记费,公共事业
2025-09-30,520000,inflow,合肥市粮油批发客户,月末结款
2025-10-03,11400,fee,工商登记费,税费
2025-10-04,361000,outflow,合肥市物流运输有限公司,物流运费
2025-10-06,320000,inflow,合肥市零售客户结算,合同结款
2025-10-11,450000,inflow,合肥市连锁商超集采,订单回款
