date,amount,type,counterparty,note
2024-05-01,5700000,inflow,杭州市服饰品牌客户,合同结款
2024-05-04,1130000,inflow,杭州市品牌集团采购,月末结款
2024-05-06,3790000,outflow,杭州市快递服务,原料采购付款
2024-05-09,1460000,inflow,杭州市外贸出口客户,合同结款
2024-05-10,2040000,inflow,杭州市外贸出口客户,合同结款
2024-05-11,1410000,inflow,杭州市服饰品牌客户,项目回款
2024-05-12,1550000,inflow,杭州市服饰品牌客户,合同结款
2024-05-13,3260000,outflow,杭州市包装制品,设备采购付款
2024-05-17,1970000,outflow,杭州市快递服务,工资发放
2024-05-18,1970000,inflow,杭州市服饰品牌客户,订单回款
2024-05-24,1710000,inflow,杭州市外贸出口客户,结算款
2024-05-25,2060000,inflow,杭州市服饰品牌客户,项目回款
2024-05-27,2860000,outflow,杭州市纺织服装原料供应,出口押汇偿还
2024-06-01,2540000,outflow,杭州市设备维保,物流运费
2024-06-02,1080000,outflow,杭州市设备维保,外协加工
2024-06-03,1540000,inflow,杭州市电商平台结算,销售回款
2024-06-05,2080000,inflow,杭州市外贸出口客户,结算款
2024-06-06,1850000,inflow,杭州市服饰品牌客户,订单回款
2024-06-08,1050000,outflow,杭州市物流运输有限公司,房租水电
2024-06-09,1760000,inflow,杭州市小额客户回款,结算款
2024-06-11,1680000,outflow,杭州市包装制品,房租水电
2024-06-14,1840000,inflow,杭州市电商平台结算,工程款回款
2024-06-16,1930000,inflow,杭州市外贸出口客户,工程款回款
2024-06-18,2300000,outflow,杭州市纺织服装原料供应,设备采购付款
2024-06-20,2060000,inflow,杭州市外贸出口客户,结算款
2024-06-21,1560000,outflow,杭州市物流运输有限公司,运营费用
2024-06-22,2030000,inflow,杭州市服饰品牌客户,结算款
2024-06-24,2490000,inflow,杭州市零售客户结算,工程款回款
2024-06-28,2740000,outflow,杭州市快递服务,税费缴纳
2024-07-01,1380000,inflow,杭州市服饰品牌客户,合同结款
2024-07-02,1540000,outflow,杭州市广告设计,设备采购付款
2024-07-03,2100000,outflow,杭州市快递服务,设备采购付款
2024-07-06,1090000,inflow,杭州市品牌集团采购,销售回款
2024-07-12,1410000,inflow,杭州市外贸出口客户,月末结款
2024-07-15,2770000,inflow,杭州市小额客户回款,工程款回款
2024-07-18,1260000,outflow,杭州市物流运输有限公司,工资发放
2024-07-19,1090000,inflow,杭州市电商平台结算,订单回款
2024-07-20,1270000,inflow,杭州市外贸出口客户,销售回款
2024-07-21,1500000,outflow,杭州市纺织服装原料供应,工资发放
2024-07-25,1170000,outflow,杭州市纺织服装原料供应,外协加工
2024-07-28,1810000,inflow,杭州市服饰品牌客户,合同结款
2024-07-29,1700000,inflow,杭州市外贸出口客户,货款回款
2024-07-30,2820000,outflow,杭州市物流运输有限公司,房租水电
2024-07-31,1050000,inflow,杭州市品牌集团采购,合同结款
2024-08-02,1360000,outflow,杭州市外协加工,税费缴纳
2024-08-03,2340000,outflow,杭州市广告设计,房租水电
2024-08-06,1680000,outflow,杭州市广告设计,运营费用
2024-08-09,7100,fee,工商登记费,工本费
2024-08-11,2270000,inflow,杭州市服饰品牌客户,货款回款
2024-08-16,1980000,outflow,杭州市外协加工,设备采购付款
2024-08-17,2180000,inflow,杭州市外贸出口客户,合同结款
2024-08-18,1100000,outflow,杭州市设备维保,设备采购付款
2024-08-21,2020000,inflow,杭州市服饰品牌客户,合同结款
2024-08-24,1910000,inflow,杭州市品牌集团采购,销售回款
2024-08-25,3100,fee,杭州市税务局,公共事业
2024-08-26,1220000,outflow,杭州市设备维保,运营费用
2024-08-27,5800000,inflow,杭州市小额客户回款,项目回款
2024-08-30,1640000,inflow,杭州市服饰品牌客户,合同结款
2024-09-01,2360000,inflow,杭州市外贸出口客户,工程款回款
2024-09-04,1190000,outflow,杭州市外协加工,物流运费
2024-09-05,2200,fee,工商登记费,工本费
2024-09-07,1640000,inflow,杭州市品牌集团采购,月末结款
2024-09-11,1910000,outflow,杭州市物流运输有限公司,税费缴纳
2024-09-12,3090000,outflow,杭州市外协加工,供应商货款
2024-09-13,2110000,outflow,杭州市物流运输有限公司,原料采购付款
2024-09-15,1950000,inflow,杭州市服饰品牌客户,结算款
2024-09-16,1430000,inflow,杭州市服饰品牌客户,销售回款
2024-09-17,1790000,inflow,杭州市电商平台结算,工程款回款
2024-09-18,5100000,inflow,杭州市小额客户回款,合同结款
2024-09-21,3000000,outflow,杭州市外协加工,税费缴纳
2024-09-22,2130000,inflow,杭州市外贸出口客户,工程款回款
2024-09-26,1390000,outflow,杭州市设备维保,原料采购付款
2024-10-02,1060000,inflow,杭州市品牌集团采购,项目回款
2024-10-04,970000,inflow,杭州市服饰品牌客户,订单回款
2024-10-07,2340000,outflow,杭州市包装制品,原料采购付款
2024-10-08,2730000,outflow,杭州市包装制品,设备采购付款
2024-10-13,1200000,inflow,杭州市电商平台结算,销售回款
2024-10-16,1080000,inflow,杭州市服饰品牌客户,销售回款
2024-10-17,930000,inflow,杭州市品牌集团采购,项目回款
2024-10-19,1000000,inflow,杭州市品牌集团采购,工程款回款
2024-10-20,2280000,outflow,杭州市纺织服装原料供应,房租水电
2024-10-22,4970000,inflow,杭州市线上订单结算,订单回款
2024-10-23,880000,inflow,杭州市服饰品牌客户,月末结款
2024-10-25,990000,outflow,杭州市纺织服装原料供应,物流运费
2024-10-26,910000,inflow,杭州市外贸出口客户,订单回款
2024-10-30,1200000,outflow,杭州市纺织服装原料供应,原料采购付款
2024-10-31,1970000,outflow,杭州市快递服务,物流运费
2024-11-02,3090000,inflow,杭州市外贸出口客户,项目回款
2024-11-03,2700000,inflow,杭州市服饰品牌客户,货款回款
2024-11-04,2240000,inflow,杭州市外贸出口客户,月末结款
2024-11-05,4400,fee,工商登记费,工本费
2024-11-07,3270000,outflow,杭州市包装制品,运营费用
2024-11-08,2500000,outflow,杭州市外协加工,物流运费
2024-11-15,2290000,outflow,杭州市包装制品,出口押汇偿还
2024-11-18,1280000,outflow,杭州市广告设计,出口押汇偿还
2024-11-22,2000000,inflow,杭州市品牌集团采购,项目回款
2024-11-23,2600000,inflow,杭州市服饰品牌客户,结算款
2024-11-24,2710000,outflow,杭州市物流运输有限公司,出口押汇偿还
2024-11-29,2720000,outflow,杭州市快递服务,外协加工
2024-11-30,4090000,inflow,杭州市小额客户回款,合同结款
2024-12-01,3140000,outflow,杭州市设备维保,外协加工
2024-12-04,13300,fee,银行手续费,工本费
2024-12-07,3210000,outflow,杭州市快递服务,工资发放
2024-12-12,1320000,outflow,杭州市快递服务,运营费用
2024-12-13,2610000,outflow,杭州市包装制品,房租水电
2024-12-14,1470000,inflow,杭州市电商平台结算,月末结款
2024-12-15,1610000,inflow,杭州市外贸出口客户,合同结款
2024-12-16,1470000,inflow,杭州市外贸出口客户,订单回款
2024-12-18,1240000,outflow,杭州市外协加工,原料采购付款
2024-12-21,1910000,outflow,杭州市物流运输有限公司,税费缴纳
2024-12-22,2040000,inflow,杭州市品牌集团采购,月末结款
2024-12-23,2590000,outflow,杭州市外协加工,外协加工
2024-12-27,6800000,inflow,杭州市零售客户结算,合同结款
2024-12-28,1350000,inflow,杭州市电商平台结算,项目回款
2024-12-29,2120000,inflow,杭州市电商平台结算,合同结款
2024-12-31,1480000,inflow,杭州市电商平台结算,工程款回款
2025-01-01,1360000,inflow,杭州市品牌集团采购,货款回款
2025-01-04,2240000,outflow,杭州市外协加工,税费缴纳
2025-01-11,2810000,outflow,杭州市设备维保,工资发放
2025-01-12,1440000,inflow,杭州市电商平台结算,月末结款
2025-01-13,1080000,inflow,杭州市电商平台结算,订单回款
2025-01-15,1490000,inflow,杭州市品牌集团采购,月末结款
2025-01-16,900000,inflow,杭州市外贸出口客户,合同结款
2025-01-17,980000,inflow,杭州市服饰品牌客户,订单回款
2025-01-18,3010000,outflow,杭州市包装制品,物流运费
2025-01-19,1080000,inflow,杭州市品牌集团采购,工程款回款
2025-01-24,990000,inflow,杭州市品牌集团采购,合同结款
2025-01-29,2170000,outflow,杭州市广告设计,外协加工
2025-02-02,1450000,inflow,杭州市外贸出口客户,货款回款
2025-02-03,1050000,outflow,杭州市快递服务,工资发放
2025-02-04,2370000,outflow,杭州市包装制品,原料采购付款
2025-02-05,1340000,inflow,杭州市服饰品牌客户,工程款回款
2025-02-08,2060000,inflow,杭州市电商平台结算,结算款
2025-02-09,1450000,inflow,杭州市电商平台结算,订单回款
2025-02-11,1080000,inflow,杭州市服饰品牌客户,项目回款
2025-02-14,2100000,outflow,杭州市物流运输有限公司,出口押汇偿还
2025-02-19,1780000,inflow,杭州市服饰品牌客户,货款回款
2025-02-26,860000,inflow,杭州市零售客户结算,销售回款
2025-02-27,1250000,outflow,杭州市设备维保,工资发放
2025-03-03,1820000,inflow,杭州市服饰品牌客户,销售回款
2025-03-06,6500,fee,工商登记费,税费
