date,amount,type,counterparty,note
2024-05-01,1630000,inflow,大连市自动化系统集成,工程款回款
2024-05-02,2680000,outflow,大连市设备维保,出口押汇偿还
2024-05-03,1740000,inflow,大连市重工集团,销售回款
2024-05-04,12100,fee,大连市物业服务,工本费
2024-05-06,1430000,outflow,大连市外协加工,物流运费
2024-05-08,2620000,inflow,大连市装备制造客户,货款回款
2024-05-18,5500000,inflow,大连市装备制造客户,销售回款
2024-05-20,1800000,outflow,大连市电力公司,出口押汇偿还
2024-05-21,2220000,inflow,大连市重工集团,项目回款
2024-05-25,2530000,inflow,大连市重工集团,结算款
2024-05-26,2890000,outflow,大连市外协加工,工资发放
2024-05-28,2350000,outflow,大连市精密机械原料供应,工资发放
2024-05-30,3150000,outflow,大连市外协加工,物流运费
2024-06-01,2910000,outflow,大连市电力公司,设备采购付款
2024-06-02,1920000,inflow,大连市自动化系统集成,结算款
2024-06-07,2520000,outflow,大连市电力公司,运营费用
2024-06-08,1230000,inflow,大连市自动化系统集成,货款回款
2024-06-09,3050000,inflow,大连市重工集团,合同结款
2024-06-10,1520000,outflow,大连市外协加工,物流运费
2024-06-12,1410000,inflow,大连市装备制造客户,工程款回款
2024-06-15,1390000,inflow,大连市重工集团,月末结款
2024-06-18,1560000,inflow,大连市装备制造客户,月末结款
2024-06-21,4220000,outflow,大连市设备维保,外协加工
2024-06-24,1700,fee,工商登记费,公共事业
2024-06-26,1160000,inflow,大连市自动化系统集成,合同结款
2024-06-29,2290000,inflow,大连市小额客户回款,合同结款
2024-06-30,14500,fee,大连市社保中心,手续费
2024-07-01,1120000,outflow,大连市物流运输有限公司,出口押汇偿还
2024-07-02,920000,outflow,大连市物流运输有限公司,外协加工
2024-07-03,2770000,inflow,大连市自动化系统集成,合同结款
2024-07-04,2270000,outflow,大连市设备维保,出口押汇偿还
2024-07-05,2350000,inflow,大连市机械采购中心,合同结款
2024-07-06,1400000,inflow,大连市线上订单结算,货款回款
2024-07-07,2120000,inflow,大连市自动化系统集成,销售回款
2024-07-10,1980000,outflow,大连市电力公司,原料采购付款
2024-07-13,2040000,outflow,大连市物业服务,房租水电
2024-07-18,3300,fee,大连市电力公司,税费
2024-07-19,1600000,inflow,大连市小额客户回款,项目回款
2024-07-20,1280000,outflow,大连市设备维保,工资发放
2024-07-22,3280000,inflow,大连市自动化系统集成,结算款
2024-07-28,1790000,inflow,大连市自动化系统集成,工程款回款
2024-07-30,2100000,outflow,大连市物流运输有限公司,运营费用
2024-08-04,1510000,outflow,大连市设备维保,供应商货款
2024-08-05,1600000,inflow,大连市零售客户结算,工程款回款
2024-08-07,2160000,inflow,大连市装备制造客户,月末结款
2024-08-08,1490000,outflow,大连市包装制品,工资发放
2024-08-09,1050000,outflow,大连市物业服务,原料采购付款
2024-08-12,1550000,inflow,大连市机械采购中心,工程款回款
2024-08-15,2750000,outflow,大连市设备维保,物流运费
2024-08-16,1780000,inflow,大连市自动化系统集成,合同结款
2024-08-20,2550000,inflow,大连市自动化系统集成,工程款回款
2024-08-21,2370000,inflow,大连市装备制造客户,结算款
2024-08-22,1740000,outflow,大连市设备维保,工资发放
2024-08-25,10400,fee,大连市物业服务,税费
2024-08-26,2740000,outflow,大连市外协加工,房租水电
2024-08-29,2830000,inflow,大连市重工集团,销售回款
2024-09-01,1960000,inflow,大连市重工集团,项目回款
2024-09-02,1370000,inflow,大连市机械采购中心,结算款
2024-09-08,1200000,outflow,大连市精密机械原料供应,工资发放
2024-09-11,2340000,outflow,大连市包装制品,原料采购付款
2024-09-13,1840000,inflow,大连市机械采购中心,合同结款
2024-09-14,1660000,inflow,大连市重工集团,货款回款
2024-09-16,1160000,inflow,大连市机械采购中心,结算款
2024-09-17,1700000,inflow,大连市重工集团,订单回款
2024-09-18,2230000,outflow,大连市物业服务,物流运费
2024-09-22,3040000,outflow,大连市设备维保,出口押汇偿还
