date,amount,type,counterparty,note
2024-05-02,1620000,inflow,海外客户信用证结算,工程款回款
2024-05-03,1290000,outflow,青岛市包装制品,房租水电
2024-05-04,1730000,inflow,海外客户信用证结算,货款回款
2024-05-07,1060000,inflow,海外客户PayPal结算,货款回款
2024-05-09,1550000,inflow,青岛市跨境收款平台,合同结款
2024-05-11,1190000,outflow,青岛市物业服务,税费缴纳
2024-05-12,1460000,outflow,青岛市外协加工,工资发放
2024-05-15,640000,inflow,青岛市线上订单结算,销售回款
2024-05-16,4000,fee,青岛市自来水公司,公共事业
2024-05-17,1300000,outflow,青岛市自来水公司,设备采购付款
2024-05-20,1010000,outflow,青岛市物业服务,外协加工
2024-05-21,1750000,inflow,海外客户信用证结算,货款回款
2024-05-23,880000,outflow,青岛市包装制品,外协加工
2024-05-27,1420000,outflow,青岛市物业服务,出口押汇偿还
2024-05-31,1580000,inflow,海外客户PayPal结算,货款回款
2024-06-01,970000,inflow,青岛市跨境收款平台,订单回款
2024-06-03,1330000,inflow,海外客户信用证结算,订单回款
2024-06-07,1140000,outflow,青岛市设备维保,出口押汇偿还
2024-06-08,1440000,outflow,青岛市自来水公司,出口押汇偿还
2024-06-12,850000,inflow,青岛市小额客户回款,月末结款
2024-06-16,1390000,inflow,青岛市跨境收款平台,合同结款
2024-06-20,1310000,inflow,青岛市跨境收款平台,项目回款
2024-06-21,1090000,inflow,青岛市跨境收款平台,合同结款
2024-06-23,10000,fee,银行手续费,工本费
2024-06-24,1300000,inflow,海外客户信用证结算,货款回款
2024-06-27,1860000,outflow,青岛市设备维保,工资发放
2024-06-28,1640000,outflow,青岛市包装制品,运营费用
2024-06-29,1140000,inflow,海外客户信用证结算,合同结款
2024-06-30,1160000,outflow,青岛市设备维保,房租水电
2024-07-01,920000,inflow,海外客户PayPal结算,工程款回款
2024-07-03,730000,inflow,海外客户PayPal结算,月末结款
2024-07-05,1570000,outflow,青岛市物流运输有限公司,税费缴纳
2024-07-07,1750000,outflow,青岛市设备维保,房租水电
2024-07-09,1160000,inflow,海外客户PayPal结算,货款回款
2024-07-12,1280000,outflow,青岛市跨境电商原料供应,运营费用
2024-07-13,980000,inflow,海外客户PayPal结算,合同结款
2024-07-14,1630000,outflow,青岛市外协加工,工资发放
2024-07-15,880000,inflow,海外客户PayPal结算,销售回款
2024-07-16,720000,inflow,海外客户信用证结算,销售回款
2024-07-17,1670000,outflow,青岛市设备维保,运营费用
2024-07-18,1070000,inflow,海外客户PayPal结算,月末结款
2024-07-19,9000,fee,工商登记费,税费
2024-07-23,4200,fee,青岛市自来水公司,公共事业
2024-07-24,1110000,inflow,海外客户信用证结算,工程款回款
2024-07-26,970000,outflow,青岛市物业服务,物流运费
2024-07-30,820000,inflow,青岛市跨境收款平台,结算款
2024-08-05,910000,outflow,青岛市包装制品,运营费用
2024-08-06,1070000,outflow,青岛市包装制品,运营费用
2024-08-08,435000,inflow,青岛市小额客户回款,订单回款
2024-08-09,1870000,outflow,青岛市跨境电商原料供应,税费缴纳
2024-08-10,1200000,outflow,青岛市外协加工,外协加工
2024-08-15,12100,fee,青岛市社保中心,手续费
2024-08-20,2600000,inflow,海外客户信用证结算,月末结款
2024-08-21,1670000,outflow,青岛市跨境电商原料供应,工资发放
2024-08-25,2400000,inflow,海外客户PayPal结算,销售回款
2024-08-26,405000,inflow,青岛市零售客户结算,项目回款
2024-08-29,2670000,inflow,青岛市跨境收款平台,货款回款
2024-09-07,1450000,outflow,青岛市包装制品,物流运费
2024-09-08,1550000,inflow,海外客户信用证结算,货款回款
2024-09-09,1220000,inflow,青岛市跨境收款平台,项目回款
2024-09-11,2210000,inflow,青岛市零售客户结算,销售回款
2024-09-14,840000,outflow,青岛市外协加工,出口押汇偿还
2024-09-16,640000,outflow,青岛市物业服务,外协加工
2024-09-18,7800,fee,青岛市社保中心,手续费
2024-09-21,1270000,outflow,青岛市跨境电商原料供应,供应商货款
2024-09-23,1580000,inflow,海外客户信用证结算,结算款
2024-09-24,1160000,inflow,青岛市跨境收款平台,结算款
2024-09-27,1480000,inflow,海外客户信用证结算,订单回款
