date,amount,type,counterparty,note
2024-05-02,6000000,inflow,大连市品牌商结算,工程款回款
2024-05-03,4140000,inflow,大连市电商平台结算,合同结款
2024-05-08,10200000,outflow,大连市税务局,出口押汇偿还
2024-05-10,6800000,inflow,大连市分销总部,合同结款
2024-05-12,6500000,inflow,大连市分销总部,订单回款
2024-05-14,8700000,outflow,大连市税务局,物流运费
2024-05-18,10200000,outflow,大连市设备维保,运营费用
2024-05-20,10300000,outflow,供应链管理协会会费,税费缴纳
2024-05-22,11600000,inflow,大连市电商平台结算,项目回款
2024-05-23,7600000,inflow,大连市电商平台结算,结算款
2024-05-26,5800000,inflow,大连市分销总部,货款回款
2024-05-28,4760000,outflow,大连市外协加工,原料采购付款
2024-06-01,3470000,outflow,大连市外协加工,物流运费
2024-06-03,7700000,outflow,大连市税务局,设备采购付款
2024-06-04,3360000,inflow,大连市品牌商结算,结算款
2024-06-07,6900000,inflow,大连市小额客户回款,月末结款
2024-06-08,3800000,inflow,大连市分销总部,货款回款
2024-06-09,4220000,inflow,大连市分销总部,工程款回款
2024-06-11,3830000,outflow,大连市包装制品,供应商货款
2024-06-13,4070000,inflow,大连市分销总部,订单回款
2024-06-14,5200000,outflow,大连市税务局,供应商货款
2024-06-16,2840000,inflow,大连市分销总部,销售回款
2024-06-17,3850000,inflow,大连市品牌商结算,结算款
2024-06-19,5700000,inflow,大连市品牌商结算,项目回款
2024-06-21,3200000,outflow,大连市税务局,供应商货款
2024-06-23,3460000,inflow,大连市分销总部,工程款回款
2024-06-24,3560000,outflow,大连市设备维保,物流运费
2024-06-25,2000,fee,银行手续费,手续费
2024-06-26,5100000,outflow,大连市设备维保,原料采购付款
2024-06-27,4260000,inflow,大连市品牌商结算,结算款
2024-06-29,3210000,inflow,大连市电商平台结算,销售回款
2024-06-30,2000,fee,大连市电力公司,税费
2024-07-03,2840000,outflow,大连市设备维保,出口押汇偿还
2024-07-04,4410000,inflow,大连市品牌商结算,销售回款
2024-07-05,3680000,outflow,大连市供应链管理原料供应,出口押汇偿还
2024-07-07,3690000,outflow,大连市设备维保,设备采购付款
2024-07-09,2560000,outflow,大连市税务局,房租水电
2024-07-10,6300000,outflow,大连市包装制品,出口押汇偿还
2024-07-11,8400000,inflow,大连市电商平台结算,月末结款
2024-07-12,5600000,outflow,大连市税务局,工资发放
2024-07-13,4180000,inflow,大连市分销总部,合同结款
2024-07-16,9900000,inflow,大连市零售客户结算,订单回款
2024-07-17,6200000,outflow,大连市包装制品,工资发放
2024-07-19,5000000,outflow,大连市设备维保,设备采购付款
2024-07-21,3020000,inflow,大连市品牌商结算,订单回款
2024-07-22,4000000,inflow,大连市分销总部,合同结款
2024-07-23,10100,fee,大连市社保中心,工本费
2024-07-26,4500000,inflow,大连市品牌商结算,货款回款
2024-07-27,3140000,inflow,大连市品牌商结算,货款回款
2024-07-28,1900,fee,大连市税务局,工本费
2024-07-29,3330000,inflow,大连市电商平台结算,货款回款
2024-07-30,4070000,inflow,大连市分销总部,工程款回款
2024-07-31,3170000,inflow,大连市分销总部,订单回款
2024-08-01,5000000,outflow,大连市设备维保,供应商货款
2024-08-02,4490000,outflow,供应链管理协会会费,物流运费
2024-08-04,4630000,inflow,大连市电商平台结算,项目回款
2024-08-06,6600000,inflow,大连市品牌商结算,订单回款
2024-08-07,6700000,outflow,大连市物流运输有限公司,工资发放
2024-08-09,6900000,outflow,大连市设备维保,原料采购付款
2024-08-10,5600000,outflow,供应链管理协会会费,设备采购付款
2024-08-14,5200000,inflow,大连市品牌商结算,项目回款
2024-08-17,3300,fee,工商登记费,公共事业
2024-08-18,7600000,outflow,大连市物流运输有限公司,运营费用
2024-08-19,4400000,inflow,大连市电商平台结算,项目回款
2024-08-20,6200000,inflow,大连市电商平台结算,工程款回款
2024-08-21,5800000,inflow,大连市分销总部,订单回款
2024-08-27,6300000,inflow,大连市品牌商结算,项目回款
2024-08-29,11000000,inflow,大连市零售客户结算,工程款回款
2024-08-30,7500000,outflow,大连市税务局,出口押汇偿还
2024-09-02,6900000,inflow,大连市电商平台结算,合同结款
2024-09-03,4940000,inflow,大连市分销总部,订单回款
2024-09-04,8000000,outflow,大连市税务局,出口押汇偿还
2024-09-07,6900000,inflow,大连市小额客户回款,工程款回款
2024-09-08,9900,fee,大连市自来水公司,手续费
2024-09-09,8500000,inflow,大连市品牌商结算,合同结款
2024-09-11,7600000,inflow,大连市电商平台结算,结算款
2024-09-12,11100,fee,工商登记费,公共事业
2024-09-15,4640000,outflow,大连市物流运输有限公司,物流运费
2024-09-18,5100000,outflow,供应链管理协会会费,税费缴纳
2024-09-19,5800000,inflow,大连市零售客户结算,销售回款
2024-09-21,3730000,outflow,大连市供应链管理原料供应,出口押汇偿还
2024-09-22,4350000,outflow,供应链管理协会会费,房租水电
2024-09-25,6200000,inflow,大连市品牌商结算,销售回款
2024-09-26,5300000,outflow,大连市包装制品,外协加工
2024-09-28,4420000,outflow,大连市供应链管理原料供应,供应商货款
2024-10-05,4630000,inflow,大连市电商平台结算,销售回款
2024-10-06,5000000,inflow,大连市电商平台结算,订单回款
2024-10-08,4990000,inflow,大连市品牌商结算,结算款
2024-10-09,5700000,outflow,大连市包装制品,物流运费
2024-10-10,4500000,outflow,大连市物流运输有限公司,外协加工
2024-10-11,5500000,inflow,大连市分销总部,订单回款
2024-10-12,4340000,inflow,大连市品牌商结算,销售回款
2024-10-13,3230000,inflow,大连市品牌商结算,订单回款
2024-10-15,4560000,inflow,大连市电商平台结算,结算款
2024-10-18,7000000,outflow,大连市包装制品,设备采购付款
2024-10-19,8100000,outflow,大连市物流运输有限公司,物流运费
2024-10-20,4680000,inflow,大连市电商平台结算,月末结款
2024-10-26,4140000,inflow,大连市分销总部,工程款回款
2024-10-29,10400000,inflow,大连市零售客户结算,月末结款
2024-10-30,9800000,outflow,供应链管理协会会费,物流运费
2024-10-31,10100000,outflow,大连市包装制品,原料采购付款
2024-11-01,12200000,inflow,大连市零售客户结算,货款回款
2024-11-04,4350000,inflow,大连市品牌商结算,月末结款
2024-11-05,3910000,outflow,大连市物流运输有限公司,房租水电
2024-11-06,3570000,inflow,大连市分销总部,合同结款
2024-11-07,3920000,outflow,大连市包装制品,税费缴纳
2024-11-09,7400000,outflow,大连市供应链管理原料供应,供应商货款
2024-11-10,8600000,outflow,大连市包装制品,设备采购付款
2024-11-11,3120000,outflow,大连市设备维保,物流运费
2024-11-12,3080000,inflow,大连市品牌商结算,项目回款
2024-11-13,5800,fee,大连市物业服务,工本费
2024-11-14,14000000,inflow,大连市分销总部,销售回款
2024-11-15,2630000,inflow,大连市品牌商结算,销售回款
2024-11-16,7000000,outflow,供应链管理协会会费,工资发放
2024-11-18,4170000,outflow,供应链管理协会会费,出口押汇偿还
2024-11-20,2960000,inflow,大连市品牌商结算,订单回款
2024-11-25,3080000,inflow,大连市分销总部,月末结款
2024-11-26,4400000,inflow,大连市品牌商结算,项目回款
2024-11-27,4340000,inflow,大连市分销总部,项目回款
2024-11-28,4660000,inflow,大连市电商平台结算,结算款
2024-11-29,4680000,inflow,大连市品牌商结算,工程款回款
2024-12-01,7300000,inflow,大连市电商平台结算,销售回款
2024-12-07,8500000,inflow,大连市电商平台结算,货款回款
2024-12-09,5800000,inflow,大连市分销总部,工程款回款
2024-12-10,7600000,outflow,大连市供应链管理原料供应,物流运费
2024-12-11,7100000,inflow,大连市品牌商结算,合同结款
2024-12-12,6100000,inflow,大连市品牌商结算,项目回款
2024-12-15,3320000,outflow,大连市税务局,供应商货款
2024-12-16,5400000,inflow,大连市电商平台结算,月末结款
2024-12-17,4300000,outflow,大连市税务局,物流运费
2024-12-20,7100000,outflow,大连市物流运输有限公司,设备采购付款
2024-12-21,4980000,outflow,大连市外协加工,税费缴纳
2024-12-23,7000000,outflow,大连市供应链管理原料供应,供应商货款
2024-12-25,7200000,outflow,大连市包装制品,房租水电
2024-12-26,5200000,inflow,大连市品牌商结算,订单回款
2024-12-27,8500000,inflow,大连市分销总部,订单回款
2024-12-28,4780000,inflow,大连市电商平台结算,月末结款
2024-12-30,7900000,inflow,大连市品牌商结算,项目回款
2024-12-31,6300000,outflow,大连市设备维保,运营费用
2025-01-01,3770000,inflow,大连市电商平台结算,工程款回款
2025-01-03,4850000,inflow,大连市品牌商结算,销售回款
2025-01-04,4020000,inflow,大连市分销总部,月末结款
2025-01-06,3530000,inflow,大连市品牌商结算,订单回款
2025-01-08,3820000,outflow,大连市供应链管理原料供应,外协加工
2025-01-09,5100000,inflow,大连市电商平台结算,订单回款
2025-01-11,5600000,outflow,大连市供应链管理原料供应,房租水电
2025-01-14,5900000,outflow,大连市设备维保,物流运费
2025-01-15,3250000,outflow,大连市外协加工,运营费用
2025-01-22,2810000,outflow,供应链管理协会会费,运营费用
