date,amount,type,counterparty,note
2024-05-01,5400000,inflow,合肥市电商物流平台,月末结款
2024-05-03,14200,fee,银行手续费,税费
2024-05-09,3490000,outflow,合肥市物流运输有限公司,房租水电
2024-05-11,3540000,inflow,合肥市货主集团结算,结算款
2024-05-13,2810000,outflow,合肥市设备维保,物流运费
2024-05-17,5700000,inflow,合肥市快递总部结算,结算款
2024-05-19,1480000,outflow,合肥市公路运输原料供应,出口押汇偿还
2024-05-20,5900000,inflow,合肥市快递总部结算,订单回款
2024-05-22,4510000,inflow,合肥市快递总部结算,月末结款
2024-05-23,5900000,inflow,合肥市电商物流平台,结算款
2024-05-24,1870000,outflow,合肥市设备维保,房租水电
2024-05-25,3180000,outflow,合肥市电力公司,运营费用
2024-05-27,2840000,outflow,合肥市电力公司,外协加工
2024-05-30,3640000,outflow,合肥市物流运输有限公司,供应商货款
2024-06-01,3350000,inflow,合肥市货主集团结算,销售回款
2024-06-03,2870000,outflow,合肥市外协加工,外协加工
2024-06-04,3300000,inflow,合肥市快递总部结算,结算款
2024-06-05,1400000,inflow,合肥市快递总部结算,月末结款
2024-06-06,1910000,inflow,合肥市电商物流平台,结算款
2024-06-07,10300,fee,合肥市社保中心,税费
2024-06-12,3270000,outflow,合肥市包装制品,物流运费
2024-06-16,4620000,outflow,合肥市外协加工,工资发放
2024-06-17,7400,fee,合肥市自来水公司,税费
2024-06-18,2960000,inflow,合肥市电商物流平台,订单回款
2024-06-19,2310000,inflow,合肥市线上订单结算,订单回款
2024-06-20,2700000,inflow,合肥市电商物流平台,工程款回款
2024-06-24,2210000,inflow,合肥市电商物流平台,货款回款
2024-06-28,6000000,outflow,合肥市公路运输原料供应,工资发放
2024-06-30,2620000,inflow,合肥市快递总部结算,工程款回款
2024-07-03,2160000,outflow,合肥市物流运输有限公司,运营费用
2024-07-05,2670000,outflow,合肥市办公耗材,物流运费
2024-07-08,2130000,inflow,合肥市电商物流平台,合同结款
2024-07-09,2270000,outflow,合肥市外协加工,原料采购付款
2024-07-14,3500000,outflow,合肥市公路运输原料供应,供应商货款
2024-07-15,3760000,inflow,合肥市电商物流平台,合同结款
2024-07-16,4160000,inflow,合肥市线上订单结算,订单回款
2024-07-17,2680000,inflow,合肥市电商物流平台,销售回款
2024-07-20,3140000,outflow,合肥市公路运输原料供应,设备采购付款
2024-07-21,3180000,inflow,合肥市电商物流平台,结算款
2024-07-22,3080000,inflow,合肥市货主集团结算,月末结款
