date,amount,type,counterparty,note
2024-05-01,9200000,outflow,大连市设备维保,运营费用
2024-05-02,12500000,outflow,大连市外协加工,房租水电
2024-05-04,7200000,inflow,大连市加盟店回款,结算款
2024-05-07,8600000,inflow,大连市加盟店回款,工程款回款
2024-05-13,7900000,inflow,大连市加盟店回款,货款回款
2024-05-14,13900000,outflow,大连市物流运输有限公司,税费缴纳
2024-05-15,16600000,outflow,大连市连锁零售原料供应,物流运费
2024-05-16,9000000,inflow,大连市团购客户回款,合同结款
2024-05-17,6000000,inflow,大连市团购客户回款,订单回款
2024-05-19,16500000,outflow,大连市包装制品,设备采购付款
2024-05-20,7800000,inflow,大连市线上直营回款,月末结款
2024-05-21,15300000,outflow,大连市物流运输有限公司,税费缴纳
2024-05-23,6300000,inflow,大连市加盟店回款,结算款
2024-05-24,54500000,inflow,大连市零售客户结算,销售回款
2024-05-25,7000000,inflow,大连市团购客户回款,项目回款
2024-05-27,6200000,inflow,大连市线上直营回款,月末结款
2024-05-28,9000000,inflow,大连市团购客户回款,销售回款
2024-05-30,10000000,inflow,大连市团购客户回款,结算款
2024-05-31,8700,fee,大连市税务局,工本费
2024-06-01,21900000,outflow,大连市包装制品,外协加工
2024-06-03,9200000,inflow,大连市加盟店回款,工程款回款
2024-06-06,11500000,inflow,大连市加盟店回款,合同结款
2024-06-07,10300000,inflow,大连市团购客户回款,项目回款
2024-06-09,11500000,outflow,大连市物流运输有限公司,运营费用
2024-06-13,13900000,inflow,大连市团购客户回款,销售回款
2024-06-15,17600000,outflow,大连市设备维保,运营费用
2024-06-16,19700000,outflow,大连市连锁零售原料供应,原料采购付款
2024-06-17,13200000,inflow,大连市加盟店回款,工程款回款
2024-06-19,12500000,inflow,大连市线上直营回款,销售回款
2024-06-20,36700000,inflow,大连市加盟店回款,销售回款
2024-06-22,12700000,outflow,大连市外协加工,出口押汇偿还
2024-06-26,12300000,inflow,大连市团购客户回款,合同结款
2024-06-27,22000000,outflow,大连市设备维保,房租水电
2024-06-30,9700000,inflow,大连市加盟店回款,项目回款
2024-07-01,5200000,outflow,大连市自来水公司,设备采购付款
2024-07-02,13200000,inflow,大连市加盟店回款,订单回款
2024-07-04,4990000,outflow,大连市连锁零售原料供应,供应商货款
2024-07-05,9400000,inflow,大连市线上直营回款,订单回款
2024-07-07,12300000,outflow,大连市自来水公司,供应商货款
2024-07-08,9900000,inflow,大连市团购客户回款,工程款回款
