date,amount,type,counterparty,note
2024-05-01,3030000,outflow,珠海市物流运输有限公司,物流运费
2024-05-03,3500000,outflow,珠海市外协加工,原料采购付款
2024-05-04,1360000,outflow,珠海市外协加工,外协加工
2024-05-08,1730000,outflow,珠海市设备维保,工资发放
2024-05-09,2100000,outflow,珠海市包装制品,运营费用
2024-05-10,4060000,inflow,珠海市能源集团结算,月末结款
2024-05-12,2370000,inflow,珠海市电厂大宗采购,合同结款
2024-05-15,1420000,inflow,珠海市钢铁下游客户,项目回款
2024-05-19,3580000,inflow,珠海市电厂大宗采购,合同结款
2024-05-27,1340000,outflow,珠海市物流运输有限公司,物流运费
2024-05-30,4960000,inflow,珠海市钢铁下游客户,销售回款
2024-06-01,2790000,inflow,珠海市钢铁下游客户,销售回款
2024-06-02,3040000,outflow,珠海市包装制品,物流运费
2024-06-04,1410000,outflow,珠海市设备维保,外协加工
2024-06-06,2520000,inflow,珠海市电厂大宗采购,工程款回款
2024-06-08,2930000,outflow,珠海市包装制品,运营费用
2024-06-12,1400000,outflow,珠海市外协加工,设备采购付款
2024-06-15,2430000,inflow,珠海市能源集团结算,工程款回款
2024-06-16,2450000,inflow,珠海市电厂大宗采购,月末结款
2024-06-18,3320000,outflow,珠海市物流运输有限公司,供应商货款
2024-06-19,1230000,outflow,珠海市办公耗材,税费缴纳
2024-06-22,2690000,inflow,珠海市能源集团结算,项目回款
2024-06-23,3230000,inflow,珠海市钢铁下游客户,月末结款
2024-06-25,1280000,inflow,珠海市线上订单结算,月末结款
2024-06-27,2210000,inflow,珠海市钢铁下游客户,订单回款
2024-06-30,2250000,outflow,珠海市外协加工,税费缴纳
2024-07-04,1930000,inflow,珠海市能源集团结算,结算款
2024-07-09,1740000,outflow,珠海市外协加工,供应商货款
2024-07-10,1330000,inflow,珠海市钢铁下游客户,结算款
2024-07-13,1320000,inflow,珠海市电厂大宗采购,合同结款
2024-07-14,2750000,outflow,珠海市外协加工,房租水电
2024-07-15,1120000,outflow,珠海市设备维保,设备采购付款
2024-07-19,2100000,inflow,珠海市钢铁下游客户,结算款
2024-07-21,2340000,inflow,珠海市钢铁下游客户,结算款
2024-07-22,12100,fee,珠海市社保中心,手续费
2024-07-24,1490000,outflow,珠海市物流运输有限公司,房租水电
2024-07-25,2270000,outflow,珠海市物流运输有限公司,工资发放
2024-07-26,2250000,inflow,珠海市能源集团结算,工程款回款
2024-07-27,2380000,inflow,珠海市电厂大宗采购,销售回款
2024-07-28,1810000,outflow,珠海市办公耗材,工资发放
2024-07-29,4370000,inflow,珠海市电厂大宗采购,工程款回款
2024-07-30,2300000,inflow,珠海市钢铁下游客户,月末结款
2024-07-31,1580000,outflow,珠海市包装制品,房租水电
2024-08-05,2170000,outflow,珠海市设备维保,外协加工
2024-08-09,4820000,outflow,珠海市设备维保,工资发放
2024-08-10,11400,fee,银行手续费,手续费
2024-08-11,3200000,inflow,珠海市电厂大宗采购,工程款回款
2024-08-12,5900000,inflow,珠海市小额客户回款,订单回款
2024-08-13,3280000,inflow,珠海市能源集团结算,工程款回款
