date,amount,type,counterparty,note
2024-05-02,2500000,outflow,佛山市SaaS云服务原料供应,运营费用
2024-05-04,7600000,inflow,佛山市云服务大客户,月末结款
2024-05-05,2390000,outflow,佛山市SaaS云服务原料供应,工资发放
2024-05-08,2610000,outflow,佛山市包装制品,外协加工
2024-05-09,2230000,outflow,SaaS云服务协会会费,税费缴纳
2024-05-14,4910000,inflow,佛山市云服务大客户,订单回款
2024-05-15,12000,fee,工商登记费,手续费
2024-05-17,1660000,outflow,佛山市设备维保,外协加工
2024-05-23,5200000,inflow,佛山市政企客户回款,项目回款
2024-05-25,1520000,outflow,佛山市物流运输有限公司,设备采购付款
2024-05-26,12900,fee,工商登记费,税费
2024-05-27,4950000,inflow,佛山市SaaS年费回款,月末结款
2024-05-29,1940000,outflow,佛山市物流运输有限公司,供应商货款
2024-05-31,5100000,inflow,佛山市云服务大客户,工程款回款
2024-06-01,3010000,outflow,佛山市物流运输有限公司,物流运费
2024-06-03,3100000,outflow,佛山市外协加工,供应商货款
2024-06-05,6800000,inflow,佛山市政企客户回款,订单回款
2024-06-08,2370000,inflow,佛山市线上订单结算,项目回款
2024-06-10,6600000,inflow,佛山市政企客户回款,销售回款
2024-06-12,1340000,inflow,佛山市线上订单结算,项目回款
2024-06-17,5800000,inflow,佛山市SaaS年费回款,订单回款
2024-06-18,3660000,outflow,佛山市包装制品,物流运费
2024-06-21,5300,fee,工商登记费,工本费
2024-06-22,3700000,outflow,佛山市SaaS云服务原料供应,工资发放
2024-06-26,1830000,outflow,佛山市物流运输有限公司,供应商货款
2024-06-28,4010000,outflow,佛山市SaaS云服务原料供应,设备采购付款
2024-07-07,2680000,inflow,佛山市云服务大客户,月末结款
2024-07-08,5200000,inflow,佛山市云服务大客户,订单回款
2024-07-10,3910000,inflow,佛山市云服务大客户,销售回款
2024-07-11,10200,fee,佛山市自来水公司,手续费
2024-07-12,1790000,outflow,佛山市外协加工,设备采购付款
2024-07-13,5200000,outflow,佛山市包装制品,设备采购付款
2024-07-20,3020000,outflow,佛山市外协加工,房租水电
2024-07-22,2970000,outflow,SaaS云服务协会会费,外协加工
2024-07-25,1920000,inflow,佛山市零售客户结算,订单回款
2024-07-26,4940000,inflow,佛山市云服务大客户,销售回款
2024-07-30,4550000,outflow,SaaS云服务协会会费,供应商货款
2024-08-01,2160000,inflow,佛山市SaaS年费回款,订单回款
2024-08-07,5200000,outflow,佛山市物业服务,出口押汇偿还
2024-08-08,10400000,inflow,佛山市政企客户回款,项目回款
2024-08-09,2720000,outflow,佛山市包装制品,外协加工
2024-08-10,4010000,outflow,佛山市设备维保,房租水电
2024-08-13,2120000,inflow,佛山市云服务大客户,结算款
2024-08-15,1740000,inflow,佛山市SaaS年费回款,销售回款
2024-08-20,2130000,outflow,佛山市外协加工,房租水电
2024-08-22,1590000,inflow,佛山市SaaS年费回款,月末结款
2024-08-24,1670000,inflow,佛山市政企客户回款,销售回款
2024-08-27,4180000,outflow,佛山市外协加工,供应商货款
2024-08-28,2110000,inflow,佛山市SaaS年费回款,月末结款
2024-08-29,2350000,inflow,佛山市SaaS年费回款,项目回款
2024-09-01,1920000,inflow,佛山市SaaS年费回款,销售回款
2024-09-03,2890000,outflow,佛山市设备维保,物流运费
2024-09-04,2220000,inflow,佛山市政企客户回款,结算款
2024-09-05,3720000,outflow,佛山市物流运输有限公司,房租水电
2024-09-06,2100000,inflow,佛山市政企客户回款,合同结款
2024-09-07,2000000,outflow,佛山市设备维保,原料采购付款
2024-09-08,2010000,outflow,佛山市物流运输有限公司,设备采购付款
2024-09-09,2130000,inflow,佛山市政企客户回款,订单回款
2024-09-10,2890000,inflow,佛山市云服务大客户,货款回款
2024-09-11,4300000,inflow,佛山市零售客户结算,合同结款
2024-09-19,2940000,inflow,佛山市云服务大客户,月末结款
2024-09-20,3990000,outflow,佛山市包装制品,物流运费
2024-09-26,3950000,outflow,佛山市设备维保,税费缴纳
2024-09-29,2980000,inflow,佛山市政企客户回款,货款回款
2024-10-01,2930000,inflow,佛山市政企客户回款,月末结款
2024-10-02,2310000,outflow,佛山市SaaS云服务原料供应,供应商货款
2024-10-06,8900000,inflow,佛山市零售客户结算,结算款
2024-10-08,3940000,outflow,佛山市包装制品,物流运费
2024-10-15,4100000,inflow,佛山市SaaS年费回款,月末结款
2024-10-16,1820000,outflow,佛山市外协加工,税费缴纳
2024-10-17,3400000,inflow,佛山市云服务大客户,合同结款
2024-10-20,3160000,inflow,佛山市SaaS年费回款,货款回款
2024-10-22,3600,fee,佛山市自来水公司,工本费
2024-10-23,1800000,outflow,佛山市物业服务,原料采购付款
2024-10-26,1380000,outflow,佛山市设备维保,房租水电
2024-10-27,3500000,outflow,佛山市物业服务,外协加工
2024-10-28,2900000,inflow,佛山市政企客户回款,销售回款
2024-10-29,2150000,outflow,佛山市设备维保,外协加工
2024-11-01,4310000,inflow,佛山市云服务大客户,月末结款
2024-11-03,3660000,outflow,佛山市SaaS云服务原料供应,物流运费
2024-11-08,4310000,inflow,佛山市政企客户回款,货款回款
2024-11-09,4680000,inflow,佛山市SaaS年费回款,订单回款
2024-11-13,4150000,outflow,佛山市物流运输有限公司,房租水电
2024-11-14,1830000,outflow,佛山市物业服务,供应商货款
2024-11-15,4900000,outflow,佛山市设备维保,外协加工
2024-11-16,2880000,inflow,佛山市云服务大客户,订单回款
2024-11-17,4750000,outflow,佛山市外协加工,运营费用
2024-11-18,2800000,outflow,佛山市包装制品,税费缴纳
2024-11-21,2290000,inflow,佛山市SaaS年费回款,订单回款
2024-11-22,4320000,inflow,佛山市政企客户回款,订单回款
2024-11-27,4760000,outflow,佛山市设备维保,运营费用
2024-11-30,5300000,inflow,佛山市政企客户回款,项目回款
2024-12-01,4840000,outflow,SaaS云服务协会会费,供应商货款
2024-12-04,4280000,inflow,佛山市政企客户回款,工程款回款
2024-12-05,4650000,outflow,佛山市包装制品,运营费用
2024-12-08,1490000,inflow,佛山市零售客户结算,结算款
2024-12-09,3020000,inflow,佛山市云服务大客户,工程款回款
2024-12-10,1000,fee,银行手续费,税费
2024-12-14,4380000,inflow,佛山市云服务大客户,合同结款
2024-12-16,2750000,inflow,佛山市SaaS年费回款,结算款
2024-12-22,4120000,inflow,佛山市政企客户回款,订单回款
2024-12-23,3760000,outflow,佛山市外协加工,外协加工
2024-12-24,4080000,inflow,佛山市云服务大客户,订单回款
2024-12-26,1780000,outflow,佛山市设备维保,供应商货款
2024-12-28,4600000,outflow,佛山市设备维保,原料采购付款
2024-12-29,4040000,outflow,佛山市SaaS云服务原料供应,物流运费
2024-12-30,2220000,inflow,佛山市零售客户结算,工程款回款
2025-01-02,1340000,inflow,佛山市政企客户回款,结算款
2025-01-06,3100000,inflow,佛山市线上订单结算,结算款
2025-01-08,1070000,inflow,佛山市SaaS年费回款,销售回款
2025-01-09,1090000,outflow,佛山市物业服务,供应商货款
2025-01-10,2270000,outflow,佛山市设备维保,税费缴纳
2025-01-12,1510000,inflow,佛山市SaaS年费回款,货款回款
2025-01-13,1320000,inflow,佛山市云服务大客户,结算款
2025-01-14,1590000,inflow,佛山市云服务大客户,项目回款
2025-01-16,1580000,inflow,佛山市政企客户回款,销售回款
2025-01-17,2480000,outflow,SaaS云服务协会会费,房租水电
2025-01-19,1060000,outflow,SaaS云服务协会会费,房租水电
2025-01-21,2380000,outflow,佛山市物业服务,外协加工
2025-01-23,1460000,outflow,佛山市外协加工,出口押汇偿还
2025-01-26,1870000,inflow,佛山市政企客户回款,月末结款
2025-01-30,1740000,inflow,佛山市SaaS年费回款,月末结款
2025-01-31,1170000,outflow,SaaS云服务协会会费,物流运费
2025-02-01,1930000,inflow,佛山市政企客户回款,月末结款
2025-02-03,2400000,inflow,佛山市SaaS年费回款,月末结款
2025-02-04,1290000,inflow,佛山市云服务大客户,合同结款
2025-02-05,1860000,inflow,佛山市云服务大客户,项目回款
2025-02-06,1150000,outflow,佛山市SaaS云服务原料供应,物流运费
2025-02-07,1110000,inflow,佛山市云服务大客户,项目回款
2025-02-09,1970000,inflow,佛山市线上订单结算,货款回款
2025-02-10,6200,fee,工商登记费,税费
2025-02-11,1510000,inflow,佛山市云服务大客户,合同结款
2025-02-12,11500,fee,佛山市税务局,手续费
2025-02-14,1050000,outflow,佛山市设备维保,设备采购付款
2025-02-16,2480000,outflow,佛山市包装制品,原料采购付款
2025-02-17,1540000,outflow,佛山市物业服务,运营费用
2025-02-19,2000000,outflow,佛山市物流运输有限公司,供应商货款
2025-02-22,1220000,inflow,佛山市云服务大客户,订单回款
2025-02-25,1690000,outflow,佛山市物流运输有限公司,工资发放
2025-02-28,1480000,inflow,佛山市云服务大客户,货款回款
2025-03-03,1840000,outflow,佛山市外协加工,原料采购付款
2025-03-05,2040000,outflow,佛山市包装制品,外协加工
2025-03-06,2270000,outflow,佛山市设备维保,运营费用
2025-03-12,2840000,outflow,佛山市物业服务,供应商货款
2025-03-17,3800000,inflow,佛山市政企客户回款,项目回款
2025-03-18,5100000,inflow,佛山市SaaS年费回款,月末结款
2025-03-19,3790000,inflow,佛山市SaaS年费回款,销售回款
2025-03-21,4460000,outflow,佛山市SaaS云服务原料供应,供应商货款
2025-03-23,3420000,inflow,佛山市云服务大客户,合同结款
2025-03-24,4830000,inflow,佛山市零售客户结算,货款回款
2025-03-25,15000,fee,银行手续费,公共事业
2025-03-28,2700000,outflow,佛山市包装制品,税费缴纳
2025-03-31,3350000,inflow,佛山市小额客户回款,销售回款
2025-04-04,3150000,inflow,佛山市SaaS年费回款,月末结款
2025-04-08,3200000,outflow,佛山市外协加工,物流运费
2025-04-09,3210000,inflow,佛山市政企客户回款,销售回款
2025-04-14,5800000,inflow,佛山市SaaS年费回款,合同结款
2025-04-15,2230000,outflow,佛山市包装制品,房租水电
2025-04-16,1660000,outflow,佛山市物业服务,运营费用
2025-04-19,1740000,outflow,SaaS云服务协会会费,运营费用
2025-04-20,1710000,outflow,佛山市设备维保,税费缴纳
2025-04-21,2960000,inflow,佛山市SaaS年费回款,销售回款
2025-04-22,2550000,outflow,佛山市物业服务,房租水电
2025-04-23,3570000,inflow,佛山市政企客户回款,销售回款
2025-04-26,2840000,inflow,佛山市云服务大客户,项目回款
2025-04-27,2790000,inflow,佛山市政企客户回款,货款回款
2025-04-28,2180000,outflow,佛山市包装制品,供应商货款
2025-05-01,1300,fee,工商登记费,公共事业
2025-05-02,2250000,inflow,佛山市SaaS年费回款,货款回款
2025-05-05,4210000,outflow,佛山市设备维保,原料采购付款
2025-05-07,3710000,outflow,佛山市设备维保,出口押汇偿还
2025-05-09,2900000,inflow,佛山市零售客户结算,订单回款
2025-05-13,3010000,outflow,SaaS云服务协会会费,外协加工
2025-05-14,3220000,inflow,佛山市云服务大客户,月末结款
2025-05-24,5600000,inflow,佛山市小额客户回款,项目回款
2025-05-25,3480000,outflow,佛山市外协加工,设备采购付款
2025-05-27,2290000,inflow,佛山市政企客户回款,订单回款
2025-05-29,3250000,inflow,佛山市云服务大客户,订单回款
2025-05-31,3500000,inflow,佛山市云服务大客户,销售回款
2025-06-04,3020000,outflow,佛山市物流运输有限公司,设备采购付款
2025-06-05,3590000,inflow,佛山市云服务大客户,货款回款
2025-06-09,3540000,inflow,佛山市云服务大客户,货款回款
2025-06-10,1700000,outflow,佛山市外协加工,物流运费
2025-06-14,1640000,inflow,佛山市云服务大客户,货款回款
2025-06-15,2480000,outflow,佛山市物流运输有限公司,运营费用
2025-06-16,2870000,inflow,佛山市SaaS年费回款,货款回款
2025-06-17,4370000,inflow,佛山市SaaS年费回款,项目回款
2025-06-24,2290000,outflow,佛山市物业服务,运营费用
2025-06-26,3710000,outflow,佛山市外协加工,运营费用
2025-06-27,2710000,inflow,佛山市政企客户回款,货款回款
2025-06-28,2970000,outflow,佛山市设备维保,出口押汇偿还
2025-06-29,3710000,inflow,佛山市SaaS年费回款,工程款回款
2025-07-03,3800000,outflow,SaaS云服务协会会费,出口押汇偿还
2025-07-04,2230000,inflow,佛山市SaaS年费回款,工程款回款
2025-07-05,6000000,inflow,佛山市政企客户回款,订单回款
2025-07-06,3240000,outflow,佛山市外协加工,房租水电
2025-07-14,3650000,outflow,佛山市物业服务,原料采购付款
2025-07-18,5600000,inflow,佛山市云服务大客户,合同结款
2025-07-19,9500,fee,佛山市电力公司,手续费
2025-07-20,2440000,inflow,佛山市零售客户结算,订单回款
2025-07-21,4340000,outflow,佛山市设备维保,供应商货款
2025-07-25,5700000,inflow,佛山市政企客户回款,月末结款
2025-07-26,4150000,outflow,佛山市设备维保,设备采购付款
