date,amount,type,counterparty,note
2024-05-08,1450000,outflow,惠州市设备维保,设备采购付款
2024-05-09,1120000,inflow,惠州市政府购买服务回款,合同结款
2024-05-10,1100000,inflow,惠州市政府购买服务回款,订单回款
2024-05-11,1600000,inflow,惠州市学员学费归集,结算款
2024-05-16,1040000,inflow,惠州市企业培训回款,月末结款
2024-05-17,1090000,inflow,惠州市政府购买服务回款,销售回款
2024-05-19,3710000,outflow,惠州市税务局,工资发放
2024-05-21,3150000,outflow,惠州市物流运输有限公司,物流运费
2024-05-24,1720000,inflow,惠州市政府购买服务回款,项目回款
2024-05-25,1140000,inflow,惠州市学员学费归集,货款回款
2024-05-26,1030000,inflow,惠州市企业培训回款,结算款
2024-05-28,2000000,inflow,惠州市线上订单结算,工程款回款
2024-05-29,2080000,outflow,惠州市包装制品,设备采购付款
2024-06-02,1090000,outflow,惠州市广告设计,房租水电
2024-06-03,1320000,inflow,惠州市零售客户结算,合同结款
2024-06-06,1440000,outflow,惠州市税务局,外协加工
2024-06-07,1340000,outflow,惠州市设备维保,房租水电
2024-06-12,2200000,inflow,惠州市企业培训回款,销售回款
2024-06-14,2250000,outflow,惠州市包装制品,供应商货款
2024-06-16,1930000,inflow,惠州市学员学费归集,项目回款
2024-06-19,1550000,inflow,惠州市学员学费归集,项目回款
2024-06-20,1120000,outflow,惠州市外协加工,出口押汇偿还
2024-06-21,2640000,inflow,惠州市学员学费归集,工程款回款
2024-06-26,11400,fee,惠州市物业服务,手续费
2024-06-28,2020000,inflow,惠州市学员学费归集,货款回款
2024-07-06,980000,inflow,惠州市政府购买服务回款,工程款回款
2024-07-07,13900,fee,惠州市税务局,税费
2024-07-09,680000,outflow,惠州市设备维保,设备采购付款
2024-07-10,1060000,outflow,惠州市物流运输有限公司,供应商货款
2024-07-11,3480000,inflow,惠州市小额客户回款,货款回款
2024-07-13,1850000,outflow,惠州市税务局,物流运费
2024-07-14,1280000,inflow,惠州市政府购买服务回款,货款回款
2024-07-15,820000,inflow,惠州市学员学费归集,工程款回款
2024-07-16,1510000,outflow,惠州市税务局,物流运费
2024-07-20,1570000,outflow,惠州市税务局,出口押汇偿还
2024-07-22,820000,inflow,惠州市企业培训回款,合同结款
2024-07-23,1300000,inflow,惠州市学员学费归集,项目回款
2024-07-24,1070000,inflow,惠州市企业培训回款,结算款
2024-07-25,1090000,outflow,惠州市广告设计,原料采购付款
2024-07-28,1020000,inflow,惠州市政府购买服务回款,结算款
2024-07-29,1200000,outflow,惠州市包装制品,外协加工
2024-07-31,790000,inflow,惠州市学员学费归集,项目回款
2024-08-01,2780000,outflow,惠州市职业教育原料供应,房租水电
2024-08-07,2130000,inflow,惠州市企业培训回款,销售回款
2024-08-11,1690000,outflow,惠州市税务局,外协加工
2024-08-12,2370000,inflow,惠州市政府购买服务回款,合同结款
2024-08-18,1930000,inflow,惠州市企业培训回款,项目回款
2024-08-24,1740000,inflow,惠州市学员学费归集,销售回款
2024-08-25,5500000,inflow,惠州市企业培训回款,合同结款
2024-08-26,1650000,inflow,惠州市政府购买服务回款,销售回款
2024-08-27,3840000,outflow,惠州市包装制品,房租水电
2024-08-29,1980000,outflow,惠州市包装制品,运营费用
2024-09-03,2580000,outflow,惠州市税务局,运营费用
2024-09-04,2370000,inflow,惠州市企业培训回款,销售回款
2024-09-07,1960000,inflow,惠州市政府购买服务回款,订单回款
2024-09-09,2600000,inflow,惠州市政府购买服务回款,货款回款
2024-09-12,2530000,outflow,惠州市职业教育原料供应,运营费用
