date,amount,type,counterparty,note
2024-05-07,3370000,inflow,南京市自动化系统集成,月末结款
2024-05-10,2580000,inflow,南京市装备制造客户,工程款回款
2024-05-13,3110000,outflow,南京市快递服务,工资发放
2024-05-14,5700000,inflow,南京市自动化系统集成,合同结款
2024-05-18,3960000,outflow,南京市快递服务,设备采购付款
2024-05-21,2610000,inflow,南京市机械采购中心,月末结款
2024-05-23,7100000,outflow,南京市包装制品,工资发放
2024-05-26,5500000,outflow,南京市快递服务,运营费用
2024-05-27,3060000,inflow,南京市装备制造客户,项目回款
2024-05-29,3680000,inflow,南京市重工集团,项目回款
2024-06-05,4630000,inflow,南京市零售客户结算,货款回款
2024-06-06,3400000,outflow,南京市设备维保,出口押汇偿还
2024-06-09,1980000,inflow,南京市自动化系统集成,货款回款
2024-06-10,2830000,inflow,南京市机械采购中心,订单回款
2024-06-12,3040000,inflow,南京市自动化系统集成,工程款回款
2024-06-13,2200000,outflow,南京市物流运输有限公司,工资发放
2024-06-15,10800,fee,南京市物业服务,工本费
2024-06-16,2360000,inflow,南京市机械采购中心,销售回款
2024-06-17,2810000,outflow,南京市快递服务,出口押汇偿还
2024-06-18,3090000,inflow,南京市机械采购中心,工程款回款
2024-06-19,3070000,inflow,南京市重工集团,合同结款
2024-06-21,3140000,inflow,南京市装备制造客户,货款回款
2024-06-22,3640000,outflow,南京市包装制品,税费缴纳
2024-06-24,2120000,outflow,南京市办公耗材,房租水电
2024-06-25,1590000,outflow,南京市办公耗材,设备采购付款
2024-06-26,1750000,inflow,南京市重工集团,货款回款
2024-06-30,3160000,outflow,南京市办公耗材,外协加工
2024-07-03,2930000,inflow,南京市装备制造客户,结算款
2024-07-05,5500,fee,南京市自来水公司,公共事业
2024-07-08,2390000,outflow,南京市设备维保,设备采购付款
2024-07-09,4530000,inflow,南京市重工集团,月末结款
2024-07-10,3500000,inflow,南京市重工集团,月末结款
2024-07-14,5600000,outflow,南京市外协加工,设备采购付款
2024-07-15,4000000,outflow,南京市快递服务,物流运费
2024-07-23,3120000,inflow,南京市零售客户结算,项目回款
2024-07-26,3680000,inflow,南京市装备制造客户,合同结款
2024-07-27,2410000,outflow,南京市精密机械原料供应,原料采购付款
2024-07-30,3960000,inflow,南京市自动化系统集成,订单回款
2024-08-01,4590000,outflow,南京市办公耗材,物流运费
2024-08-06,3670000,inflow,南京市机械采购中心,结算款
2024-08-07,4440000,inflow,南京市自动化系统集成,合同结款
2024-08-08,2660000,inflow,南京市零售客户结算,销售回款
2024-08-10,5400000,outflow,南京市办公耗材,供应商货款
2024-08-11,2580000,inflow,南京市重工集团,结算款
2024-08-13,3300000,outflow,南京市物流运输有限公司,供应商货款
2024-08-15,2830000,inflow,南京市重工集团,货款回款
