date,amount,type,counterparty,note
2024-05-01,143000,outflow,中山市外协加工,运营费用
2024-05-03,1000,fee,中山市社保中心,手续费
2024-05-05,175000,inflow,中山市服饰品牌客户,工程款回款
2024-05-08,246000,inflow,中山市电商平台结算,货款回款
2024-05-16,292000,outflow,中山市纺织服装原料供应,设备采购付款
2024-05-18,166000,outflow,中山市纺织服装原料供应,供应商货款
2024-05-20,171000,inflow,中山市电商平台结算,销售回款
2024-05-25,10300,fee,中山市自来水公司,手续费
2024-05-26,219000,inflow,中山市品牌集团采购,项目回款
2024-06-03,90000,inflow,中山市外贸出口客户,销售回款
2024-06-04,402000,outflow,中山市纺织服装原料供应,外协加工
2024-06-08,275000,inflow,中山市品牌集团采购,月末结款
2024-06-12,216000,inflow,中山市品牌集团采购,销售回款
2024-06-17,119000,inflow,中山市外贸出口客户,工程款回款
2024-06-19,488000,outflow,中山市差旅报销,房租水电
2024-06-24,210000,inflow,中山市外贸出口客户,工程款回款
2024-07-02,204000,inflow,中山市电商平台结算,项目回款
2024-07-03,143000,outflow,中山市外协加工,原料采购付款
2024-07-06,14200,fee,中山市物业服务,公共事业
2024-07-08,137000,inflow,中山市电商平台结算,工程款回款
2024-07-15,49900,inflow,中山市零售客户结算,月末结款
2024-07-16,180000,inflow,中山市服饰品牌客户,订单回款
2024-07-17,175000,outflow,中山市包装制品,工资发放
2024-07-18,141000,outflow,中山市差旅报销,设备采购付款
2024-07-19,12600,fee,中山市自来水公司,税费
2024-07-22,181000,outflow,中山市设备维保,税费缴纳
2024-07-24,159000,inflow,中山市外贸出口客户,销售回款
2024-07-25,205000,outflow,中山市自来水公司,设备采购付款
2024-07-30,63000,inflow,中山市服饰品牌客户,工程款回款
2024-08-10,192000,inflow,中山市品牌集团采购,销售回款
2024-08-15,141000,inflow,中山市外贸出口客户,月末结款
2024-08-18,480000,outflow,中山市包装制品,运营费用
2024-08-19,154000,inflow,中山市电商平台结算,销售回款
2024-08-22,176000,inflow,中山市线上订单结算,工程款回款
2024-08-26,145000,inflow,中山市服饰品牌客户,项目回款
2024-08-29,416000,outflow,中山市差旅报销,税费缴纳
2024-08-30,161000,inflow,中山市品牌集团采购,订单回款
2024-09-08,215000,inflow,中山市外贸出口客户,合同结款
2024-09-12,234000,inflow,中山市线上订单结算,货款回款
2024-09-15,214000,inflow,中山市外贸出口客户,结算款
2024-09-16,135000,outflow,中山市物流运输有限公司,供应商货款
2024-09-17,187000,outflow,中山市纺织服装原料供应,设备采购付款
2024-09-20,94000,outflow,中山市外协加工,外协加工
2024-09-21,144000,outflow,中山市外协加工,房租水电
2024-09-29,125000,outflow,中山市差旅报销,运营费用
2024-09-30,207000,inflow,中山市品牌集团采购,货款回款
2024-10-06,540000,outflow,中山市外协加工,房租水电
2024-10-07,376000,inflow,中山市线上订单结算,工程款回款
2024-10-19,324000,inflow,中山市电商平台结算,销售回款
2024-10-26,9800,fee,中山市物业服务,税费
2024-10-27,429000,inflow,中山市服饰品牌客户,月末结款
2024-10-31,500000,outflow,中山市差旅报销,房租水电
2024-11-06,374000,outflow,中山市纺织服装原料供应,工资发放
2024-11-07,147000,inflow,中山市小额客户回款,月末结款
2024-11-11,212000,inflow,中山市电商平台结算,销售回款
2024-11-14,680000,outflow,中山市外协加工,运营费用
2024-11-19,304000,inflow,中山市外贸出口客户,货款回款
2024-11-26,171000,inflow,中山市零售客户结算,月末结款
2024-11-27,315000,inflow,中山市服饰品牌客户,合同结款
2024-11-28,268000,inflow,中山市品牌集团采购,工程款回款
2024-12-07,197000,outflow,中山市设备维保,工资发放
2024-12-09,271000,inflow,中山市外贸出口客户,工程款回款
2024-12-10,198000,inflow,中山市电商平台结算,货款回款
2024-12-11,193000,inflow,中山市小额客户回款,销售回款
2024-12-16,206000,inflow,中山市服饰品牌客户,工程款回款
2024-12-17,310000,outflow,中山市外协加工,原料采购付款
2024-12-18,376000,outflow,中山市外协加工,外协加工
2024-12-19,188000,inflow,中山市品牌集团采购,货款回款
2024-12-21,1000,fee,工商登记费,税费
2024-12-22,152000,inflow,中山市小额客户回款,项目回款
2025-01-02,4500,fee,中山市电力公司,手续费
2025-01-06,132000,inflow,中山市服饰品牌客户,工程款回款
2025-01-07,75000,outflow,中山市外协加工,供应商货款
2025-01-12,189000,inflow,中山市品牌集团采购,订单回款
2025-01-13,122000,outflow,中山市设备维保,原料采购付款
2025-01-14,137000,outflow,中山市外协加工,出口押汇偿还
2025-01-16,141000,inflow,中山市服饰品牌客户,销售回款
2025-01-22,162000,inflow,中山市外贸出口客户,订单回款
2025-01-28,156000,outflow,中山市物流运输有限公司,原料采购付款
2025-01-29,151000,inflow,中山市品牌集团采购,销售回款
2025-01-30,93000,outflow,中山市物流运输有限公司,税费缴纳
2025-02-07,82000,inflow,中山市服饰品牌客户,销售回款
2025-02-09,83000,outflow,中山市包装制品,设备采购付款
2025-02-10,7400,fee,中山市社保中心,税费
2025-02-14,170000,outflow,中山市设备维保,运营费用
2025-02-15,161000,outflow,中山市物流运输有限公司,供应商货款
2025-02-18,155000,inflow,中山市电商平台结算,货款回款
2025-02-21,131000,inflow,中山市外贸出口客户,月末结款
2025-02-22,133000,inflow,中山市品牌集团采购,结算款
2025-02-26,144000,inflow,中山市服饰品牌客户,合同结款
2025-02-27,14500,fee,中山市自来水公司,税费
2025-03-04,354000,inflow,中山市品牌集团采购,结算款
2025-03-07,306000,inflow,中山市品牌集团采购,合同结款
2025-03-10,88000,outflow,中山市外协加工,出口押汇偿还
2025-03-11,324000,inflow,中山市电商平台结算,工程款回款
2025-03-15,120000,outflow,中山市差旅报销,物流运费
2025-03-20,113000,outflow,中山市差旅报销,房租水电
2025-03-21,206000,outflow,中山市自来水公司,外协加工
2025-03-31,195000,outflow,中山市纺织服装原料供应,房租水电
2025-04-03,204000,outflow,中山市设备维保,原料采购付款
2025-04-04,141000,inflow,中山市服饰品牌客户,合同结款
2025-04-12,5400,fee,中山市电力公司,手续费
2025-04-15,299000,inflow,中山市外贸出口客户,月末结款
2025-04-19,109000,outflow,中山市包装制品,工资发放
2025-04-23,157000,inflow,中山市品牌集团采购,项目回款
2025-04-24,182000,outflow,中山市外协加工,原料采购付款
2025-04-25,6700,fee,中山市社保中心,工本费
2025-04-26,197000,outflow,中山市外协加工,房租水电
2025-04-28,170000,outflow,中山市纺织服装原料供应,运营费用
2025-04-29,236000,inflow,中山市电商平台结算,月末结款
2025-05-02,174000,outflow,中山市纺织服装原料供应,供应商货款
2025-05-04,267000,outflow,中山市纺织服装原料供应,运营费用
2025-05-14,236000,outflow,中山市差旅报销,工资发放
2025-05-20,277000,inflow,中山市线上订单结算,月末结款
2025-05-26,121000,outflow,中山市物流运输有限公司,供应商货款
2025-05-27,264000,inflow,中山市品牌集团采购,销售回款
2025-05-28,381000,inflow,中山市外贸出口客户,销售回款
2025-05-30,7700,fee,中山市税务局,税费
2025-06-01,130000,inflow,中山市外贸出口客户,合同结款
2025-06-06,126000,outflow,中山市差旅报销,原料采购付款
2025-06-09,192000,inflow,中山市品牌集团采购,工程款回款
2025-06-10,152000,inflow,中山市品牌集团采购,结算款
2025-06-11,189000,outflow,中山市纺织服装原料供应,出口押汇偿还
2025-06-13,162000,outflow,中山市包装制品,出口押汇偿还
2025-06-14,153000,inflow,中山市外贸出口客户,货款回款
2025-06-18,181000,outflow,中山市差旅报销,运营费用
2025-06-20,218000,inflow,中山市零售客户结算,订单回款
2025-06-22,173000,inflow,中山市品牌集团采购,项目回款
