date,amount,type,counterparty,note
2024-05-03,1680000,inflow,常州市汽配集团,结算款
2024-05-08,2170000,inflow,常州市汽配集团,月末结款
2024-05-09,14200,fee,银行手续费,工本费
2024-05-11,1430000,inflow,常州市零售客户结算,项目回款
2024-05-12,1060000,outflow,金属加工协会会费,房租水电
2024-05-14,1820000,outflow,常州市外协加工,运营费用
2024-05-17,1600000,outflow,金属加工协会会费,物流运费
2024-05-20,840000,inflow,常州市线上订单结算,合同结款
2024-05-23,850000,outflow,常州市金属加工原料供应,工资发放
2024-05-24,1860000,outflow,常州市包装制品,原料采购付款
2024-05-25,1770000,inflow,常州市机械制造客户,合同结款
2024-05-27,1460000,outflow,常州市电力公司,原料采购付款
2024-05-30,1050000,outflow,常州市金属加工原料供应,物流运费
2024-05-31,2520000,inflow,常州市工程总包,工程款回款
2024-06-04,4200,fee,银行手续费,手续费
2024-06-05,1510000,outflow,常州市金属加工原料供应,设备采购付款
2024-06-06,1360000,inflow,常州市零售客户结算,结算款
2024-06-07,3080000,outflow,常州市金属加工原料供应,房租水电
2024-06-10,3150000,inflow,常州市汽配集团,项目回款
2024-06-15,3490000,outflow,常州市电力公司,原料采购付款
2024-06-24,3020000,inflow,常州市汽配集团,结算款
2024-06-25,3620000,inflow,常州市汽配集团,项目回款
2024-06-28,1620000,inflow,常州市线上订单结算,订单回款
2024-06-30,2600000,outflow,常州市设备维保,出口押汇偿还
2024-07-02,1480000,outflow,常州市电力公司,物流运费
2024-07-03,1400000,inflow,常州市汽配集团,结算款
2024-07-04,2660000,outflow,常州市外协加工,供应商货款
2024-07-06,2500,fee,常州市社保中心,手续费
2024-07-09,2010000,inflow,常州市工程总包,订单回款
2024-07-10,1920000,inflow,常州市机械制造客户,合同结款
2024-07-11,14900,fee,常州市电力公司,手续费
2024-07-14,2340000,outflow,常州市金属加工原料供应,物流运费
2024-07-17,2180000,outflow,常州市电力公司,供应商货款
2024-07-19,1680000,outflow,常州市物流运输有限公司,税费缴纳
2024-07-20,1300000,inflow,常州市汽配集团,货款回款
2024-07-22,1090000,outflow,金属加工协会会费,出口押汇偿还
2024-07-24,1880000,inflow,常州市机械制造客户,订单回款
2024-07-30,1880000,inflow,常州市机械制造客户,合同结款
2024-07-31,4190000,inflow,常州市机械制造客户,销售回款
2024-08-01,1830000,outflow,常州市金属加工原料供应,工资发放
2024-08-02,1740000,outflow,常州市金属加工原料供应,外协加工
2024-08-03,3410000,inflow,常州市工程总包,销售回款
2024-08-04,3420000,inflow,常州市零售客户结算,合同结款
2024-08-06,2850000,outflow,常州市物流运输有限公司,供应商货款
2024-08-08,2710000,inflow,常州市汽配集团,订单回款
2024-08-12,1630000,outflow,常州市设备维保,房租水电
2024-08-16,2140000,inflow,常州市汽配集团,合同结款
2024-08-18,2430000,inflow,常州市工程总包,订单回款
2024-09-02,1030000,outflow,常州市包装制品,外协加工
2024-09-03,1350000,inflow,常州市机械制造客户,月末结款
2024-09-06,1170000,inflow,常州市汽配集团,项目回款
2024-09-07,930000,outflow,常州市金属加工原料供应,原料采购付款
2024-09-08,1160000,outflow,常州市物流运输有限公司,原料采购付款
2024-09-11,1750000,inflow,常州市汽配集团,月末结款
2024-09-15,13600,fee,常州市税务局,工本费
2024-09-17,1570000,outflow,常州市电力公司,出口押汇偿还
2024-09-19,1410000,inflow,常州市工程总包,结算款
2024-09-23,1730000,inflow,常州市机械制造客户,结算款
2024-09-24,1740000,inflow,常州市工程总包,订单回款
2024-09-27,2150000,outflow,常州市外协加工,税费缴纳
2024-09-28,5700000,inflow,常州市机械制造客户,合同结款
2024-09-30,1600000,outflow,常州市物流运输有限公司,设备采购付款
2024-10-01,1260000,inflow,常州市机械制造客户,项目回款
2024-10-02,1590000,inflow,常州市汽配集团,月末结款
2024-10-05,2010000,inflow,常州市工程总包,工程款回款
2024-10-07,1660000,inflow,常州市工程总包,月末结款
2024-10-08,4140000,outflow,常州市设备维保,出口押汇偿还
2024-10-11,10900,fee,常州市物业服务,手续费
2024-10-12,3700000,outflow,金属加工协会会费,税费缴纳
2024-10-15,12100,fee,常州市电力公司,手续费
2024-10-19,2250000,inflow,常州市工程总包,月末结款
2024-10-21,2220000,inflow,常州市小额客户回款,项目回款
2024-10-22,2050000,inflow,常州市机械制造客户,货款回款
2024-10-28,3870000,outflow,常州市外协加工,房租水电
2024-10-30,1560000,outflow,常州市设备维保,设备采购付款
2024-10-31,1970000,inflow,常州市机械制造客户,订单回款
2024-11-06,860000,inflow,常州市汽配集团,项目回款
2024-11-07,13900000,outflow,常州市燃气服务,往来资金付款
2024-11-08,13906621,inflow,常州市关联方往来7,往来资金回款
2024-11-09,1640000,inflow,常州市汽配集团,项目回款
2024-11-10,1420000,inflow,常州市工程总包,项目回款
