date,amount,type,counterparty,note
2024-05-01,1180000,outflow,无锡市包装制品,物流运费
2024-05-05,5000000,inflow,无锡市团购客户回款,货款回款
2024-05-06,1530000,inflow,无锡市加盟店回款,结算款
2024-05-11,2250000,inflow,无锡市团购客户回款,销售回款
2024-05-12,1490000,inflow,无锡市团购客户回款,销售回款
2024-05-15,2130000,inflow,无锡市线上直营回款,货款回款
2024-05-18,1810000,inflow,无锡市加盟店回款,合同结款
2024-05-19,4200,fee,银行手续费,税费
2024-05-20,3290000,outflow,无锡市物流运输有限公司,外协加工
2024-05-23,1260000,outflow,无锡市包装制品,房租水电
2024-05-25,2010000,inflow,无锡市加盟店回款,月末结款
2024-05-28,2590000,outflow,连锁零售协会会费,税费缴纳
2024-05-29,1270000,outflow,无锡市连锁零售原料供应,税费缴纳
2024-05-30,3130000,outflow,无锡市办公耗材,供应商货款
2024-06-05,1840000,outflow,无锡市连锁零售原料供应,房租水电
2024-06-06,2840000,outflow,无锡市设备维保,出口押汇偿还
2024-06-07,1130000,inflow,无锡市团购客户回款,结算款
2024-06-10,2050000,outflow,无锡市办公耗材,工资发放
2024-06-14,2620000,inflow,无锡市线上直营回款,合同结款
2024-06-15,1320000,outflow,无锡市包装制品,税费缴纳
2024-06-17,1590000,outflow,连锁零售协会会费,运营费用
2024-06-20,2900000,inflow,无锡市团购客户回款,货款回款
2024-06-22,1230000,inflow,无锡市加盟店回款,项目回款
2024-06-24,2070000,inflow,无锡市加盟店回款,合同结款
2024-06-25,2460000,outflow,无锡市物流运输有限公司,原料采购付款
2024-06-26,1790000,inflow,无锡市线上直营回款,工程款回款
2024-06-28,2080000,inflow,无锡市团购客户回款,销售回款
2024-06-29,2940000,inflow,无锡市团购客户回款,项目回款
2024-07-02,4030000,inflow,无锡市线上直营回款,项目回款
2024-07-04,4550000,inflow,无锡市小额客户回款,月末结款
2024-07-05,3760000,inflow,无锡市团购客户回款,工程款回款
2024-07-08,3010000,inflow,无锡市线上直营回款,货款回款
2024-07-12,3750000,inflow,无锡市加盟店回款,工程款回款
2024-07-15,2760000,outflow,无锡市物流运输有限公司,供应商货款
2024-07-18,8300,fee,银行手续费,工本费
2024-07-19,1700000,outflow,无锡市外协加工,设备采购付款
2024-07-25,3040000,outflow,无锡市物流运输有限公司,原料采购付款
2024-07-26,1510000,outflow,无锡市连锁零售原料供应,外协加工
2024-07-31,2060000,outflow,无锡市办公耗材,出口押汇偿还
2024-08-01,1520000,inflow,无锡市线上直营回款,项目回款
2024-08-03,4350000,outflow,无锡市设备维保,原料采购付款
2024-08-06,1530000,inflow,无锡市线上直营回款,项目回款
2024-08-10,1670000,inflow,无锡市线上直营回款,月末结款
2024-08-12,2710000,inflow,无锡市加盟店回款,工程款回款
2024-08-14,2460000,inflow,无锡市团购客户回款,项目回款
2024-08-15,4790000,outflow,无锡市物流运输有限公司,原料采购付款
2024-08-17,2270000,outflow,无锡市包装制品,运营费用
2024-08-18,2990000,inflow,无锡市团购客户回款,销售回款
2024-08-21,2100000,inflow,无锡市加盟店回款,月末结款
2024-08-26,2230000,outflow,无锡市外协加工,原料采购付款
2024-08-27,1980000,inflow,无锡市加盟店回款,销售回款
2024-08-28,2190000,inflow,无锡市加盟店回款,销售回款
2024-09-01,2310000,outflow,连锁零售协会会费,工资发放
2024-09-02,1610000,inflow,无锡市线上直营回款,订单回款
2024-09-05,1960000,inflow,无锡市加盟店回款,结算款
2024-09-06,1800000,outflow,无锡市设备维保,原料采购付款
2024-09-07,1790000,inflow,无锡市团购客户回款,货款回款
2024-09-10,1900000,inflow,无锡市加盟店回款,合同结款
2024-09-12,1120000,inflow,无锡市加盟店回款,合同结款
2024-09-15,1240000,outflow,无锡市设备维保,运营费用
2024-09-16,2150000,outflow,无锡市连锁零售原料供应,原料采购付款
2024-09-18,1240000,outflow,无锡市办公耗材,出口押汇偿还
2024-09-19,1690000,inflow,无锡市团购客户回款,销售回款
2024-09-20,1540000,inflow,无锡市团购客户回款,合同结款
2024-09-22,3290000,inflow,无锡市团购客户回款,月末结款
2024-09-24,2410000,outflow,无锡市办公耗材,出口押汇偿还
2024-09-26,1640000,inflow,无锡市线上直营回款,订单回款
2024-09-29,6100,fee,无锡市税务局,手续费
2024-10-01,2380000,inflow,无锡市加盟店回款,合同结款
2024-10-03,2480000,outflow,无锡市连锁零售原料供应,工资发放
2024-10-06,2660000,inflow,无锡市加盟店回款,销售回款
2024-10-08,4720000,outflow,无锡市包装制品,出口押汇偿还
2024-10-10,4120000,outflow,无锡市办公耗材,外协加工
2024-10-12,1630000,inflow,无锡市加盟店回款,工程款回款
2024-10-13,1680000,inflow,无锡市加盟店回款,订单回款
2024-10-15,1960000,inflow,无锡市团购客户回款,合同结款
2024-10-16,3010000,inflow,无锡市线上直营回款,订单回款
2024-10-17,8100,fee,无锡市电力公司,工本费
2024-10-19,7000,fee,银行手续费,公共事业
2024-10-20,4820000,outflow,无锡市包装制品,工资发放
2024-10-21,1810000,inflow,无锡市线上直营回款,订单回款
2024-10-27,2200000,inflow,无锡市团购客户回款,货款回款
2024-11-01,2370000,outflow,无锡市物流运输有限公司,出口押汇偿还
2024-11-04,11700,fee,无锡市电力公司,公共事业
2024-11-06,4220000,inflow,无锡市团购客户回款,项目回款
2024-11-10,4150000,outflow,无锡市连锁零售原料供应,设备采购付款
2024-11-12,2690000,outflow,连锁零售协会会费,物流运费
2024-11-16,3010000,inflow,无锡市小额客户回款,项目回款
2024-11-17,2600000,inflow,无锡市线上直营回款,结算款
2024-11-18,3230000,outflow,无锡市物流运输有限公司,税费缴纳
2024-11-19,2060000,inflow,无锡市加盟店回款,订单回款
2024-11-20,3940000,inflow,无锡市线上直营回款,工程款回款
2024-11-23,4060000,inflow,无锡市团购客户回款,项目回款
2024-11-24,2380000,inflow,无锡市加盟店回款,项目回款
2024-11-30,2980000,outflow,无锡市连锁零售原料供应,税费缴纳
2024-12-02,4380000,inflow,无锡市团购客户回款,项目回款
2024-12-03,2250000,inflow,无锡市线上直营回款,工程款回款
2024-12-04,2670000,inflow,无锡市加盟店回款,月末结款
2024-12-05,8000,fee,银行手续费,手续费
2024-12-06,3630000,outflow,无锡市设备维保,供应商货款
2024-12-09,4250000,outflow,无锡市设备维保,出口押汇偿还
2024-12-10,3770000,inflow,无锡市加盟店回款,结算款
2024-12-12,4540000,outflow,无锡市连锁零售原料供应,供应商货款
2024-12-15,3620000,inflow,无锡市团购客户回款,销售回款
2024-12-20,4580000,outflow,无锡市物流运输有限公司,运营费用
2024-12-22,3780000,inflow,无锡市加盟店回款,结算款
2024-12-26,2510000,outflow,连锁零售协会会费,出口押汇偿还
2024-12-28,3300000,outflow,无锡市办公耗材,房租水电
2024-12-31,3750000,inflow,无锡市加盟店回款,月末结款
2025-01-01,4530000,inflow,无锡市线上直营回款,项目回款
2025-01-02,3630000,inflow,无锡市团购客户回款,合同结款
2025-01-10,1280000,outflow,无锡市外协加工,原料采购付款
2025-01-11,2230000,inflow,无锡市加盟店回款,货款回款
2025-01-13,2670000,outflow,连锁零售协会会费,物流运费
2025-01-16,17400000,outflow,无锡市关联方往来2,往来资金付款
2025-01-17,17404538,inflow,无锡市办公耗材,往来资金回款
2025-01-18,3710000,inflow,无锡市团购客户回款,结算款
2025-01-20,1330000,inflow,无锡市小额客户回款,工程款回款
2025-01-22,9800,fee,银行手续费,税费
2025-01-24,1950000,outflow,连锁零售协会会费,物流运费
2025-01-27,1840000,outflow,无锡市物流运输有限公司,运营费用
2025-01-28,1940000,outflow,无锡市设备维保,原料采购付款
2025-01-30,1610000,outflow,无锡市物流运输有限公司,设备采购付款
2025-02-06,2160000,outflow,无锡市外协加工,税费缴纳
2025-02-09,2130000,outflow,连锁零售协会会费,物流运费
2025-02-10,1610000,outflow,无锡市包装制品,出口押汇偿还
2025-02-11,1830000,inflow,无锡市线上订单结算,订单回款
2025-02-12,1360000,outflow,无锡市物流运输有限公司,供应商货款
2025-02-13,2140000,outflow,无锡市外协加工,供应商货款
2025-02-15,1150000,outflow,连锁零售协会会费,外协加工
2025-02-19,2660000,inflow,无锡市团购客户回款,项目回款
2025-02-20,3350000,inflow,无锡市团购客户回款,合同结款
2025-02-24,1280000,inflow,无锡市零售客户结算,货款回款
2025-02-26,3280000,inflow,无锡市团购客户回款,工程款回款
2025-03-01,3440000,inflow,无锡市加盟店回款,工程款回款
2025-03-03,2320000,outflow,无锡市办公耗材,外协加工
2025-03-04,1150000,inflow,无锡市线上直营回款,销售回款
2025-03-10,1950000,outflow,无锡市物流运输有限公司,供应商货款
2025-03-11,3330000,inflow,无锡市团购客户回款,结算款
2025-03-13,5600,fee,无锡市电力公司,公共事业
2025-03-14,15000000,outflow,无锡市劳务派遣,往来资金付款
2025-03-16,1110000,outflow,无锡市连锁零售原料供应,运营费用
2025-03-17,14958750,inflow,无锡市关联方往来6,往来资金回款
2025-03-19,2940000,outflow,无锡市包装制品,税费缴纳
2025-03-21,1570000,outflow,连锁零售协会会费,外协加工
2025-03-22,1920000,outflow,无锡市设备维保,外协加工
2025-03-23,2240000,inflow,无锡市团购客户回款,订单回款
2025-03-24,3480000,inflow,无锡市团购客户回款,月末结款
2025-03-26,2870000,inflow,无锡市加盟店回款,销售回款
2025-03-27,2040000,inflow,无锡市加盟店回款,订单回款
2025-04-01,2580000,inflow,无锡市加盟店回款,工程款回款
2025-04-04,2900000,inflow,无锡市团购客户回款,月末结款
2025-04-09,3920000,inflow,无锡市加盟店回款,订单回款
2025-04-10,4200000,inflow,无锡市加盟店回款,销售回款
2025-04-12,7400,fee,银行手续费,手续费
2025-04-16,3580000,outflow,连锁零售协会会费,工资发放
2025-04-18,2670000,outflow,连锁零售协会会费,税费缴纳
2025-04-19,4490000,outflow,无锡市物流运输有限公司,原料采购付款
2025-04-28,6100000,inflow,无锡市零售客户结算,工程款回款
2025-04-30,4390000,outflow,无锡市办公耗材,出口押汇偿还
2025-05-01,2040000,inflow,无锡市团购客户回款,销售回款
2025-05-03,2020000,inflow,无锡市线上直营回款,结算款
2025-05-04,15000,fee,无锡市电力公司,税费
2025-05-08,2470000,outflow,无锡市办公耗材,工资发放
2025-05-10,2760000,outflow,无锡市包装制品,工资发放
2025-05-11,2200000,inflow,无锡市团购客户回款,货款回款
2025-05-12,2650000,outflow,无锡市包装制品,房租水电
2025-05-18,2310000,outflow,无锡市办公耗材,税费缴纳
2025-05-19,2590000,inflow,无锡市团购客户回款,项目回款
2025-05-20,2030000,inflow,无锡市加盟店回款,销售回款
2025-05-22,8500,fee,工商登记费,工本费
2025-05-23,2260000,outflow,无锡市办公耗材,外协加工
2025-05-25,2410000,inflow,无锡市线上直营回款,工程款回款
2025-05-26,2540000,inflow,无锡市线上直营回款,结算款
2025-05-27,2560000,outflow,连锁零售协会会费,供应商货款
2025-05-28,2980000,outflow,无锡市连锁零售原料供应,房租水电
2025-05-29,1730000,inflow,无锡市线上直营回款,订单回款
2025-05-30,3820000,inflow,无锡市团购客户回款,结算款
2025-06-01,1930000,inflow,无锡市团购客户回款,工程款回款
2025-06-02,2030000,inflow,无锡市加盟店回款,销售回款
2025-06-03,4760000,outflow,无锡市包装制品,房租水电
2025-06-10,6100000,inflow,无锡市团购客户回款,月末结款
2025-06-11,3760000,outflow,无锡市设备维保,房租水电
2025-06-14,1700,fee,工商登记费,公共事业
2025-06-15,2670000,outflow,无锡市包装制品,物流运费
2025-06-18,3160000,inflow,无锡市线上直营回款,合同结款
2025-06-21,9000,fee,无锡市社保中心,手续费
2025-06-22,2640000,outflow,无锡市办公耗材,物流运费
2025-06-27,2450000,inflow,无锡市线上直营回款,订单回款
2025-06-30,2120000,inflow,无锡市加盟店回款,合同结款
2025-07-03,1200000,inflow,无锡市团购客户回款,结算款
2025-07-06,960000,inflow,无锡市团购客户回款,结算款
2025-07-07,3660000,inflow,无锡市团购客户回款,货款回款
2025-07-08,1930000,outflow,无锡市办公耗材,原料采购付款
2025-07-09,3920000,inflow,无锡市线上直营回款,月末结款
2025-07-15,2710000,inflow,无锡市加盟店回款,合同结款
2025-07-19,2220000,outflow,无锡市包装制品,原料采购付款
2025-07-22,8100,fee,无锡市社保中心,公共事业
2025-07-23,1910000,outflow,无锡市连锁零售原料供应,税费缴纳
2025-07-24,1550000,outflow,无锡市外协加工,运营费用
2025-07-25,2540000,inflow,无锡市线上直营回款,订单回款
2025-07-27,1660000,outflow,无锡市外协加工,工资发放
2025-07-28,2500000,inflow,无锡市加盟店回款,货款回款
2025-07-31,2760000,outflow,连锁零售协会会费,设备采购付款
2025-08-05,1150000,outflow,连锁零售协会会费,房租水电
2025-08-06,3160000,inflow,无锡市零售客户结算,工程款回款
2025-08-07,1900000,inflow,无锡市团购客户回款,订单回款
2025-08-08,1910000,outflow,无锡市包装制品,税费缴纳
2025-08-09,2400000,outflow,无锡市连锁零售原料供应,税费缴纳
2025-08-10,1230000,outflow,无锡市设备维保,税费缴纳
2025-08-11,13800,fee,无锡市电力公司,工本费
2025-08-13,1550000,inflow,无锡市团购客户回款,销售回款
2025-08-14,2350000,outflow,无锡市办公耗材,运营费用
2025-08-19,2100000,inflow,无锡市加盟店回款,销售回款
2025-08-20,2360000,inflow,无锡市加盟店回款,合同结款
2025-08-21,2440000,inflow,无锡市加盟店回款,工程款回款
2025-08-23,1700000,inflow,无锡市加盟店回款,订单回款
2025-08-26,2240000,inflow,无锡市加盟店回款,项目回款
2025-08-29,1780000,outflow,无锡市办公耗材,税费缴纳
2025-08-31,1780000,outflow,无锡市连锁零售原料供应,设备采购付款
2025-09-01,2120000,outflow,无锡市包装制品,出口押汇偿还
2025-09-08,3440000,inflow,无锡市加盟店回款,结算款
2025-09-12,4460000,inflow,无锡市线上直营回款,销售回款
2025-09-13,4190000,inflow,无锡市团购客户回款,合同结款
2025-09-15,4050000,outflow,无锡市物流运输有限公司,运营费用
2025-09-18,4540000,outflow,无锡市外协加工,设备采购付款
2025-09-20,18500000,outflow,连锁零售协会会费,往来资金付款
2025-09-21,4110000,outflow,无锡市物流运输有限公司,外协加工
2025-09-23,18457521,inflow,无锡市关联方往来4,往来资金回款
2025-09-26,2710000,inflow,无锡市加盟店回款,销售回款
2025-09-27,4580000,inflow,无锡市加盟店回款,销售回款
2025-09-29,13700,fee,无锡市物业服务,工本费
2025-10-01,3450000,inflow,无锡市加盟店回款,月末结款
2025-10-03,2460000,inflow,无锡市加盟店回款,结算款
2025-10-04,3170000,inflow,无锡市团购客户回款,销售回款
2025-10-08,2420000,inflow,无锡市线上直营回款,货款回款
2025-10-09,5300,fee,无锡市物业服务,手续费
2025-10-11,5700000,outflow,无锡市外协加工,工资发放
2025-10-14,2550000,inflow,无锡市加盟店回款,项目回款
2025-10-15,3860000,outflow,无锡市办公耗材,物流运费
2025-10-17,2130000,outflow,无锡市连锁零售原料供应,房租水电
2025-10-27,2710000,inflow,无锡市团购客户回款,合同结款
2025-10-28,3770000,inflow,无锡市团购客户回款,结算款
2025-10-29,2430000,outflow,连锁零售协会会费,工资发放
2025-11-01,2760000,outflow,无锡市办公耗材,税费缴纳
2025-11-04,4930000,inflow,无锡市团购客户回款,货款回款
2025-11-10,2300000,outflow,无锡市物流运输有限公司,物流运费
2025-11-14,3700000,inflow,无锡市加盟店回款,订单回款
2025-11-16,3070000,inflow,无锡市小额客户回款,订单回款
2025-11-17,4370000,outflow,无锡市包装制品,工资发放
2025-11-18,2610000,outflow,无锡市包装制品,物流运费
2025-11-20,3700000,inflow,无锡市线上直营回款,销售回款
2025-11-22,4090000,inflow,无锡市加盟店回款,项目回款
2025-11-23,1730000,inflow,无锡市小额客户回款,订单回款
2025-11-24,2400,fee,无锡市社保中心,税费
2025-11-25,4220000,outflow,无锡市物流运输有限公司,房租水电
2025-11-29,4560000,inflow,无锡市加盟店回款,合同结款
2025-12-01,1590000,inflow,无锡市线上直营回款,项目回款
2025-12-04,1710000,outflow,无锡市办公耗材,物流运费
2025-12-08,1900000,inflow,无锡市线上直营回款,月末结款
2025-12-11,2290000,outflow,无锡市办公耗材,外协加工
2025-12-14,2010000,outflow,连锁零售协会会费,供应商货款
2025-12-15,3380000,outflow,无锡市包装制品,出口押汇偿还
2025-12-16,3800,fee,银行手续费,税费
2025-12-18,1720000,outflow,连锁零售协会会费,物流运费
2025-12-19,1910000,outflow,无锡市办公耗材,原料采购付款
2025-12-23,6300000,inflow,无锡市线上直营回款,项目回款
2025-12-27,2800000,outflow,无锡市连锁零售原料供应,物流运费
2025-12-28,6000000,inflow,无锡市团购客户回款,货款回款
2025-12-31,6600000,inflow,无锡市线上直营回款,结算款
2026-01-01,1470000,outflow,连锁零售协会会费,设备采购付款
2026-01-05,9200,fee,无锡市电力公司,公共事业
2026-01-06,1040000,outflow,连锁零售协会会费,外协加工
2026-01-08,740000,outflow,无锡市物流运输有限公司,设备采购付款
2026-01-10,2080000,inflow,无锡市加盟店回款,结算款
2026-01-11,690000,outflow,连锁零售协会会费,运营费用
2026-01-12,2040000,inflow,无锡市线上直营回款,月末结款
2026-01-13,870000,outflow,无锡市办公耗材,运营费用
2026-01-15,1960000,outflow,无锡市办公耗材,运营费用
2026-01-16,2090000,inflow,无锡市团购客户回款,合同结款
2026-01-20,2040000,inflow,无锡市加盟店回款,合同结款
2026-01-21,1430000,inflow,无锡市团购客户回款,订单回款
2026-01-22,950000,inflow,无锡市零售客户结算,月末结款
2026-01-23,1980000,inflow,无锡市加盟店回款,订单回款
2026-01-25,2000,fee,无锡市电力公司,工本费
2026-01-27,1900000,inflow,无锡市团购客户回款,合同结款
2026-01-30,1640000,inflow,无锡市小额客户回款,工程款回款
2026-01-31,1610000,outflow,无锡市物流运输有限公司,工资发放
2026-02-02,500000,outflow,无锡市物流运输有限公司,出口押汇偿还
2026-02-03,940000,outflow,无锡市办公耗材,税费缴纳
2026-02-04,820000,inflow,无锡市团购客户回款,结算款
2026-02-06,900000,inflow,无锡市线上直营回款,工程款回款
2026-02-07,373000,outflow,无锡市外协加工,出口押汇偿还
2026-02-09,870000,inflow,无锡市线上直营回款,项目回款
2026-02-10,990000,inflow,无锡市团购客户回款,结算款
2026-02-12,1700,fee,无锡市物业服务,税费
2026-02-17,730000,outflow,连锁零售协会会费,税费缴纳
2026-02-18,410000,inflow,无锡市线上订单结算,合同结款
2026-02-19,730000,outflow,连锁零售协会会费,供应商货款
2026-02-20,850000,inflow,无锡市加盟店回款,合同结款
2026-02-21,580000,inflow,无锡市线上直营回款,项目回款
2026-02-23,600000,outflow,无锡市物流运输有限公司,外协加工
2026-02-25,560000,inflow,无锡市线上直营回款,合同结款
2026-02-26,2400,fee,工商登记费,手续费
2026-02-27,890000,inflow,无锡市团购客户回款,销售回款
2026-03-02,1040000,outflow,无锡市物流运输有限公司,设备采购付款
2026-03-06,730000,inflow,无锡市加盟店回款,货款回款
2026-03-07,1010000,inflow,无锡市加盟店回款,结算款
2026-03-08,1190000,inflow,无锡市线上直营回款,合同结款
2026-03-09,920000,outflow,无锡市连锁零售原料供应,供应商货款
2026-03-12,1520000,outflow,无锡市外协加工,税费缴纳
2026-03-14,740000,inflow,无锡市线上直营回款,结算款
2026-03-16,1490000,outflow,无锡市办公耗材,房租水电
2026-03-17,1190000,inflow,无锡市加盟店回款,订单回款
2026-03-19,1100000,outflow,无锡市办公耗材,设备采购付款
2026-03-23,10400,fee,银行手续费,公共事业
2026-03-25,1210000,inflow,无锡市线上直营回款,销售回款
2026-03-26,1070000,outflow,无锡市物流运输有限公司,外协加工
2026-03-29,1460000,inflow,无锡市小额客户回款,货款回款
2026-04-01,3230000,inflow,无锡市线上订单结算,月末结款
2026-04-08,2580000,outflow,无锡市设备维保,原料采购付款
2026-04-10,2980000,inflow,无锡市团购客户回款,订单回款
2026-04-13,2360000,inflow,无锡市团购客户回款,销售回款
2026-04-17,1870000,inflow,无锡市团购客户回款,销售回款
2026-04-19,3300000,outflow,无锡市外协加工,工资发放
2026-04-26,2270000,outflow,无锡市外协加工,物流运费
2026-04-29,3370000,inflow,无锡市团购客户回款,项目回款
2026-04-30,3430000,outflow,无锡市包装制品,运营费用
