date,amount,type,counterparty,note
2024-05-03,1470000,inflow,珠海市装备制造客户,合同结款
2024-05-04,590000,outflow,珠海市物流运输有限公司,运营费用
2024-05-10,495000,outflow,珠海市物流运输有限公司,房租水电
2024-05-15,1170000,outflow,珠海市精密机械原料供应,原料采购付款
2024-05-17,950000,outflow,珠海市物业服务,房租水电
2024-05-25,2120000,inflow,珠海市装备制造客户,月末结款
2024-05-27,7800,fee,银行手续费,工本费
2024-05-29,2240000,inflow,珠海市机械采购中心,工程款回款
2024-06-02,1070000,inflow,珠海市机械采购中心,结算款
2024-06-04,1940000,inflow,珠海市重工集团,订单回款
2024-06-13,1230000,outflow,珠海市物流运输有限公司,物流运费
2024-06-15,1080000,outflow,珠海市工商银行,税费缴纳
2024-06-22,2020000,inflow,珠海市自动化系统集成,结算款
2024-06-23,14700,fee,珠海市税务局,工本费
2024-07-02,7400,fee,工商登记费,工本费
2024-07-03,1700000,inflow,珠海市线上订单结算,合同结款
2024-07-06,1070000,inflow,珠海市重工集团,销售回款
2024-07-11,1480000,outflow,珠海市物流运输有限公司,运营费用
2024-07-20,11200,fee,珠海市社保中心,公共事业
2024-07-23,1070000,outflow,珠海市物业服务,原料采购付款
2024-07-26,1340000,inflow,珠海市自动化系统集成,合同结款
2024-07-29,1000000,inflow,珠海市装备制造客户,月末结款
2024-08-03,1540000,inflow,珠海市装备制造客户,货款回款
2024-08-05,850000,outflow,珠海市包装制品,外协加工
2024-08-06,375000,inflow,珠海市装备制造客户,订单回款
2024-08-08,600000,inflow,珠海市小额客户回款,合同结款
2024-08-17,1030000,outflow,珠海市外协加工,运营费用
2024-08-25,1090000,inflow,珠海市自动化系统集成,项目回款
2024-08-28,489000,outflow,珠海市物业服务,物流运费
2024-09-01,9900,fee,珠海市税务局,工本费
2024-09-03,10700,fee,工商登记费,工本费
2024-09-08,670000,inflow,珠海市装备制造客户,月末结款
2024-09-14,990000,inflow,珠海市线上订单结算,月末结款
2024-09-15,780000,inflow,珠海市机械采购中心,项目回款
2024-09-18,910000,inflow,珠海市自动化系统集成,合同结款
2024-09-23,950000,outflow,珠海市精密机械原料供应,运营费用
2024-09-28,930000,inflow,珠海市机械采购中心,工程款回款
2024-09-29,1140000,outflow,珠海市外协加工,外协加工
2024-09-30,820000,outflow,珠海市包装制品,原料采购付款
2024-10-01,520000,inflow,珠海市机械采购中心,工程款回款
2024-10-08,980000,inflow,珠海市自动化系统集成,销售回款
2024-10-11,770000,inflow,珠海市零售客户结算,结算款
2024-10-13,1100000,outflow,珠海市工商银行,税费缴纳
