date,amount,type,counterparty,note
2024-05-01,1470000,outflow,沈阳市外协加工,设备采购付款
2024-05-02,1650000,outflow,沈阳市差旅报销,供应商货款
2024-05-03,1010000,outflow,沈阳市设备维保,物流运费
2024-05-04,2580000,inflow,沈阳市零售客户结算,结算款
2024-05-08,1980000,inflow,沈阳市连锁建材卖场回款,订单回款
2024-05-09,2310000,outflow,沈阳市差旅报销,原料采购付款
2024-05-11,1760000,inflow,沈阳市经销商集采,合同结款
2024-05-17,1950000,inflow,沈阳市工程项目回款,销售回款
2024-05-18,3310000,inflow,沈阳市连锁建材卖场回款,工程款回款
2024-05-23,1640000,outflow,沈阳市设备维保,税费缴纳
2024-05-26,2390000,outflow,沈阳市物流运输有限公司,原料采购付款
2024-05-27,1320000,inflow,沈阳市连锁建材卖场回款,工程款回款
2024-05-28,1750000,inflow,沈阳市工程项目回款,工程款回款
2024-05-29,1210000,outflow,沈阳市自来水公司,物流运费
2024-05-31,2160000,inflow,沈阳市经销商集采,项目回款
2024-06-01,2840000,inflow,沈阳市线上订单结算,货款回款
2024-06-02,1490000,inflow,沈阳市经销商集采,结算款
2024-06-09,3020000,outflow,沈阳市设备维保,物流运费
2024-06-11,2560000,inflow,沈阳市经销商集采,结算款
2024-06-12,4250000,outflow,沈阳市物流运输有限公司,原料采购付款
2024-06-13,2050000,inflow,沈阳市连锁建材卖场回款,销售回款
2024-06-16,1940000,outflow,沈阳市设备维保,外协加工
2024-06-17,1860000,inflow,沈阳市经销商集采,月末结款
2024-06-18,2340000,inflow,沈阳市工程项目回款,月末结款
2024-06-21,2770000,inflow,沈阳市零售客户结算,订单回款
2024-06-22,3150000,outflow,沈阳市差旅报销,出口押汇偿还
2024-06-23,1430000,inflow,沈阳市连锁建材卖场回款,月末结款
2024-06-30,7700,fee,银行手续费,税费
2024-07-01,1370000,inflow,沈阳市工程项目回款,项目回款
2024-07-02,3710000,outflow,沈阳市包装制品,原料采购付款
2024-07-04,2090000,inflow,沈阳市连锁建材卖场回款,合同结款
2024-07-05,5700,fee,银行手续费,公共事业
2024-07-06,2310000,inflow,沈阳市连锁建材卖场回款,结算款
2024-07-09,3050000,outflow,沈阳市物流运输有限公司,出口押汇偿还
2024-07-11,1810000,inflow,沈阳市经销商集采,工程款回款
2024-07-14,1580000,inflow,沈阳市经销商集采,销售回款
2024-07-15,1620000,inflow,沈阳市经销商集采,结算款
2024-07-24,1610000,outflow,沈阳市包装制品,出口押汇偿还
2024-07-25,2080000,inflow,沈阳市连锁建材卖场回款,项目回款
2024-07-27,2970000,outflow,沈阳市自来水公司,税费缴纳
2024-08-05,12000,fee,沈阳市物业服务,税费
2024-08-07,3620000,inflow,沈阳市经销商集采,月末结款
2024-08-08,3300000,inflow,沈阳市连锁建材卖场回款,结算款
2024-08-09,3450000,outflow,沈阳市设备维保,运营费用
