date,amount,type,counterparty,note
2024-05-04,3680000,inflow,大连市工程项目回款,项目回款
2024-05-06,3710000,inflow,大连市经销商集采,销售回款
2024-05-08,3390000,inflow,大连市工程项目回款,项目回款
2024-05-09,3230000,inflow,大连市连锁建材卖场回款,项目回款
2024-05-13,4320000,outflow,大连市物流运输有限公司,出口押汇偿还
2024-05-14,3360000,outflow,大连市物流运输有限公司,外协加工
2024-05-15,4710000,outflow,大连市快递服务,税费缴纳
2024-05-16,3550000,inflow,大连市连锁建材卖场回款,订单回款
2024-05-18,2830000,inflow,大连市连锁建材卖场回款,工程款回款
2024-05-25,4860000,outflow,大连市快递服务,出口押汇偿还
2024-05-27,2720000,inflow,大连市线上订单结算,销售回款
2024-05-30,2990000,outflow,大连市物流运输有限公司,工资发放
2024-05-31,2200,fee,大连市税务局,税费
2024-06-02,1520000,outflow,大连市外协加工,原料采购付款
2024-06-03,1810000,inflow,大连市经销商集采,结算款
2024-06-08,1410000,outflow,大连市包装制品,供应商货款
2024-06-09,2040000,inflow,大连市连锁建材卖场回款,项目回款
2024-06-13,2310000,outflow,大连市设备维保,工资发放
2024-06-14,2050000,inflow,大连市经销商集采,销售回款
2024-06-15,1360000,outflow,大连市设备维保,物流运费
2024-06-16,1770000,outflow,大连市物流运输有限公司,原料采购付款
2024-06-17,2150000,inflow,大连市连锁建材卖场回款,工程款回款
2024-06-19,2350000,inflow,大连市连锁建材卖场回款,销售回款
2024-06-20,1880000,inflow,大连市连锁建材卖场回款,订单回款
2024-06-21,2500000,inflow,大连市经销商集采,订单回款
2024-06-24,8300000,inflow,大连市经销商集采,合同结款
2024-06-28,3120000,outflow,大连市税务局,工资发放
2024-06-30,3520000,outflow,大连市外协加工,原料采购付款
2024-07-03,2470000,inflow,大连市连锁建材卖场回款,结算款
2024-07-04,3680000,outflow,大连市物流运输有限公司,供应商货款
2024-07-06,3560000,inflow,大连市零售客户结算,合同结款
2024-07-07,1970000,outflow,大连市设备维保,供应商货款
2024-07-09,2410000,inflow,大连市工程项目回款,合同结款
2024-07-10,2010000,inflow,大连市经销商集采,结算款
2024-07-12,2090000,inflow,大连市经销商集采,月末结款
2024-07-15,1960000,outflow,大连市建材供应原料供应,运营费用
2024-07-16,2720000,inflow,大连市工程项目回款,销售回款
2024-07-19,3190000,inflow,大连市连锁建材卖场回款,合同结款
2024-07-20,1500000,outflow,大连市快递服务,税费缴纳
2024-07-22,2500000,outflow,大连市物流运输有限公司,物流运费
2024-07-23,4400,fee,大连市电力公司,手续费
2024-07-27,2240000,inflow,大连市连锁建材卖场回款,合同结款
2024-07-29,3560000,outflow,大连市物流运输有限公司,出口押汇偿还
2024-07-30,2000000,outflow,大连市外协加工,工资发放
2024-07-31,1940000,inflow,大连市经销商集采,订单回款
2024-08-06,2180000,inflow,大连市经销商集采,结算款
2024-08-07,2350000,inflow,大连市经销商集采,工程款回款
2024-08-12,3230000,inflow,大连市工程项目回款,结算款
2024-08-14,3210000,inflow,大连市工程项目回款,销售回款
2024-08-16,2740000,inflow,大连市连锁建材卖场回款,结算款
2024-08-17,1240000,inflow,大连市零售客户结算,货款回款
2024-08-18,2560000,inflow,大连市零售客户结算,货款回款
2024-08-20,1850000,inflow,大连市经销商集采,结算款
2024-08-21,1870000,outflow,大连市物流运输有限公司,出口押汇偿还
2024-08-22,3180000,outflow,大连市设备维保,税费缴纳
2024-08-25,1790000,outflow,大连市快递服务,原料采购付款
2024-08-28,3340000,outflow,大连市快递服务,供应商货款
2024-08-30,2660000,outflow,大连市建材供应原料供应,房租水电
2024-09-03,2790000,inflow,大连市连锁建材卖场回款,项目回款
2024-09-04,4030000,outflow,大连市物流运输有限公司,税费缴纳
2024-09-05,3640000,outflow,大连市外协加工,物流运费
2024-09-06,3060000,inflow,大连市经销商集采,月末结款
2024-09-08,3710000,outflow,大连市快递服务,出口押汇偿还
2024-09-10,13600,fee,工商登记费,税费
2024-09-11,2350000,inflow,大连市连锁建材卖场回款,货款回款
2024-09-12,3450000,inflow,大连市工程项目回款,工程款回款
2024-09-13,2700000,outflow,大连市税务局,原料采购付款
