date,amount,type,counterparty,note
2024-05-02,2400000,outflow,珠海市设备维保,外协加工
2024-05-03,1430000,inflow,珠海市钢铁下游客户,工程款回款
2024-05-04,2400,fee,工商登记费,公共事业
2024-05-10,1860000,inflow,珠海市钢铁下游客户,货款回款
2024-05-11,1300,fee,珠海市社保中心,手续费
2024-05-13,1980000,inflow,珠海市钢铁下游客户,货款回款
2024-05-14,2060000,inflow,珠海市钢铁下游客户,项目回款
2024-05-22,1570000,inflow,珠海市电厂大宗采购,合同结款
2024-05-24,2920000,outflow,珠海市物流运输有限公司,原料采购付款
2024-05-25,1600000,inflow,珠海市电厂大宗采购,销售回款
2024-05-26,3660000,outflow,珠海市设备维保,外协加工
2024-05-29,2580000,inflow,珠海市能源集团结算,项目回款
2024-05-30,1380000,inflow,珠海市钢铁下游客户,货款回款
2024-05-31,4440000,outflow,珠海市大宗商品贸易原料供应,工资发放
2024-06-03,2130000,outflow,珠海市大宗商品贸易原料供应,外协加工
2024-06-04,1690000,inflow,珠海市钢铁下游客户,结算款
2024-06-08,1850000,inflow,珠海市电厂大宗采购,销售回款
2024-06-09,1580000,inflow,珠海市能源集团结算,订单回款
2024-06-10,2110000,inflow,珠海市电厂大宗采购,月末结款
2024-06-12,2090000,outflow,珠海市物流运输有限公司,外协加工
2024-06-15,1970000,outflow,珠海市外协加工,设备采购付款
2024-06-17,2710000,outflow,珠海市快递服务,外协加工
2024-06-18,1590000,inflow,珠海市能源集团结算,月末结款
2024-06-21,1730000,inflow,珠海市电厂大宗采购,工程款回款
2024-06-27,1180000,outflow,珠海市包装制品,供应商货款
2024-06-30,13500,fee,珠海市自来水公司,公共事业
2024-07-02,2120000,outflow,珠海市包装制品,出口押汇偿还
2024-07-04,1500000,inflow,珠海市电厂大宗采购,货款回款
2024-07-08,1740000,inflow,珠海市钢铁下游客户,工程款回款
2024-07-09,1310000,inflow,珠海市电厂大宗采购,月末结款
2024-07-10,2910000,outflow,珠海市大宗商品贸易原料供应,出口押汇偿还
2024-07-11,5200,fee,珠海市物业服务,手续费
2024-07-14,1440000,inflow,珠海市钢铁下游客户,工程款回款
2024-07-15,3030000,inflow,珠海市零售客户结算,项目回款
2024-07-16,5100,fee,珠海市物业服务,手续费
2024-07-17,1720000,inflow,珠海市小额客户回款,合同结款
2024-07-19,1340000,outflow,珠海市设备维保,税费缴纳
2024-07-26,1460000,inflow,珠海市能源集团结算,销售回款
2024-07-28,2560000,outflow,珠海市快递服务,供应商货款
2024-07-30,2460000,outflow,珠海市设备维保,设备采购付款
2024-08-06,2150000,outflow,珠海市税务局,工资发放
2024-08-07,2430000,inflow,珠海市电厂大宗采购,工程款回款
2024-08-09,2570000,outflow,珠海市快递服务,运营费用
2024-08-12,14900,fee,银行手续费,手续费
2024-08-13,1880000,outflow,珠海市包装制品,房租水电
2024-08-14,3350000,inflow,珠海市小额客户回款,合同结款
2024-08-17,980000,outflow,珠海市包装制品,税费缴纳
2024-08-18,1650000,outflow,珠海市快递服务,税费缴纳
2024-08-19,1380000,inflow,珠海市钢铁下游客户,合同结款
2024-08-23,2220000,inflow,珠海市钢铁下游客户,货款回款
2024-08-31,2060000,inflow,珠海市电厂大宗采购,合同结款
2024-09-01,1050000,outflow,珠海市快递服务,供应商货款
2024-09-02,890000,outflow,珠海市设备维保,供应商货款
2024-09-07,1920000,outflow,珠海市快递服务,物流运费
2024-09-09,2760000,inflow,珠海市钢铁下游客户,合同结款
2024-09-10,1740000,inflow,珠海市能源集团结算,货款回款
2024-09-14,1270000,outflow,珠海市快递服务,物流运费
2024-09-15,2250000,inflow,珠海市电厂大宗采购,结算款
2024-09-17,1800000,outflow,珠海市大宗商品贸易原料供应,供应商货款
2024-09-18,1190000,outflow,珠海市物流运输有限公司,税费缴纳
2024-09-22,2200000,inflow,珠海市零售客户结算,合同结款
2024-09-23,1900,fee,珠海市税务局,手续费
2024-09-24,1710000,outflow,珠海市包装制品,外协加工
2024-09-28,1980000,inflow,珠海市能源集团结算,月末结款
2024-09-30,2550000,inflow,珠海市钢铁下游客户,项目回款
2024-10-01,8700,fee,珠海市自来水公司,工本费
2024-10-05,1700000,outflow,珠海市物流运输有限公司,运营费用
2024-10-06,1270000,inflow,珠海市钢铁下游客户,销售回款
2024-10-07,870000,inflow,珠海市电厂大宗采购,货款回款
2024-10-08,1100000,outflow,珠海市设备维保,外协加工
2024-10-10,1470000,outflow,珠海市税务局,供应商货款
2024-10-12,1040000,inflow,珠海市电厂大宗采购,合同结款
2024-10-16,5200000,inflow,珠海市小额客户回款,订单回款
2024-10-17,1220000,outflow,珠海市包装制品,税费缴纳
2024-10-18,890000,inflow,珠海市钢铁下游客户,月末结款
2024-10-19,1150000,inflow,珠海市能源集团结算,销售回款
2024-10-21,1170000,inflow,珠海市能源集团结算,货款回款
2024-10-23,2400000,outflow,珠海市快递服务,设备采购付款
2024-10-25,2020000,outflow,珠海市包装制品,房租水电
2024-10-28,1090000,inflow,珠海市电厂大宗采购,工程款回款
2024-10-29,1210000,inflow,珠海市电厂大宗采购,项目回款
2024-10-30,14400,fee,工商登记费,手续费
2024-11-01,2050000,inflow,珠海市电厂大宗采购,项目回款
2024-11-04,1420000,inflow,珠海市电厂大宗采购,合同结款
2024-11-06,1540000,inflow,珠海市能源集团结算,合同结款
2024-11-07,1170000,inflow,珠海市电厂大宗采购,订单回款
2024-11-08,1070000,outflow,珠海市设备维保,房租水电
2024-11-11,1860000,outflow,珠海市设备维保,税费缴纳
2024-11-12,1560000,outflow,珠海市设备维保,运营费用
2024-11-13,2850000,outflow,珠海市外协加工,外协加工
2024-11-14,1280000,outflow,珠海市税务局,物流运费
